date,CELG,isPartial
2012-01-26,66,False
2012-01-27,64,False
2012-01-28,35,False
2012-01-29,15,False
2012-01-30,52,False
2012-01-31,53,False
2012-02-01,55,False
2012-02-02,54,False
2012-02-03,55,False
2012-02-04,31,False
2012-02-05,12,False
2012-02-06,67,False
2012-02-07,78,False
2012-02-08,57,False
2012-02-09,60,False
2012-02-10,58,False
2012-02-11,35,False
2012-02-12,18,False
2012-02-13,72,False
2012-02-14,65,False
2012-02-15,61,False
2012-02-16,70,False
2012-02-17,49,False
2012-02-18,21,False
2012-02-19,10,False
2012-02-20,19,False
2012-02-21,18,False
2012-02-22,60,False
2012-02-23,53,False
2012-02-24,63,False
2012-02-25,23,False
2012-02-26,19,False
2012-02-27,56,False
2012-02-28,57,False
2012-02-29,51,False
2012-03-01,53,False
2012-03-02,71,False
2012-03-03,37,False
2012-03-04,22,False
2012-03-05,80,False
2012-03-06,78,False
2012-03-07,89,False
2012-03-08,67,False
2012-03-09,77,False
2012-03-10,31,False
2012-03-11,17,False
2012-03-12,100,False
2012-03-13,89,False
2012-03-14,75,False
2012-03-15,65,False
2012-03-16,63,False
2012-03-17,9,False
2012-03-18,12,False
2012-03-19,71,False
2012-03-20,62,False
2012-03-21,52,False
2012-03-22,60,False
2012-03-23,65,False
2012-03-24,21,False
2012-03-25,18,False
2012-03-26,70,False
2012-03-27,56,False
2012-03-28,50,False
2012-03-29,50,False
2012-03-30,51,False
2012-03-31,26,False
2012-04-01,12,False
2012-04-02,64,False
2012-04-03,80,False
2012-04-04,66,False
2012-04-05,37,False
2012-04-06,14,False
2012-04-07,20,False
2012-04-08,14,False
2012-04-09,75,False
2012-04-10,89,False
2012-04-11,73,False
2012-04-12,50,False
2012-04-13,64,False
2012-04-14,27,False
2012-04-15,22,False
2012-04-16,78,False
2012-04-17,66,False
2012-04-18,51,False
2012-04-19,54,False
2012-04-20,62,False
2012-04-21,22,False
2012-04-22,13,False
2012-04-23,52,False
2012-04-24,60,False
2012-04-25,59,False
2012-04-26,61,False
2012-04-27,47,False
2012-04-28,22,False
2012-04-29,10,False
2012-04-30,50,False
2012-05-01,18,False
2012-05-02,65,False
2012-05-03,67,False
2012-05-04,58,False
2012-05-05,20,False
2012-05-06,7,False
2012-05-07,76,False
2012-05-08,72,False
2012-05-09,64,False
2012-05-10,80,False
2012-05-11,54,False
2012-05-12,19,False
2012-05-13,16,False
2012-05-14,60,False
2012-05-15,61,False
2012-05-16,50,False
2012-05-17,47,False
2012-05-18,48,False
2012-05-19,7,False
2012-05-20,12,False
2012-05-21,64,False
2012-05-22,53,False
2012-05-23,58,False
2012-05-24,35,False
2012-05-25,51,False
2012-05-26,20,False
2012-05-27,11,False
2012-05-28,58,False
2012-05-29,61,False
2012-05-30,54,False
2012-05-31,66,False
2012-06-01,58,False
2012-06-02,31,False
2012-06-03,22,False
2012-06-04,75,False
2012-06-05,64,False
2012-06-06,58,False
2012-06-07,23,False
2012-06-08,49,False
2012-06-09,28,False
2012-06-10,14,False
2012-06-11,82,False
2012-06-12,73,False
2012-06-13,79,False
2012-06-14,57,False
2012-06-15,62,False
2012-06-16,19,False
2012-06-17,9,False
2012-06-18,66,False
2012-06-19,74,False
2012-06-20,53,False
2012-06-21,67,False
2012-06-22,70,False
2012-06-23,23,False
2012-06-24,7,False
2012-06-25,77,False
2012-06-26,74,False
2012-06-27,60,False
2012-06-28,68,False
2012-06-29,51,False
2012-06-30,14,False
2012-07-01,9,False
2012-07-02,83,False
2012-07-03,76,False
2012-07-04,78,False
2012-07-05,72,False
2012-07-06,68,False
2012-07-07,35,False
2012-07-08,7,False
2012-07-09,80,False
2012-07-10,48,False
2012-07-11,62,False
2012-07-12,52,False
2012-07-13,48,False
2012-07-14,15,False
2012-07-15,9,False
2012-07-16,55,False
2012-07-17,69,False
2012-07-18,61,False
2012-07-19,48,False
2012-07-20,50,False
2012-07-21,29,False
2012-07-22,8,False
2012-07-23,69,False
2012-07-24,80,False
