date,CELG,isPartial
2011-05-11,39,False
2011-05-12,63,False
2011-05-13,34,False
2011-05-14,16,False
2011-05-15,9,False
2011-05-16,53,False
2011-05-17,29,False
2011-05-18,49,False
2011-05-19,35,False
2011-05-20,31,False
2011-05-21,10,False
2011-05-22,6,False
2011-05-23,41,False
2011-05-24,51,False
2011-05-25,52,False
2011-05-26,41,False
2011-05-27,34,False
2011-05-28,13,False
2011-05-29,0,False
2011-05-30,18,False
2011-05-31,37,False
2011-06-01,47,False
2011-06-02,44,False
2011-06-03,50,False
2011-06-04,6,False
2011-06-05,25,False
2011-06-06,41,False
2011-06-07,34,False
2011-06-08,39,False
2011-06-09,37,False
2011-06-10,39,False
2011-06-11,22,False
2011-06-12,10,False
2011-06-13,30,False
2011-06-14,46,False
2011-06-15,61,False
2011-06-16,30,False
2011-06-17,34,False
2011-06-18,6,False
2011-06-19,3,False
2011-06-20,43,False
2011-06-21,36,False
2011-06-22,34,False
2011-06-23,13,False
2011-06-24,16,False
2011-06-25,6,False
2011-06-26,19,False
2011-06-27,41,False
2011-06-28,42,False
2011-06-29,68,False
2011-06-30,50,False
2011-07-01,37,False
2011-07-02,19,False
2011-07-03,0,False
2011-07-04,55,False
2011-07-05,45,False
2011-07-06,62,False
2011-07-07,61,False
2011-07-08,34,False
2011-07-09,13,False
2011-07-10,13,False
2011-07-11,45,False
2011-07-12,37,False
2011-07-13,52,False
2011-07-14,41,False
2011-07-15,45,False
2011-07-16,10,False
2011-07-17,6,False
2011-07-18,49,False
2011-07-19,49,False
2011-07-20,47,False
2011-07-21,30,False
2011-07-22,32,False
2011-07-23,16,False
2011-07-24,13,False
2011-07-25,37,False
2011-07-26,30,False
2011-07-27,45,False
2011-07-28,35,False
2011-07-29,43,False
2011-07-30,19,False
2011-07-31,22,False
2011-08-01,60,False
2011-08-02,37,False
2011-08-03,52,False
2011-08-04,32,False
2011-08-05,57,False
2011-08-06,19,False
2011-08-07,3,False
2011-08-08,68,False
2011-08-09,57,False
2011-08-10,44,False
2011-08-11,57,False
2011-08-12,54,False
2011-08-13,22,False
2011-08-14,9,False
2011-08-15,64,False
2011-08-16,42,False
2011-08-17,47,False
2011-08-18,54,False
2011-08-19,15,False
2011-08-20,6,False
2011-08-21,15,False
2011-08-22,57,False
2011-08-23,35,False
2011-08-24,45,False
2011-08-25,36,False
2011-08-26,20,False
2011-08-27,32,False
2011-08-28,6,False
2011-08-29,37,False
2011-08-30,31,False
2011-08-31,38,False
2011-09-01,57,False
2011-09-02,46,False
2011-09-03,12,False
2011-09-04,14,False
2011-09-05,37,False
2011-09-06,37,False
2011-09-07,21,False
2011-09-08,56,False
2011-09-09,48,False
2011-09-10,26,False
2011-09-11,8,False
2011-09-12,41,False
2011-09-13,42,False
2011-09-14,54,False
2011-09-15,49,False
2011-09-16,53,False
2011-09-17,11,False
2011-09-18,0,False
2011-09-19,67,False
2011-09-20,56,False
2011-09-21,38,False
2011-09-22,36,False
2011-09-23,38,False
2011-09-24,25,False
2011-09-25,6,False
2011-09-26,60,False
2011-09-27,47,False
2011-09-28,47,False
2011-09-29,41,False
2011-09-30,43,False
2011-10-01,28,False
2011-10-02,25,False
2011-10-03,50,False
2011-10-04,60,False
2011-10-05,69,False
2011-10-06,67,False
2011-10-07,65,False
2011-10-08,33,False
2011-10-09,19,False
2011-10-10,62,False
2011-10-11,50,False
2011-10-12,24,False
2011-10-13,35,False
2011-10-14,51,False
2011-10-15,16,False
2011-10-16,13,False
2011-10-17,49,False
2011-10-18,64,False
2011-10-19,55,False
2011-10-20,40,False
2011-10-21,38,False
2011-10-22,11,False
2011-10-23,10,False
2011-10-24,50,False
2011-10-25,56,False
2011-10-26,46,False
2011-10-27,47,False
2011-10-28,26,False
2011-10-29,19,False
2011-10-30,19,False
2011-10-31,77,False
2011-11-01,62,False
2011-11-02,29,False
2011-11-03,59,False
2011-11-04,48,False
2011-11-05,34,False
2011-11-06,13,False
2011-11-07,55,False
2011-11-08,62,False
2011-11-09,44,False
2011-11-10,68,False
2011-11-11,50,False
2011-11-12,45,False
2011-11-13,16,False
2011-11-14,32,False
2011-11-15,15,False
2011-11-16,66,False
2011-11-17,59,False
2011-11-18,48,False
2011-11-19,21,False
2011-11-20,8,False
2011-11-21,60,False
2011-11-22,47,False
2011-11-23,42,False
2011-11-24,57,False
2011-11-25,54,False
2011-11-26,26,False
2011-11-27,10,False
2011-11-28,67,False
2011-11-29,61,False
2011-11-30,47,False
2011-12-01,74,False
2011-12-02,50,False
2011-12-03,37,False
2011-12-04,35,False
2011-12-05,64,False
2011-12-06,61,False
2011-12-07,77,False
2011-12-08,59,False
2011-12-09,52,False
2011-12-10,18,False
2011-12-11,18,False
2011-12-12,100,False
2011-12-13,59,False
2011-12-14,34,False
2011-12-15,41,False
2011-12-16,77,False
2011-12-17,13,False
2011-12-18,10,False
2011-12-19,55,False
2011-12-20,57,False
2011-12-21,45,False
2011-12-22,37,False
2011-12-23,32,False
2011-12-24,12,False
2011-12-25,6,False
2011-12-26,56,False
2011-12-27,44,False
2011-12-28,55,False
2011-12-29,47,False
2011-12-30,42,False
2011-12-31,14,False
2012-01-01,12,False
2012-01-02,73,False
2012-01-03,79,False
2012-01-04,87,False
2012-01-05,42,False
2012-01-06,36,False
2012-01-07,37,False
2012-01-08,7,False
2012-01-09,72,False
2012-01-10,53,False
2012-01-11,75,False
2012-01-12,65,False
2012-01-13,51,False
2012-01-14,25,False
2012-01-15,14,False
2012-01-16,40,False
2012-01-17,45,False
2012-01-18,52,False
2012-01-19,46,False
2012-01-20,41,False
2012-01-21,12,False
2012-01-22,14,False
2012-01-23,56,False
2012-01-24,56,False
2012-01-25,48,False
