date,CA,isPartial
2017-07-01,87,False
2017-07-02,82,False
2017-07-03,86,False
2017-07-04,81,False
2017-07-05,90,False
2017-07-06,91,False
2017-07-07,97,False
2017-07-08,93,False
2017-07-09,83,False
2017-07-10,91,False
2017-07-11,90,False
2017-07-12,90,False
2017-07-13,92,False
2017-07-14,90,False
2017-07-15,84,False
2017-07-16,83,False
2017-07-17,94,False
2017-07-18,100,False
2017-07-19,93,False
2017-07-20,89,False
2017-07-21,91,False
2017-07-22,84,False
2017-07-23,76,False
2017-07-24,90,False
2017-07-25,91,False
2017-07-26,89,False
2017-07-27,89,False
2017-07-28,92,False
2017-07-29,83,False
2017-07-30,81,False
2017-07-31,88,False
2017-08-01,94,False
2017-08-02,94,False
2017-08-03,91,False
2017-08-04,91,False
2017-08-05,85,False
2017-08-06,78,False
2017-08-07,90,False
2017-08-08,90,False
2017-08-09,88,False
2017-08-10,89,False
2017-08-11,86,False
2017-08-12,79,False
2017-08-13,75,False
2017-08-14,86,False
2017-08-15,89,False
2017-08-16,88,False
2017-08-17,88,False
2017-08-18,87,False
2017-08-19,80,False
2017-08-20,78,False
2017-08-21,93,False
2017-08-22,85,False
2017-08-23,86,False
2017-08-24,86,False
2017-08-25,85,False
2017-08-26,81,False
2017-08-27,74,False
2017-08-28,85,False
2017-08-29,86,False
2017-08-30,87,False
2017-08-31,91,False
2017-09-01,90,False
2017-09-02,89,False
2017-09-03,85,False
2017-09-04,78,False
2017-09-05,85,False
2017-09-06,85,False
2017-09-07,85,False
2017-09-08,83,False
2017-09-09,78,False
2017-09-10,73,False
2017-09-11,84,False
2017-09-12,86,False
2017-09-13,82,False
2017-09-14,85,False
2017-09-15,85,False
2017-09-16,79,False
2017-09-17,70,False
2017-09-18,85,False
2017-09-19,85,False
2017-09-20,82,False
2017-09-21,86,False
2017-09-22,86,False
2017-09-23,82,False
2017-09-24,71,False
2017-09-25,85,False
2017-09-26,85,False
2017-09-27,83,False
2017-09-28,84,False
2017-09-29,82,False
2017-09-30,80,False
2017-10-01,71,False
2017-10-02,82,False
2017-10-03,82,False
2017-10-04,81,False
2017-10-05,82,False
2017-10-06,81,False
