date,CA,isPartial
2012-01-26,73,False
2012-01-27,73,False
2012-01-28,71,False
2012-01-29,67,False
2012-01-30,73,False
2012-01-31,74,False
2012-02-01,73,False
2012-02-02,72,False
2012-02-03,74,False
2012-02-04,72,False
2012-02-05,62,False
2012-02-06,72,False
2012-02-07,76,False
2012-02-08,76,False
2012-02-09,77,False
2012-02-10,76,False
2012-02-11,77,False
2012-02-12,64,False
2012-02-13,73,False
2012-02-14,75,False
2012-02-15,77,False
2012-02-16,77,False
2012-02-17,76,False
2012-02-18,76,False
2012-02-19,68,False
2012-02-20,72,False
2012-02-21,77,False
2012-02-22,78,False
2012-02-23,75,False
2012-02-24,78,False
2012-02-25,76,False
2012-02-26,68,False
2012-02-27,73,False
2012-02-28,74,False
2012-02-29,74,False
2012-03-01,73,False
2012-03-02,74,False
2012-03-03,71,False
2012-03-04,64,False
2012-03-05,74,False
2012-03-06,75,False
2012-03-07,74,False
2012-03-08,74,False
2012-03-09,76,False
2012-03-10,77,False
2012-03-11,71,False
2012-03-12,75,False
2012-03-13,76,False
2012-03-14,80,False
2012-03-15,78,False
2012-03-16,80,False
2012-03-17,81,False
2012-03-18,71,False
2012-03-19,78,False
2012-03-20,75,False
2012-03-21,80,False
2012-03-22,78,False
2012-03-23,76,False
2012-03-24,82,False
2012-03-25,71,False
2012-03-26,77,False
2012-03-27,77,False
2012-03-28,86,False
2012-03-29,76,False
2012-03-30,80,False
2012-03-31,100,False
2012-04-01,72,False
2012-04-02,75,False
2012-04-03,77,False
2012-04-04,77,False
2012-04-05,80,False
2012-04-06,83,False
2012-04-07,77,False
2012-04-08,65,False
2012-04-09,74,False
2012-04-10,73,False
2012-04-11,79,False
2012-04-12,76,False
2012-04-13,79,False
2012-04-14,73,False
2012-04-15,64,False
2012-04-16,74,False
2012-04-17,78,False
2012-04-18,73,False
2012-04-19,73,False
2012-04-20,74,False
2012-04-21,72,False
2012-04-22,63,False
2012-04-23,73,False
2012-04-24,74,False
2012-04-25,75,False
2012-04-26,74,False
2012-04-27,76,False
2012-04-28,72,False
2012-04-29,65,False
2012-04-30,76,False
2012-05-01,80,False
2012-05-02,76,False
2012-05-03,76,False
2012-05-04,76,False
2012-05-05,72,False
2012-05-06,64,False
2012-05-07,74,False
2012-05-08,74,False
2012-05-09,73,False
2012-05-10,73,False
2012-05-11,75,False
2012-05-12,74,False
2012-05-13,64,False
2012-05-14,74,False
2012-05-15,74,False
2012-05-16,77,False
2012-05-17,77,False
2012-05-18,74,False
2012-05-19,74,False
2012-05-20,67,False
2012-05-21,77,False
2012-05-22,78,False
2012-05-23,76,False
2012-05-24,78,False
2012-05-25,79,False
2012-05-26,77,False
2012-05-27,69,False
2012-05-28,61,False
2012-05-29,77,False
2012-05-30,75,False
2012-05-31,77,False
2012-06-01,75,False
2012-06-02,74,False
2012-06-03,66,False
2012-06-04,75,False
2012-06-05,76,False
2012-06-06,78,False
2012-06-07,80,False
2012-06-08,77,False
2012-06-09,75,False
2012-06-10,65,False
2012-06-11,73,False
2012-06-12,76,False
2012-06-13,78,False
2012-06-14,77,False
2012-06-15,76,False
2012-06-16,74,False
2012-06-17,68,False
2012-06-18,75,False
2012-06-19,77,False
2012-06-20,76,False
2012-06-21,79,False
2012-06-22,77,False
2012-06-23,76,False
2012-06-24,70,False
2012-06-25,79,False
2012-06-26,77,False
2012-06-27,82,False
2012-06-28,77,False
2012-06-29,78,False
2012-06-30,79,False
2012-07-01,73,False
2012-07-02,79,False
2012-07-03,81,False
2012-07-04,68,False
2012-07-05,78,False
2012-07-06,80,False
2012-07-07,76,False
2012-07-08,73,False
2012-07-09,79,False
2012-07-10,80,False
2012-07-11,80,False
2012-07-12,82,False
2012-07-13,80,False
2012-07-14,77,False
2012-07-15,72,False
2012-07-16,79,False
2012-07-17,80,False
2012-07-18,81,False
2012-07-19,85,False
2012-07-20,81,False
2012-07-21,77,False
2012-07-22,72,False
2012-07-23,82,False
2012-07-24,80,False
2012-07-25,82,False
2012-07-26,79,False
2012-07-27,80,False
2012-07-28,75,False
2012-07-29,69,False
