date,CA,isPartial
2012-06-04,88,False
2012-06-05,91,False
2012-06-06,89,False
2012-06-07,88,False
2012-06-08,87,False
2012-06-09,83,False
2012-06-10,76,False
2012-06-11,87,False
2012-06-12,87,False
2012-06-13,88,False
2012-06-14,88,False
2012-06-15,87,False
2012-06-16,85,False
2012-06-17,78,False
2012-06-18,89,False
2012-06-19,89,False
2012-06-20,88,False
2012-06-21,88,False
2012-06-22,90,False
2012-06-23,86,False
2012-06-24,77,False
2012-06-25,90,False
2012-06-26,91,False
2012-06-27,91,False
2012-06-28,89,False
2012-06-29,91,False
2012-06-30,90,False
2012-07-01,82,False
2012-07-02,89,False
2012-07-03,91,False
2012-07-04,77,False
2012-07-05,87,False
2012-07-06,92,False
2012-07-07,91,False
2012-07-08,82,False
2012-07-09,89,False
2012-07-10,91,False
2012-07-11,92,False
2012-07-12,91,False
2012-07-13,92,False
2012-07-14,89,False
2012-07-15,83,False
2012-07-16,91,False
2012-07-17,95,False
2012-07-18,94,False
2012-07-19,96,False
2012-07-20,92,False
2012-07-21,90,False
2012-07-22,82,False
2012-07-23,90,False
2012-07-24,94,False
2012-07-25,94,False
2012-07-26,89,False
2012-07-27,92,False
2012-07-28,87,False
2012-07-29,80,False
2012-07-30,92,False
2012-07-31,92,False
2012-08-01,92,False
2012-08-02,93,False
2012-08-03,89,False
2012-08-04,89,False
2012-08-05,80,False
2012-08-06,90,False
2012-08-07,100,False
2012-08-08,98,False
2012-08-09,93,False
2012-08-10,89,False
2012-08-11,87,False
2012-08-12,79,False
2012-08-13,95,False
2012-08-14,92,False
2012-08-15,94,False
2012-08-16,92,False
2012-08-17,95,False
2012-08-18,88,False
2012-08-19,85,False
2012-08-20,94,False
2012-08-21,93,False
2012-08-22,91,False
2012-08-23,91,False
2012-08-24,89,False
2012-08-25,86,False
2012-08-26,78,False
2012-08-27,89,False
2012-08-28,88,False
2012-08-29,93,False
2012-08-30,89,False
2012-08-31,86,False
2012-09-01,86,False
2012-09-02,78,False
2012-09-03,75,False
2012-09-04,89,False
2012-09-05,90,False
2012-09-06,87,False
2012-09-07,90,False
2012-09-08,85,False
2012-09-09,79,False
2012-09-10,85,False
2012-09-11,85,False
2012-09-12,86,False
2012-09-13,83,False
2012-09-14,86,False
2012-09-15,86,False
2012-09-16,76,False
2012-09-17,87,False
2012-09-18,84,False
2012-09-19,82,False
2012-09-20,85,False
2012-09-21,86,False
2012-09-22,82,False
2012-09-23,73,False
2012-09-24,84,False
2012-09-25,84,False
2012-09-26,84,False
2012-09-27,85,False
2012-09-28,90,False
2012-09-29,81,False
2012-09-30,75,False
2012-10-01,89,False
2012-10-02,91,False
2012-10-03,89,False
2012-10-04,79,False
2012-10-05,83,False
2012-10-06,82,False
2012-10-07,71,False
2012-10-08,81,False
2012-10-09,84,False
2012-10-10,84,False
2012-10-11,84,False
2012-10-12,86,False
2012-10-13,83,False
2012-10-14,72,False
2012-10-15,83,False
2012-10-16,83,False
2012-10-17,84,False
2012-10-18,83,False
2012-10-19,86,False
2012-10-20,82,False
2012-10-21,76,False
2012-10-22,85,False
2012-10-23,83,False
2012-10-24,80,False
2012-10-25,81,False
2012-10-26,86,False
2012-10-27,79,False
2012-10-28,72,False
2012-10-29,78,False
2012-10-30,81,False
2012-10-31,81,False
2012-11-01,79,False
2012-11-02,84,False
2012-11-03,80,False
2012-11-04,70,False
2012-11-05,83,False
2012-11-06,89,False
2012-11-07,92,False
2012-11-08,84,False
2012-11-09,83,False
2012-11-10,81,False
2012-11-11,68,False
2012-11-12,74,False
2012-11-13,80,False
2012-11-14,83,False
2012-11-15,83,False
2012-11-16,83,False
2012-11-17,79,False
2012-11-18,70,False
2012-11-19,77,False
2012-11-20,79,False
2012-11-21,77,False
2012-11-22,61,False
2012-11-23,66,False
2012-11-24,74,False
