date,CA,isPartial
2017-02-28,88,False
2017-03-01,84,False
2017-03-02,85,False
2017-03-03,86,False
2017-03-04,80,False
2017-03-05,77,False
2017-03-06,85,False
2017-03-07,87,False
2017-03-08,84,False
2017-03-09,83,False
2017-03-10,86,False
2017-03-11,79,False
2017-03-12,74,False
2017-03-13,87,False
2017-03-14,87,False
2017-03-15,86,False
2017-03-16,84,False
2017-03-17,85,False
2017-03-18,79,False
2017-03-19,74,False
2017-03-20,86,False
2017-03-21,88,False
2017-03-22,85,False
2017-03-23,85,False
2017-03-24,85,False
2017-03-25,81,False
2017-03-26,77,False
2017-03-27,87,False
2017-03-28,85,False
2017-03-29,85,False
2017-03-30,86,False
2017-03-31,86,False
2017-04-01,81,False
2017-04-02,76,False
2017-04-03,85,False
2017-04-04,86,False
2017-04-05,88,False
2017-04-06,89,False
2017-04-07,87,False
2017-04-08,85,False
2017-04-09,77,False
2017-04-10,89,False
2017-04-11,90,False
2017-04-12,86,False
2017-04-13,90,False
2017-04-14,90,False
2017-04-15,78,False
2017-04-16,74,False
2017-04-17,86,False
2017-04-18,87,False
2017-04-19,84,False
2017-04-20,83,False
2017-04-21,86,False
2017-04-22,80,False
2017-04-23,72,False
2017-04-24,86,False
2017-04-25,86,False
2017-04-26,86,False
2017-04-27,83,False
2017-04-28,84,False
2017-04-29,78,False
2017-04-30,73,False
2017-05-01,90,False
2017-05-02,87,False
2017-05-03,84,False
2017-05-04,85,False
2017-05-05,85,False
2017-05-06,80,False
2017-05-07,74,False
2017-05-08,84,False
2017-05-09,85,False
2017-05-10,82,False
2017-05-11,84,False
2017-05-12,86,False
2017-05-13,79,False
2017-05-14,72,False
2017-05-15,85,False
2017-05-16,86,False
2017-05-17,85,False
2017-05-18,82,False
2017-05-19,84,False
2017-05-20,81,False
2017-05-21,74,False
2017-05-22,89,False
2017-05-23,87,False
2017-05-24,85,False
2017-05-25,87,False
2017-05-26,87,False
2017-05-27,81,False
2017-05-28,76,False
2017-05-29,72,False
