date,CA,isPartial
2013-02-19,85,False
2013-02-20,87,False
2013-02-21,86,False
2013-02-22,86,False
2013-02-23,82,False
2013-02-24,72,False
2013-02-25,81,False
2013-02-26,86,False
2013-02-27,82,False
2013-02-28,85,False
2013-03-01,85,False
2013-03-02,82,False
2013-03-03,74,False
2013-03-04,87,False
2013-03-05,88,False
2013-03-06,86,False
2013-03-07,89,False
2013-03-08,87,False
2013-03-09,84,False
2013-03-10,75,False
2013-03-11,88,False
2013-03-12,86,False
2013-03-13,84,False
2013-03-14,87,False
2013-03-15,88,False
2013-03-16,81,False
2013-03-17,75,False
2013-03-18,83,False
2013-03-19,89,False
2013-03-20,88,False
2013-03-21,83,False
2013-03-22,86,False
2013-03-23,79,False
2013-03-24,78,False
2013-03-25,85,False
2013-03-26,89,False
2013-03-27,89,False
2013-03-28,93,False
2013-03-29,92,False
2013-03-30,82,False
2013-03-31,78,False
2013-04-01,89,False
2013-04-02,91,False
2013-04-03,90,False
2013-04-04,87,False
2013-04-05,87,False
2013-04-06,81,False
2013-04-07,77,False
2013-04-08,86,False
2013-04-09,85,False
2013-04-10,86,False
2013-04-11,86,False
2013-04-12,85,False
2013-04-13,82,False
2013-04-14,73,False
2013-04-15,88,False
2013-04-16,86,False
2013-04-17,86,False
2013-04-18,84,False
2013-04-19,81,False
2013-04-20,77,False
2013-04-21,75,False
2013-04-22,85,False
2013-04-23,88,False
2013-04-24,87,False
2013-04-25,87,False
2013-04-26,86,False
2013-04-27,80,False
2013-04-28,75,False
2013-04-29,86,False
2013-04-30,88,False
2013-05-01,93,False
2013-05-02,88,False
2013-05-03,90,False
2013-05-04,85,False
2013-05-05,78,False
2013-05-06,90,False
2013-05-07,87,False
2013-05-08,84,False
2013-05-09,90,False
2013-05-10,86,False
2013-05-11,85,False
2013-05-12,76,False
2013-05-13,87,False
2013-05-14,87,False
2013-05-15,89,False
2013-05-16,88,False
2013-05-17,88,False
2013-05-18,83,False
2013-05-19,79,False
2013-05-20,89,False
2013-05-21,84,False
2013-05-22,83,False
2013-05-23,87,False
2013-05-24,92,False
2013-05-25,83,False
2013-05-26,76,False
2013-05-27,72,False
2013-05-28,89,False
2013-05-29,89,False
2013-05-30,89,False
2013-05-31,87,False
2013-06-01,84,False
2013-06-02,77,False
2013-06-03,88,False
2013-06-04,87,False
2013-06-05,90,False
2013-06-06,86,False
2013-06-07,85,False
2013-06-08,89,False
2013-06-09,79,False
2013-06-10,86,False
2013-06-11,85,False
2013-06-12,89,False
2013-06-13,88,False
2013-06-14,89,False
2013-06-15,82,False
2013-06-16,74,False
2013-06-17,91,False
2013-06-18,89,False
2013-06-19,86,False
2013-06-20,86,False
2013-06-21,90,False
2013-06-22,84,False
2013-06-23,83,False
2013-06-24,89,False
2013-06-25,88,False
2013-06-26,88,False
2013-06-27,88,False
2013-06-28,93,False
2013-06-29,90,False
2013-06-30,82,False
2013-07-01,90,False
2013-07-02,95,False
2013-07-03,90,False
2013-07-04,79,False
2013-07-05,88,False
2013-07-06,87,False
2013-07-07,81,False
2013-07-08,90,False
2013-07-09,90,False
2013-07-10,89,False
2013-07-11,90,False
2013-07-12,94,False
2013-07-13,86,False
2013-07-14,76,False
2013-07-15,91,False
2013-07-16,95,False
2013-07-17,94,False
2013-07-18,94,False
2013-07-19,92,False
2013-07-20,90,False
2013-07-21,86,False
2013-07-22,91,False
2013-07-23,91,False
2013-07-24,95,False
2013-07-25,94,False
2013-07-26,92,False
2013-07-27,92,False
2013-07-28,84,False
2013-07-29,90,False
2013-07-30,90,False
2013-07-31,96,False
2013-08-01,92,False
2013-08-02,92,False
2013-08-03,89,False
2013-08-04,84,False
2013-08-05,94,False
2013-08-06,100,False
2013-08-07,94,False
2013-08-08,96,False
2013-08-09,95,False
2013-08-10,89,False
2013-08-11,85,False
2013-08-12,91,False
2013-08-13,92,False
2013-08-14,91,False
2013-08-15,91,False
2013-08-16,87,False
2013-08-17,88,False
2013-08-18,78,False
2013-08-19,89,False
2013-08-20,90,False
2013-08-21,88,False
2013-08-22,92,False
2013-08-23,87,False
2013-08-24,87,False
2013-08-25,78,False
2013-08-26,88,False
2013-08-27,89,False
2013-08-28,89,False
2013-08-29,88,False
2013-08-30,88,False
2013-08-31,88,False
2013-09-01,77,False
2013-09-02,72,False
2013-09-03,87,False
2013-09-04,85,False
2013-09-05,90,False
2013-09-06,90,False
2013-09-07,86,False
2013-09-08,76,False
2013-09-09,87,False
2013-09-10,85,False
2013-09-11,87,False
2013-09-12,85,False
2013-09-13,88,False
2013-09-14,80,False
2013-09-15,71,False
2013-09-16,85,False
2013-09-17,84,False
2013-09-18,85,False
2013-09-19,84,False
2013-09-20,86,False
2013-09-21,76,False
2013-09-22,73,False
2013-09-23,81,False
2013-09-24,82,False
2013-09-25,82,False
2013-09-26,82,False
2013-09-27,85,False
2013-09-28,79,False
2013-09-29,71,False
2013-09-30,82,False
2013-10-01,82,False
2013-10-02,85,False
2013-10-03,80,False
2013-10-04,84,False
2013-10-05,78,False
2013-10-06,71,False
2013-10-07,83,False
2013-10-08,81,False
2013-10-09,84,False
2013-10-10,84,False
