date,CA,isPartial
2013-11-06,87,False
2013-11-07,90,False
2013-11-08,90,False
2013-11-09,86,False
2013-11-10,74,False
2013-11-11,82,False
2013-11-12,91,False
2013-11-13,91,False
2013-11-14,89,False
2013-11-15,89,False
2013-11-16,85,False
2013-11-17,76,False
2013-11-18,88,False
2013-11-19,87,False
2013-11-20,87,False
2013-11-21,88,False
2013-11-22,86,False
2013-11-23,83,False
2013-11-24,76,False
2013-11-25,83,False
2013-11-26,82,False
2013-11-27,85,False
2013-11-28,66,False
2013-11-29,71,False
2013-11-30,82,False
2013-12-01,75,False
2013-12-02,83,False
2013-12-03,87,False
2013-12-04,88,False
2013-12-05,87,False
2013-12-06,88,False
2013-12-07,89,False
2013-12-08,78,False
2013-12-09,84,False
2013-12-10,87,False
2013-12-11,89,False
2013-12-12,87,False
2013-12-13,91,False
2013-12-14,87,False
2013-12-15,77,False
2013-12-16,90,False
2013-12-17,91,False
2013-12-18,97,False
2013-12-19,89,False
2013-12-20,93,False
2013-12-21,85,False
2013-12-22,78,False
2013-12-23,89,False
2013-12-24,89,False
2013-12-25,76,False
2013-12-26,87,False
2013-12-27,90,False
2013-12-28,88,False
2013-12-29,82,False
2013-12-30,91,False
2013-12-31,97,False
2014-01-01,83,False
2014-01-02,92,False
2014-01-03,93,False
2014-01-04,91,False
2014-01-05,80,False
2014-01-06,89,False
2014-01-07,89,False
2014-01-08,90,False
2014-01-09,92,False
2014-01-10,92,False
2014-01-11,87,False
2014-01-12,76,False
2014-01-13,87,False
2014-01-14,91,False
2014-01-15,96,False
2014-01-16,94,False
2014-01-17,92,False
2014-01-18,86,False
2014-01-19,74,False
2014-01-20,82,False
2014-01-21,89,False
2014-01-22,91,False
2014-01-23,91,False
2014-01-24,87,False
2014-01-25,86,False
2014-01-26,77,False
2014-01-27,87,False
2014-01-28,90,False
2014-01-29,88,False
2014-01-30,91,False
2014-01-31,91,False
2014-02-01,84,False
2014-02-02,73,False
2014-02-03,83,False
2014-02-04,87,False
2014-02-05,79,False
2014-02-06,54,False
2014-02-07,86,False
2014-02-08,90,False
2014-02-09,80,False
2014-02-10,87,False
2014-02-11,90,False
2014-02-12,92,False
2014-02-13,91,False
2014-02-14,89,False
2014-02-15,88,False
2014-02-16,81,False
2014-02-17,86,False
2014-02-18,89,False
2014-02-19,90,False
2014-02-20,95,False
2014-02-21,93,False
2014-02-22,85,False
2014-02-23,79,False
2014-02-24,89,False
2014-02-25,91,False
2014-02-26,95,False
2014-02-27,92,False
2014-02-28,100,False
2014-03-01,99,False
2014-03-02,87,False
2014-03-03,94,False
2014-03-04,97,False
2014-03-05,95,False
2014-03-06,92,False
2014-03-07,96,False
2014-03-08,90,False
2014-03-09,82,False
2014-03-10,94,False
2014-03-11,88,False
2014-03-12,93,False
2014-03-13,91,False
2014-03-14,94,False
2014-03-15,89,False
2014-03-16,80,False
2014-03-17,92,False
2014-03-18,90,False
2014-03-19,91,False
2014-03-20,89,False
2014-03-21,91,False
