date,CA,isPartial
2012-01-11,89,False
2012-01-12,86,False
2012-01-13,89,False
2012-01-14,87,False
2012-01-15,77,False
2012-01-16,83,False
2012-01-17,90,False
2012-01-18,95,False
2012-01-19,88,False
2012-01-20,89,False
2012-01-21,87,False
2012-01-22,77,False
2012-01-23,86,False
2012-01-24,86,False
2012-01-25,86,False
2012-01-26,87,False
