date,CA,isPartial
2013-06-29,92,False
2013-06-30,82,False
2013-07-01,91,False
2013-07-02,96,False
2013-07-03,90,False
2013-07-04,81,False
2013-07-05,88,False
2013-07-06,89,False
2013-07-07,81,False
2013-07-08,90,False
2013-07-09,93,False
2013-07-10,92,False
2013-07-11,90,False
2013-07-12,91,False
2013-07-13,87,False
2013-07-14,80,False
2013-07-15,92,False
2013-07-16,95,False
2013-07-17,93,False
2013-07-18,95,False
2013-07-19,91,False
2013-07-20,90,False
2013-07-21,88,False
2013-07-22,93,False
2013-07-23,93,False
2013-07-24,98,False
2013-07-25,92,False
2013-07-26,93,False
2013-07-27,91,False
2013-07-28,83,False
2013-07-29,91,False
2013-07-30,94,False
2013-07-31,93,False
2013-08-01,94,False
2013-08-02,92,False
2013-08-03,89,False
2013-08-04,84,False
2013-08-05,95,False
2013-08-06,100,False
2013-08-07,94,False
2013-08-08,97,False
2013-08-09,95,False
2013-08-10,91,False
2013-08-11,85,False
2013-08-12,90,False
2013-08-13,91,False
2013-08-14,90,False
2013-08-15,93,False
2013-08-16,90,False
2013-08-17,88,False
2013-08-18,80,False
2013-08-19,90,False
2013-08-20,94,False
2013-08-21,87,False
2013-08-22,90,False
2013-08-23,88,False
2013-08-24,89,False
2013-08-25,79,False
2013-08-26,87,False
2013-08-27,88,False
2013-08-28,89,False
2013-08-29,91,False
2013-08-30,91,False
2013-08-31,88,False
2013-09-01,78,False
2013-09-02,73,False
2013-09-03,88,False
2013-09-04,88,False
2013-09-05,91,False
2013-09-06,92,False
2013-09-07,87,False
2013-09-08,76,False
2013-09-09,88,False
2013-09-10,85,False
2013-09-11,85,False
2013-09-12,85,False
2013-09-13,84,False
2013-09-14,80,False
2013-09-15,73,False
2013-09-16,85,False
2013-09-17,86,False
2013-09-18,86,False
2013-09-19,84,False
2013-09-20,85,False
2013-09-21,77,False
2013-09-22,72,False
2013-09-23,84,False
2013-09-24,83,False
2013-09-25,83,False
2013-09-26,84,False
2013-09-27,83,False
2013-09-28,81,False
2013-09-29,72,False
2013-09-30,83,False
2013-10-01,85,False
2013-10-02,84,False
2013-10-03,83,False
2013-10-04,85,False
2013-10-05,79,False
2013-10-06,71,False
2013-10-07,87,False
2013-10-08,84,False
2013-10-09,84,False
2013-10-10,82,False
2013-10-11,84,False
2013-10-12,82,False
2013-10-13,72,False
2013-10-14,83,False
2013-10-15,85,False
2013-10-16,81,False
2013-10-17,85,False
2013-10-18,85,False
2013-10-19,79,False
2013-10-20,72,False
2013-10-21,83,False
2013-10-22,82,False
2013-10-23,81,False
2013-10-24,81,False
2013-10-25,82,False
2013-10-26,81,False
2013-10-27,69,False
2013-10-28,80,False
2013-10-29,82,False
2013-10-30,81,False
2013-10-31,79,False
2013-11-01,79,False
2013-11-02,78,False
2013-11-03,70,False
2013-11-04,83,False
2013-11-05,87,False
2013-11-06,81,False
2013-11-07,82,False
2013-11-08,83,False
2013-11-09,81,False
2013-11-10,70,False
2013-11-11,77,False
2013-11-12,84,False
2013-11-13,83,False
2013-11-14,82,False
2013-11-15,84,False
2013-11-16,76,False
2013-11-17,70,False
2013-11-18,81,False
2013-11-19,81,False
2013-11-20,81,False
2013-11-21,82,False
2013-11-22,83,False
2013-11-23,80,False
2013-11-24,70,False
2013-11-25,76,False
2013-11-26,75,False
2013-11-27,75,False
2013-11-28,61,False
2013-11-29,65,False
2013-11-30,74,False
2013-12-01,67,False
2013-12-02,78,False
2013-12-03,81,False
2013-12-04,83,False
2013-12-05,84,False
2013-12-06,82,False
2013-12-07,83,False
2013-12-08,72,False
2013-12-09,79,False
2013-12-10,81,False
2013-12-11,80,False
2013-12-12,82,False
2013-12-13,83,False
2013-12-14,80,False
2013-12-15,71,False
2013-12-16,81,False
2013-12-17,84,False
2013-12-18,90,False
2013-12-19,85,False
2013-12-20,85,False
2013-12-21,78,False
2013-12-22,72,False
2013-12-23,83,False
2013-12-24,81,False
2013-12-25,69,False
2013-12-26,80,False
2013-12-27,82,False
2013-12-28,83,False
2013-12-29,76,False
2013-12-30,86,False
2013-12-31,90,False
2014-01-01,76,False
2014-01-02,84,False
2014-01-03,84,False
2014-01-04,81,False
2014-01-05,70,False
2014-01-06,82,False
2014-01-07,85,False
2014-01-08,84,False
2014-01-09,84,False
2014-01-10,84,False
2014-01-11,79,False
2014-01-12,70,False
2014-01-13,80,False
2014-01-14,82,False
2014-01-15,89,False
2014-01-16,86,False
2014-01-17,88,False
2014-01-18,80,False
2014-01-19,69,False
2014-01-20,75,False
2014-01-21,84,False
2014-01-22,84,False
2014-01-23,83,False
2014-01-24,83,False
2014-01-25,78,False
2014-01-26,72,False
2014-01-27,81,False
2014-01-28,82,False
2014-01-29,80,False
2014-01-30,83,False
2014-01-31,85,False
2014-02-01,76,False
2014-02-02,68,False
2014-02-03,76,False
2014-02-04,82,False
2014-02-05,74,False
2014-02-06,50,False
2014-02-07,80,False
2014-02-08,81,False
2014-02-09,74,False
2014-02-10,83,False
2014-02-11,84,False
2014-02-12,85,False
2014-02-13,85,False
2014-02-14,83,False
2014-02-15,83,False
2014-02-16,75,False
2014-02-17,78,False
2014-02-18,85,False
2014-02-19,83,False
2014-02-20,90,False
2014-02-21,85,False
2014-02-22,78,False
2014-02-23,74,False
2014-02-24,81,False
2014-02-25,85,False
2014-02-26,88,False
2014-02-27,87,False
2014-02-28,90,False
2014-03-01,87,False
2014-03-02,78,False
2014-03-03,86,False
2014-03-04,90,False
2014-03-05,91,False
2014-03-06,87,False
2014-03-07,85,False
2014-03-08,84,False
2014-03-09,77,False
2014-03-10,88,False
2014-03-11,82,False
2014-03-12,83,False
2014-03-13,86,False
2014-03-14,88,False
2014-03-15,83,False
2014-03-16,75,False
