date,CA,isPartial
2014-03-16,80,False
2014-03-17,92,False
2014-03-18,89,False
2014-03-19,89,False
2014-03-20,91,False
2014-03-21,90,False
2014-03-22,86,False
2014-03-23,78,False
2014-03-24,88,False
2014-03-25,90,False
2014-03-26,90,False
2014-03-27,92,False
2014-03-28,92,False
2014-03-29,92,False
2014-03-30,85,False
2014-03-31,93,False
2014-04-01,96,False
2014-04-02,92,False
2014-04-03,90,False
2014-04-04,91,False
2014-04-05,85,False
2014-04-06,78,False
2014-04-07,89,False
2014-04-08,90,False
2014-04-09,87,False
2014-04-10,92,False
2014-04-11,94,False
2014-04-12,88,False
2014-04-13,81,False
2014-04-14,92,False
2014-04-15,91,False
2014-04-16,90,False
2014-04-17,91,False
2014-04-18,97,False
2014-04-19,87,False
2014-04-20,81,False
2014-04-21,90,False
2014-04-22,94,False
2014-04-23,91,False
2014-04-24,91,False
2014-04-25,93,False
2014-04-26,88,False
2014-04-27,80,False
2014-04-28,91,False
2014-04-29,89,False
2014-04-30,94,False
2014-05-01,96,False
2014-05-02,93,False
2014-05-03,87,False
2014-05-04,81,False
2014-05-05,94,False
2014-05-06,92,False
2014-05-07,90,False
2014-05-08,88,False
2014-05-09,89,False
2014-05-10,83,False
2014-05-11,78,False
2014-05-12,87,False
2014-05-13,90,False
2014-05-14,94,False
2014-05-15,97,False
2014-05-16,96,False
2014-05-17,89,False
2014-05-18,82,False
2014-05-19,92,False
2014-05-20,90,False
2014-05-21,91,False
2014-05-22,90,False
2014-05-23,90,False
2014-05-24,88,False
2014-05-25,78,False
2014-05-26,74,False
2014-05-27,88,False
2014-05-28,91,False
2014-05-29,89,False
2014-05-30,92,False
2014-05-31,86,False
2014-06-01,81,False
2014-06-02,89,False
2014-06-03,92,False
2014-06-04,91,False
2014-06-05,92,False
2014-06-06,92,False
2014-06-07,87,False
2014-06-08,81,False
2014-06-09,96,False
2014-06-10,92,False
2014-06-11,90,False
2014-06-12,91,False
2014-06-13,94,False
2014-06-14,88,False
2014-06-15,80,False
2014-06-16,90,False
2014-06-17,91,False
2014-06-18,91,False
2014-06-19,91,False
2014-06-20,95,False
2014-06-21,91,False
2014-06-22,83,False
2014-06-23,94,False
2014-06-24,93,False
2014-06-25,95,False
2014-06-26,93,False
2014-06-27,98,False
2014-06-28,96,False
2014-06-29,87,False
2014-06-30,97,False
2014-07-01,97,False
2014-07-02,95,False
2014-07-03,97,False
2014-07-04,86,False
2014-07-05,88,False
2014-07-06,89,False
2014-07-07,97,False
2014-07-08,97,False
2014-07-09,93,False
2014-07-10,93,False
2014-07-11,95,False
2014-07-12,89,False
2014-07-13,80,False
2014-07-14,91,False
2014-07-15,96,False
2014-07-16,100,False
2014-07-17,97,False
2014-07-18,97,False
2014-07-19,88,False
2014-07-20,87,False
2014-07-21,95,False
2014-07-22,94,False
2014-07-23,93,False
2014-07-24,93,False
2014-07-25,94,False
2014-07-26,91,False
2014-07-27,83,False
2014-07-28,95,False
2014-07-29,98,False
2014-07-30,96,False
2014-07-31,92,False
2014-08-01,94,False
2014-08-02,92,False
2014-08-03,85,False
2014-08-04,94,False
2014-08-05,96,False
2014-08-06,92,False
2014-08-07,90,False
2014-08-08,98,False
2014-08-09,90,False
2014-08-10,81,False
2014-08-11,92,False
2014-08-12,94,False
2014-08-13,93,False
2014-08-14,93,False
2014-08-15,95,False
2014-08-16,89,False
2014-08-17,80,False
2014-08-18,92,False
2014-08-19,92,False
2014-08-20,93,False
2014-08-21,94,False
2014-08-22,92,False
2014-08-23,86,False
2014-08-24,90,False
2014-08-25,90,False
2014-08-26,89,False
2014-08-27,88,False
2014-08-28,89,False
2014-08-29,91,False
2014-08-30,88,False
2014-08-31,79,False
2014-09-01,72,False
2014-09-02,85,False
2014-09-03,87,False
2014-09-04,87,False
2014-09-05,87,False
2014-09-06,81,False
2014-09-07,75,False
2014-09-08,84,False
2014-09-09,82,False
2014-09-10,86,False
2014-09-11,89,False
2014-09-12,85,False
2014-09-13,83,False
2014-09-14,77,False
2014-09-15,86,False
2014-09-16,92,False
2014-09-17,90,False
2014-09-18,87,False
2014-09-19,86,False
2014-09-20,82,False
2014-09-21,77,False
2014-09-22,83,False
2014-09-23,85,False
2014-09-24,85,False
2014-09-25,88,False
2014-09-26,86,False
2014-09-27,82,False
2014-09-28,75,False
2014-09-29,84,False
2014-09-30,83,False
2014-10-01,82,False
2014-10-02,88,False
2014-10-03,89,False
2014-10-04,84,False
2014-10-05,76,False
2014-10-06,84,False
2014-10-07,85,False
2014-10-08,83,False
2014-10-09,86,False
2014-10-10,88,False
2014-10-11,81,False
2014-10-12,75,False
2014-10-13,83,False
2014-10-14,83,False
2014-10-15,85,False
2014-10-16,82,False
2014-10-17,85,False
2014-10-18,80,False
2014-10-19,74,False
2014-10-20,83,False
2014-10-21,84,False
2014-10-22,81,False
2014-10-23,84,False
2014-10-24,85,False
2014-10-25,82,False
2014-10-26,73,False
2014-10-27,81,False
2014-10-28,84,False
2014-10-29,86,False
2014-10-30,85,False
2014-10-31,83,False
