date,ISRG,isPartial
2015-12-26,5,False
2015-12-27,0,False
2015-12-28,4,False
2015-12-29,11,False
2015-12-30,6,False
2015-12-31,9,False
2016-01-01,0,False
2016-01-02,5,False
2016-01-03,5,False
2016-01-04,17,False
2016-01-05,21,False
2016-01-06,8,False
2016-01-07,12,False
2016-01-08,11,False
2016-01-09,0,False
2016-01-10,0,False
2016-01-11,12,False
2016-01-12,20,False
2016-01-13,18,False
2016-01-14,12,False
2016-01-15,11,False
2016-01-16,14,False
2016-01-17,5,False
2016-01-18,8,False
2016-01-19,22,False
2016-01-20,16,False
2016-01-21,37,False
2016-01-22,34,False
2016-01-23,5,False
2016-01-24,5,False
2016-01-25,12,False
2016-01-26,22,False
2016-01-27,10,False
2016-01-28,12,False
2016-01-29,17,False
2016-01-30,14,False
2016-01-31,7,False
2016-02-01,12,False
2016-02-02,10,False
2016-02-03,14,False
2016-02-04,19,False
2016-02-05,17,False
2016-02-06,5,False
2016-02-07,5,False
2016-02-08,14,False
2016-02-09,12,False
2016-02-10,16,False
2016-02-11,4,False
2016-02-12,13,False
2016-02-13,12,False
2016-02-14,5,False
2016-02-15,6,False
2016-02-16,12,False
2016-02-17,10,False
2016-02-18,20,False
2016-02-19,17,False
2016-02-20,5,False
2016-02-21,5,False
2016-02-22,4,False
2016-02-23,20,False
2016-02-24,8,False
2016-02-25,18,False
2016-02-26,21,False
2016-02-27,18,False
2016-02-28,4,False
2016-02-29,15,False
2016-03-01,14,False
2016-03-02,18,False
2016-03-03,24,False
2016-03-04,6,False
2016-03-05,5,False
2016-03-06,4,False
2016-03-07,14,False
2016-03-08,12,False
2016-03-09,12,False
2016-03-10,26,False
2016-03-11,11,False
2016-03-12,5,False
2016-03-13,0,False
2016-03-14,26,False
2016-03-15,18,False
2016-03-16,12,False
2016-03-17,20,False
2016-03-18,8,False
2016-03-19,9,False
2016-03-20,18,False
2016-03-21,25,False
2016-03-22,16,False
2016-03-23,14,False
2016-03-24,17,False
2016-03-25,9,False
2016-03-26,0,False
2016-03-27,5,False
2016-03-28,6,False
2016-03-29,18,False
2016-03-30,6,False
2016-03-31,26,False
2016-04-01,13,False
2016-04-02,14,False
2016-04-03,5,False
2016-04-04,24,False
2016-04-05,22,False
2016-04-06,10,False
2016-04-07,30,False
2016-04-08,13,False
2016-04-09,5,False
2016-04-10,7,False
2016-04-11,4,False
2016-04-12,16,False
2016-04-13,10,False
2016-04-14,8,False
2016-04-15,15,False
2016-04-16,9,False
2016-04-17,0,False
2016-04-18,18,False
2016-04-19,64,False
2016-04-20,60,False
2016-04-21,31,False
2016-04-22,17,False
2016-04-23,9,False
2016-04-24,9,False
2016-04-25,14,False
2016-04-26,22,False
2016-04-27,22,False
2016-04-28,16,False
2016-04-29,8,False
2016-04-30,9,False
2016-05-01,0,False
2016-05-02,21,False
2016-05-03,18,False
2016-05-04,14,False
2016-05-05,13,False
2016-05-06,9,False
2016-05-07,7,False
2016-05-08,5,False
2016-05-09,14,False
2016-05-10,16,False
2016-05-11,6,False
2016-05-12,12,False
2016-05-13,11,False
2016-05-14,9,False
2016-05-15,5,False
2016-05-16,8,False
2016-05-17,8,False
2016-05-18,10,False
2016-05-19,12,False
2016-05-20,11,False
2016-05-21,0,False
2016-05-22,9,False
2016-05-23,16,False
2016-05-24,12,False
2016-05-25,8,False
2016-05-26,8,False
2016-05-27,17,False
2016-05-28,5,False
2016-05-29,5,False
2016-05-30,0,False
2016-05-31,22,False
2016-06-01,12,False
2016-06-02,12,False
2016-06-03,17,False
2016-06-04,10,False
2016-06-05,5,False
2016-06-06,14,False
2016-06-07,8,False
2016-06-08,4,False
2016-06-09,10,False
2016-06-10,9,False
2016-06-11,5,False
2016-06-12,0,False
2016-06-13,12,False
2016-06-14,6,False
2016-06-15,4,False
2016-06-16,8,False
2016-06-17,9,False
2016-06-18,7,False
2016-06-19,0,False
2016-06-20,6,False
2016-06-21,6,False
2016-06-22,10,False
2016-06-23,13,False
2016-06-24,32,False
2016-06-25,19,False
2016-06-26,0,False
2016-06-27,10,False
2016-06-28,8,False
2016-06-29,10,False
2016-06-30,8,False
2016-07-01,13,False
2016-07-02,5,False
2016-07-03,5,False
2016-07-04,0,False
2016-07-05,9,False
2016-07-06,20,False
2016-07-07,27,False
2016-07-08,11,False
2016-07-09,8,False
2016-07-10,0,False
2016-07-11,22,False
2016-07-12,26,False
2016-07-13,13,False
2016-07-14,6,False
2016-07-15,11,False
2016-07-16,7,False
2016-07-17,0,False
2016-07-18,15,False
2016-07-19,100,False
2016-07-20,77,False
2016-07-21,26,False
2016-07-22,13,False
2016-07-23,5,False
2016-07-24,0,False
2016-07-25,17,False
2016-07-26,15,False
2016-07-27,19,False
2016-07-28,15,False
2016-07-29,11,False
2016-07-30,5,False
2016-07-31,5,False
2016-08-01,15,False
2016-08-02,13,False
2016-08-03,6,False
2016-08-04,9,False
2016-08-05,16,False
2016-08-06,0,False
2016-08-07,10,False
2016-08-08,13,False
2016-08-09,22,False
2016-08-10,7,False
2016-08-11,11,False
2016-08-12,16,False
2016-08-13,11,False
2016-08-14,5,False
2016-08-15,14,False
2016-08-16,16,False
