date,ISRG,isPartial
2012-06-04,13,False
2012-06-05,13,False
2012-06-06,13,False
2012-06-07,21,False
2012-06-08,7,False
2012-06-09,0,False
2012-06-10,17,False
2012-06-11,7,False
2012-06-12,13,False
2012-06-13,41,False
2012-06-14,20,False
2012-06-15,7,False
2012-06-16,17,False
2012-06-17,8,False
2012-06-18,20,False
2012-06-19,27,False
2012-06-20,14,False
2012-06-21,0,False
2012-06-22,21,False
2012-06-23,0,False
2012-06-24,8,False
2012-06-25,13,False
2012-06-26,20,False
2012-06-27,0,False
2012-06-28,21,False
2012-06-29,15,False
2012-06-30,9,False
2012-07-01,0,False
2012-07-02,7,False
2012-07-03,7,False
2012-07-04,0,False
2012-07-05,21,False
2012-07-06,7,False
2012-07-07,9,False
2012-07-08,0,False
2012-07-09,7,False
2012-07-10,13,False
2012-07-11,14,False
2012-07-12,21,False
2012-07-13,0,False
2012-07-14,0,False
2012-07-15,8,False
2012-07-16,7,False
2012-07-17,27,False
2012-07-18,7,False
2012-07-19,63,False
2012-07-20,43,False
2012-07-21,18,False
2012-07-22,17,False
2012-07-23,27,False
2012-07-24,21,False
2012-07-25,14,False
2012-07-26,42,False
2012-07-27,15,False
2012-07-28,0,False
2012-07-29,0,False
2012-07-30,21,False
2012-07-31,21,False
2012-08-01,27,False
2012-08-02,0,False
2012-08-03,7,False
2012-08-04,0,False
2012-08-05,0,False
2012-08-06,0,False
2012-08-07,28,False
2012-08-08,27,False
2012-08-09,14,False
2012-08-10,7,False
2012-08-11,9,False
2012-08-12,9,False
2012-08-13,21,False
2012-08-14,0,False
2012-08-15,7,False
2012-08-16,14,False
2012-08-17,15,False
2012-08-18,0,False
2012-08-19,0,False
2012-08-20,21,False
2012-08-21,7,False
2012-08-22,0,False
2012-08-23,7,False
2012-08-24,14,False
2012-08-25,25,False
2012-08-26,0,False
2012-08-27,13,False
2012-08-28,26,False
2012-08-29,20,False
2012-08-30,34,False
2012-08-31,0,False
2012-09-01,8,False
2012-09-02,0,False
2012-09-03,0,False
2012-09-04,13,False
2012-09-05,20,False
2012-09-06,13,False
2012-09-07,7,False
2012-09-08,0,False
2012-09-09,16,False
2012-09-10,13,False
2012-09-11,26,False
2012-09-12,33,False
2012-09-13,26,False
2012-09-14,48,False
2012-09-15,0,False
2012-09-16,0,False
2012-09-17,13,False
2012-09-18,65,False
2012-09-19,13,False
2012-09-20,0,False
2012-09-21,0,False
2012-09-22,24,False
2012-09-23,8,False
2012-09-24,19,False
2012-09-25,19,False
2012-09-26,26,False
2012-09-27,7,False
2012-09-28,7,False
2012-09-29,16,False
2012-09-30,8,False
2012-10-01,26,False
2012-10-02,20,False
2012-10-03,20,False
2012-10-04,0,False
2012-10-05,27,False
2012-10-06,23,False
2012-10-07,0,False
2012-10-08,25,False
2012-10-09,13,False
2012-10-10,25,False
2012-10-11,19,False
2012-10-12,27,False
2012-10-13,23,False
2012-10-14,7,False
2012-10-15,19,False
2012-10-16,87,False
2012-10-17,100,False
2012-10-18,13,False
2012-10-19,39,False
2012-10-20,8,False
2012-10-21,0,False
2012-10-22,19,False
2012-10-23,24,False
2012-10-24,37,False
2012-10-25,38,False
2012-10-26,33,False
2012-10-27,8,False
2012-10-28,0,False
2012-10-29,12,False
2012-10-30,6,False
2012-10-31,6,False
2012-11-01,33,False
2012-11-02,20,False
2012-11-03,7,False
2012-11-04,7,False
2012-11-05,30,False
2012-11-06,12,False
2012-11-07,12,False
2012-11-08,44,False
2012-11-09,7,False
2012-11-10,7,False
2012-11-11,0,False
2012-11-12,18,False
2012-11-13,18,False
2012-11-14,6,False
2012-11-15,13,False
2012-11-16,26,False
2012-11-17,22,False
2012-11-18,7,False
2012-11-19,0,False
2012-11-20,6,False
2012-11-21,12,False
2012-11-22,19,False
2012-11-23,20,False
2012-11-24,15,False
2012-11-25,0,False
2012-11-26,6,False
2012-11-27,12,False
2012-11-28,12,False
2012-11-29,6,False
2012-11-30,6,False
2012-12-01,0,False
2012-12-02,0,False
2012-12-03,12,False
2012-12-04,0,False
2012-12-05,18,False
2012-12-06,25,False
