date,ISRG,isPartial
2017-10-06,100,False
2017-10-07,24,False
2017-10-08,11,False
2017-10-09,24,False
2017-10-10,22,False
2017-10-11,23,False
2017-10-12,21,False
2017-10-13,37,False
2017-10-14,15,False
2017-10-15,4,False
2017-10-16,11,False
2017-10-17,32,False
2017-10-18,22,False
2017-10-19,73,False
2017-10-20,59,False
2017-10-21,11,False
2017-10-22,2,False
2017-10-23,22,False
2017-10-24,28,False
2017-10-25,24,False
2017-10-26,23,False
2017-10-27,21,False
2017-10-28,7,False
2017-10-29,6,False
2017-10-30,9,False
2017-10-31,19,False
2017-11-01,23,False
2017-11-02,11,False
2017-11-03,14,False
2017-11-04,2,False
2017-11-05,2,False
2017-11-06,15,False
2017-11-07,15,False
2017-11-08,24,False
2017-11-09,29,False
2017-11-10,13,False
2017-11-11,4,False
2017-11-12,6,False
2017-11-13,16,False
2017-11-14,18,False
2017-11-15,18,False
2017-11-16,24,False
2017-11-17,17,False
2017-11-18,6,False
2017-11-19,0,False
2017-11-20,14,False
2017-11-21,27,False
2017-11-22,26,False
2017-11-23,2,False
2017-11-24,6,False
2017-11-25,6,False
2017-11-26,2,False
2017-11-27,18,False
2017-11-28,16,False
2017-11-29,24,False
2017-11-30,26,False
2017-12-01,25,False
2017-12-02,13,False
2017-12-03,4,False
2017-12-04,36,False
2017-12-05,31,False
2017-12-06,41,False
2017-12-07,26,False
2017-12-08,23,False
2017-12-09,6,False
2017-12-10,8,False
2017-12-11,23,False
2017-12-12,15,False
2017-12-13,20,False
2017-12-14,26,False
2017-12-15,21,False
2017-12-16,15,False
2017-12-17,6,False
2017-12-18,22,False
2017-12-19,13,False
2017-12-20,18,False
2017-12-21,24,False
2017-12-22,12,False
2017-12-23,7,False
2017-12-24,5,False
2017-12-25,7,False
2017-12-26,12,False
2017-12-27,8,False
2017-12-28,18,False
2017-12-29,6,False
2017-12-30,4,False
2017-12-31,2,False
2018-01-01,2,False
2018-01-02,2,False
2018-01-03,18,False
2018-01-04,20,False
2018-01-05,9,False
2018-01-06,4,False
2018-01-07,6,False
2018-01-08,18,False
2018-01-09,23,False
2018-01-10,55,False
2018-01-11,29,False
2018-01-12,34,False
2018-01-13,8,False
2018-01-14,4,False
2018-01-15,13,False
2018-01-16,16,False
2018-01-17,11,False
2018-01-18,21,False
2018-01-19,11,False
2018-01-20,8,False
2018-01-21,2,False
2018-01-22,30,False
2018-01-23,44,False
2018-01-24,33,False
2018-01-25,63,False
2018-01-26,75,False
2018-01-27,6,False
2018-01-28,2,False
2018-01-29,32,False
2018-01-30,23,False
2018-01-31,23,False
2018-02-01,27,False
2018-02-02,26,False
2018-02-03,4,False
2018-02-04,2,False
2018-02-05,26,False
2018-02-06,21,False
2018-02-07,25,False
2018-02-08,23,False
2018-02-09,34,False
2018-02-10,8,False
2018-02-11,12,False
2018-02-12,27,False
2018-02-13,25,False
2018-02-14,14,False
2018-02-15,24,False
2018-02-16,32,False
2018-02-17,2,False
2018-02-18,4,False
2018-02-19,7,False
2018-02-20,19,False
2018-02-21,14,False
2018-02-22,20,False
2018-02-23,26,False
2018-02-24,6,False
2018-02-25,4,False
2018-02-26,24,False
2018-02-27,14,False
2018-02-28,10,False
2018-03-01,23,False
2018-03-02,17,False
2018-03-03,0,False
2018-03-04,6,False
2018-03-05,5,False
2018-03-06,16,False
2018-03-07,10,False
2018-03-08,20,False
2018-03-09,13,False
2018-03-10,4,False
2018-03-11,6,False
2018-03-12,22,False
2018-03-13,21,False
2018-03-14,21,False
2018-03-15,14,False
2018-03-16,6,False
2018-03-17,10,False
2018-03-18,2,False
2018-03-19,9,False
2018-03-20,9,False
2018-03-21,17,False
2018-03-22,18,False
2018-03-23,7,False
2018-03-24,8,False
2018-03-25,4,False
2018-03-26,25,False
2018-03-27,21,False
2018-03-28,22,False
2018-03-29,24,False
2018-03-30,6,False
2018-03-31,4,False
2018-04-01,4,False
2018-04-02,15,False
2018-04-03,7,False
2018-04-04,21,False
2018-04-05,18,False
2018-04-06,17,False
2018-04-07,6,False
2018-04-08,4,False
2018-04-09,25,False
2018-04-10,16,False
2018-04-11,12,False
2018-04-12,12,False
2018-04-13,20,False
2018-04-14,4,False
2018-04-15,0,False
2018-04-16,9,False
2018-04-17,49,False
2018-04-18,90,False
2018-04-19,38,False
2018-04-20,23,False
2018-04-21,14,False
2018-04-22,10,False
2018-04-23,35,False
2018-04-24,21,False
2018-04-25,18,False
2018-04-26,34,False
2018-04-27,8,False
2018-04-28,4,False
2018-04-29,4,False
2018-04-30,16,False
2018-05-01,21,False
2018-05-02,30,False
2018-05-03,14,False
2018-05-04,17,False
2018-05-05,6,False
2018-05-06,8,False
2018-05-07,21,False
2018-05-08,16,False
2018-05-09,37,False
2018-05-10,18,False
2018-05-11,13,False
2018-05-12,8,False
2018-05-13,2,False
2018-05-14,20,False
2018-05-15,28,False
2018-05-16,18,False
2018-05-17,14,False
2018-05-18,13,False
2018-05-19,6,False
2018-05-20,2,False
2018-05-21,7,False
2018-05-22,14,False
2018-05-23,27,False
2018-05-24,18,False
2018-05-25,15,False
2018-05-26,0,False
2018-05-27,2,False
2018-05-28,4,False
2018-05-29,16,False
2018-05-30,9,False
2018-05-31,17,False
2018-06-01,24,False
