date,ISRG,isPartial
2010-08-24,100,False
2010-08-25,44,False
2010-08-26,34,False
2010-08-27,35,False
2010-08-28,14,False
2010-08-29,0,False
2010-08-30,22,False
2010-08-31,54,False
2010-09-01,22,False
2010-09-02,44,False
2010-09-03,12,False
2010-09-04,14,False
2010-09-05,0,False
2010-09-06,23,False
2010-09-07,22,False
2010-09-08,21,False
2010-09-09,0,False
2010-09-10,23,False
2010-09-11,0,False
2010-09-12,13,False
2010-09-13,11,False
2010-09-14,0,False
2010-09-15,32,False
2010-09-16,22,False
2010-09-17,23,False
2010-09-18,0,False
2010-09-19,27,False
2010-09-20,32,False
2010-09-21,11,False
2010-09-22,11,False
2010-09-23,21,False
2010-09-24,45,False
2010-09-25,27,False
2010-09-26,13,False
2010-09-27,72,False
2010-09-28,52,False
2010-09-29,10,False
2010-09-30,21,False
2010-10-01,11,False
2010-10-02,0,False
2010-10-03,13,False
2010-10-04,31,False
2010-10-05,10,False
2010-10-06,31,False
2010-10-07,11,False
2010-10-08,22,False
2010-10-09,0,False
2010-10-10,0,False
2010-10-11,32,False
2010-10-12,32,False
2010-10-13,52,False
2010-10-14,21,False
2010-10-15,22,False
2010-10-16,13,False
2010-10-17,26,False
2010-10-18,10,False
2010-10-19,71,False
2010-10-20,72,False
2010-10-21,83,False
2010-10-22,44,False
2010-10-23,13,False
2010-10-24,0,False
2010-10-25,30,False
2010-10-26,50,False
2010-10-27,20,False
2010-10-28,41,False
2010-10-29,0,False
2010-10-30,0,False
2010-10-31,0,False
2010-11-01,21,False
2010-11-02,30,False
2010-11-03,10,False
2010-11-04,30,False
2010-11-05,11,False
2010-11-06,13,False
2010-11-07,0,False
2010-11-08,29,False
2010-11-09,10,False
2010-11-10,10,False
2010-11-11,10,False
2010-11-12,11,False
2010-11-13,13,False
2010-11-14,0,False
2010-11-15,10,False
2010-11-16,20,False
2010-11-17,31,False
2010-11-18,31,False
2010-11-19,32,False
2010-11-20,0,False
2010-11-21,0,False
2010-11-22,20,False
2010-11-23,0,False
2010-11-24,30,False
2010-11-25,11,False
2010-11-26,11,False
2010-11-27,13,False
2010-11-28,12,False
2010-11-29,0,False
2010-11-30,20,False
2010-12-01,20,False
2010-12-02,0,False
2010-12-03,21,False
2010-12-04,0,False
2010-12-05,0,False
2010-12-06,40,False
2010-12-07,59,False
2010-12-08,41,False
2010-12-09,20,False
2010-12-10,31,False
2010-12-11,13,False
2010-12-12,12,False
2010-12-13,20,False
2010-12-14,0,False
2010-12-15,10,False
2010-12-16,51,False
2010-12-17,32,False
2010-12-18,0,False
2010-12-19,0,False
2010-12-20,41,False
2010-12-21,10,False
2010-12-22,32,False
2010-12-23,0,False
2010-12-24,0,False
2010-12-25,0,False
2010-12-26,14,False
2010-12-27,11,False
2010-12-28,22,False
2010-12-29,11,False
2010-12-30,11,False
2010-12-31,40,False
2011-01-01,14,False
2011-01-02,0,False
2011-01-03,10,False
2011-01-04,20,False
2011-01-05,59,False
2011-01-06,20,False
2011-01-07,10,False
2011-01-08,12,False
2011-01-09,35,False
2011-01-10,38,False
2011-01-11,37,False
2011-01-12,28,False
2011-01-13,38,False
2011-01-14,10,False
2011-01-15,12,False
2011-01-16,12,False
2011-01-17,19,False
2011-01-18,65,False
2011-01-19,47,False
2011-01-20,56,False
2011-01-21,97,False
2011-01-22,23,False
2011-01-23,34,False
2011-01-24,55,False
2011-01-25,37,False
2011-01-26,28,False
2011-01-27,47,False
2011-01-28,30,False
2011-01-29,23,False
2011-01-30,11,False
2011-01-31,18,False
2011-02-01,26,False
2011-02-02,36,False
2011-02-03,37,False
2011-02-04,28,False
2011-02-05,11,False
2011-02-06,22,False
2011-02-07,9,False
2011-02-08,27,False
2011-02-09,36,False
2011-02-10,47,False
2011-02-11,29,False
2011-02-12,0,False
2011-02-13,0,False
2011-02-14,9,False
2011-02-15,18,False
2011-02-16,36,False
2011-02-17,9,False
2011-02-18,48,False
2011-02-19,11,False
2011-02-20,0,False
2011-02-21,0,False
2011-02-22,9,False
2011-02-23,18,False
2011-02-24,9,False
2011-02-25,29,False
2011-02-26,22,False
2011-02-27,0,False
2011-02-28,9,False
2011-03-01,45,False
2011-03-02,0,False
2011-03-03,18,False
2011-03-04,0,False
2011-03-05,11,False
2011-03-06,23,False
2011-03-07,18,False
2011-03-08,18,False
2011-03-09,9,False
2011-03-10,45,False
2011-03-11,19,False
2011-03-12,12,False
2011-03-13,0,False
2011-03-14,9,False
2011-03-15,9,False
2011-03-16,9,False
2011-03-17,37,False
2011-03-18,19,False
2011-03-19,0,False
2011-03-20,0,False
2011-03-21,18,False
2011-03-22,9,False
2011-03-23,18,False
2011-03-24,18,False
2011-03-25,0,False
2011-03-26,11,False
2011-03-27,11,False
2011-03-28,18,False
2011-03-29,27,False
2011-03-30,9,False
2011-03-31,27,False
2011-04-01,38,False
2011-04-02,12,False
2011-04-03,11,False
2011-04-04,44,False
2011-04-05,36,False
2011-04-06,54,False
2011-04-07,9,False
