date,ISRG,isPartial
2011-09-18,0,False
2011-09-19,7,False
2011-09-20,26,False
2011-09-21,17,False
2011-09-22,13,False
2011-09-23,14,False
2011-09-24,8,False
2011-09-25,8,False
2011-09-26,16,False
2011-09-27,7,False
2011-09-28,13,False
2011-09-29,13,False
2011-09-30,14,False
2011-10-01,8,False
2011-10-02,0,False
2011-10-03,0,False
2011-10-04,16,False
2011-10-05,10,False
2011-10-06,20,False
2011-10-07,20,False
2011-10-08,0,False
2011-10-09,0,False
2011-10-10,13,False
2011-10-11,15,False
2011-10-12,6,False
2011-10-13,10,False
2011-10-14,24,False
2011-10-15,8,False
2011-10-16,0,False
2011-10-17,10,False
2011-10-18,61,False
2011-10-19,38,False
2011-10-20,23,False
2011-10-21,35,False
2011-10-22,0,False
2011-10-23,8,False
2011-10-24,19,False
2011-10-25,13,False
2011-10-26,13,False
2011-10-27,26,False
2011-10-28,34,False
2011-10-29,0,False
2011-10-30,8,False
2011-10-31,13,False
2011-11-01,7,False
2011-11-02,19,False
2011-11-03,29,False
2011-11-04,13,False
2011-11-05,12,False
2011-11-06,12,False
2011-11-07,6,False
2011-11-08,9,False
2011-11-09,13,False
2011-11-10,10,False
2011-11-11,7,False
2011-11-12,12,False
2011-11-13,8,False
2011-11-14,19,False
2011-11-15,19,False
2011-11-16,25,False
2011-11-17,10,False
2011-11-18,20,False
2011-11-19,8,False
2011-11-20,15,False
2011-11-21,6,False
2011-11-22,6,False
2011-11-23,16,False
2011-11-24,7,False
2011-11-25,14,False
2011-11-26,0,False
2011-11-27,0,False
2011-11-28,9,False
2011-11-29,0,False
2011-11-30,19,False
2011-12-01,9,False
2011-12-02,13,False
2011-12-03,0,False
2011-12-04,7,False
2011-12-05,19,False
2011-12-06,0,False
2011-12-07,16,False
2011-12-08,13,False
2011-12-09,17,False
2011-12-10,8,False
2011-12-11,7,False
2011-12-12,6,False
2011-12-13,0,False
2011-12-14,12,False
2011-12-15,13,False
2011-12-16,7,False
2011-12-17,0,False
2011-12-18,16,False
2011-12-19,10,False
2011-12-20,10,False
2011-12-21,20,False
2011-12-22,7,False
2011-12-23,11,False
2011-12-24,9,False
2011-12-25,9,False
2011-12-26,7,False
2011-12-27,20,False
2011-12-28,14,False
2011-12-29,21,False
2011-12-30,7,False
2011-12-31,17,False
2012-01-01,0,False
2012-01-02,7,False
2012-01-03,12,False
2012-01-04,6,False
