date,ISRG,isPartial
2017-09-06,11,False
2017-09-07,32,False
2017-09-08,19,False
2017-09-09,3,False
2017-09-10,0,False
2017-09-11,15,False
2017-09-12,22,False
2017-09-13,13,False
2017-09-14,11,False
2017-09-15,16,False
2017-09-16,3,False
2017-09-17,0,False
2017-09-18,11,False
2017-09-19,13,False
2017-09-20,22,False
2017-09-21,13,False
2017-09-22,12,False
2017-09-23,10,False
2017-09-24,3,False
2017-09-25,15,False
2017-09-26,11,False
2017-09-27,13,False
2017-09-28,9,False
2017-09-29,19,False
2017-09-30,5,False
2017-10-01,3,False
2017-10-02,27,False
2017-10-03,20,False
2017-10-04,34,False
2017-10-05,45,False
2017-10-06,100,False
2017-10-07,21,False
2017-10-08,10,False
2017-10-09,29,False
2017-10-10,20,False
2017-10-11,24,False
2017-10-12,34,False
2017-10-13,28,False
2017-10-14,8,False
2017-10-15,8,False
2017-10-16,40,False
2017-10-17,42,False
2017-10-18,38,False
2017-10-19,79,False
2017-10-20,84,False
2017-10-21,10,False
2017-10-22,5,False
2017-10-23,30,False
2017-10-24,35,False
2017-10-25,31,False
2017-10-26,20,False
2017-10-27,23,False
2017-10-28,5,False
2017-10-29,2,False
2017-10-30,18,False
2017-10-31,22,False
2017-11-01,14,False
2017-11-02,29,False
2017-11-03,23,False
2017-11-04,2,False
2017-11-05,7,False
2017-11-06,13,False
2017-11-07,17,False
2017-11-08,17,False
2017-11-09,13,False
2017-11-10,20,False
2017-11-11,10,False
2017-11-12,7,False
2017-11-13,13,False
2017-11-14,19,False
2017-11-15,26,False
2017-11-16,13,False
2017-11-17,11,False
2017-11-18,10,False
2017-11-19,2,False
2017-11-20,13,False
2017-11-21,35,False
2017-11-22,28,False
2017-11-23,9,False
2017-11-24,9,False
2017-11-25,5,False
2017-11-26,5,False
2017-11-27,29,False
2017-11-28,28,False
2017-11-29,39,False
2017-11-30,24,False
2017-12-01,11,False
2017-12-02,12,False
2017-12-03,5,False
2017-12-04,39,False
2017-12-05,30,False
2017-12-06,17,False
2017-12-07,29,False
2017-12-08,11,False
2017-12-09,10,False
2017-12-10,5,False
2017-12-11,23,False
2017-12-12,23,False
2017-12-13,28,False
2017-12-14,18,False
2017-12-15,23,False
2017-12-16,8,False
2017-12-17,0,False
2017-12-18,24,False
2017-12-19,20,False
2017-12-20,11,False
2017-12-21,7,False
2017-12-22,15,False
2017-12-23,8,False
2017-12-24,0,False
2017-12-25,8,False
2017-12-26,17,False
2017-12-27,31,False
2017-12-28,21,False
2017-12-29,12,False
2017-12-30,3,False
2017-12-31,0,False
2018-01-01,0,False
2018-01-02,16,False
2018-01-03,26,False
2018-01-04,33,False
2018-01-05,20,False
2018-01-06,12,False
2018-01-07,7,False
2018-01-08,17,False
2018-01-09,21,False
2018-01-10,62,False
2018-01-11,54,False
2018-01-12,18,False
2018-01-13,10,False
2018-01-14,7,False
2018-01-15,11,False
2018-01-16,25,False
2018-01-17,19,False
2018-01-18,25,False
2018-01-19,35,False
2018-01-20,14,False
2018-01-21,14,False
2018-01-22,21,False
2018-01-23,37,False
2018-01-24,35,False
2018-01-25,77,False
2018-01-26,84,False
2018-01-27,17,False
2018-01-28,5,False
2018-01-29,21,False
2018-01-30,29,False
2018-01-31,27,False
2018-02-01,27,False
2018-02-02,11,False
2018-02-03,0,False
2018-02-04,7,False
2018-02-05,29,False
2018-02-06,42,False
2018-02-07,27,False
2018-02-08,25,False
2018-02-09,19,False
2018-02-10,7,False
2018-02-11,2,False
2018-02-12,28,False
2018-02-13,17,False
