date,ISRG,isPartial
2012-10-12,14,False
2012-10-13,31,False
2012-10-14,7,False
2012-10-15,12,False
2012-10-16,74,False
2012-10-17,76,False
2012-10-18,25,False
2012-10-19,20,False
2012-10-20,8,False
2012-10-21,8,False
2012-10-22,31,False
2012-10-23,25,False
2012-10-24,38,False
2012-10-25,39,False
2012-10-26,20,False
2012-10-27,16,False
2012-10-28,22,False
2012-10-29,6,False
2012-10-30,0,False
2012-10-31,25,False
2012-11-01,7,False
2012-11-02,40,False
2012-11-03,30,False
2012-11-04,7,False
2012-11-05,25,False
2012-11-06,18,False
2012-11-07,18,False
2012-11-08,50,False
2012-11-09,13,False
2012-11-10,7,False
2012-11-11,0,False
2012-11-12,19,False
2012-11-13,44,False
2012-11-14,19,False
2012-11-15,19,False
2012-11-16,39,False
2012-11-17,15,False
2012-11-18,0,False
2012-11-19,18,False
2012-11-20,12,False
2012-11-21,44,False
2012-11-22,13,False
2012-11-23,13,False
2012-11-24,22,False
2012-11-25,0,False
2012-11-26,18,False
2012-11-27,18,False
2012-11-28,18,False
2012-11-29,6,False
2012-11-30,13,False
2012-12-01,0,False
2012-12-02,7,False
2012-12-03,18,False
2012-12-04,12,False
2012-12-05,42,False
2012-12-06,25,False
2012-12-07,6,False
2012-12-08,0,False
2012-12-09,7,False
2012-12-10,12,False
2012-12-11,12,False
2012-12-12,24,False
2012-12-13,12,False
2012-12-14,13,False
2012-12-15,0,False
2012-12-16,7,False
2012-12-17,12,False
2012-12-18,30,False
2012-12-19,100,False
2012-12-20,82,False
2012-12-21,14,False
2012-12-22,23,False
2012-12-23,0,False
2012-12-24,0,False
2012-12-25,16,False
2012-12-26,28,False
2012-12-27,26,False
2012-12-28,7,False
2012-12-29,0,False
2012-12-30,8,False
2012-12-31,15,False
2013-01-01,24,False
2013-01-02,6,False
2013-01-03,6,False
2013-01-04,6,False
2013-01-05,42,False
2013-01-06,0,False
2013-01-07,30,False
2013-01-08,12,False
2013-01-09,18,False
2013-01-10,18,False
2013-01-11,24,False
2013-01-12,0,False
2013-01-13,14,False
2013-01-14,23,False
2013-01-15,17,False
2013-01-16,40,False
2013-01-17,41,False
2013-01-18,12,False
2013-01-19,14,False
2013-01-20,7,False
2013-01-21,17,False
2013-01-22,23,False
2013-01-23,81,False
2013-01-24,87,False
2013-01-25,36,False
2013-01-26,27,False
2013-01-27,0,False
2013-01-28,17,False
2013-01-29,46,False
2013-01-30,11,False
2013-01-31,29,False
2013-02-01,24,False
2013-02-02,0,False
2013-02-03,0,False
2013-02-04,17,False
2013-02-05,45,False
2013-02-06,12,False
2013-02-07,6,False
2013-02-08,18,False
2013-02-09,7,False
2013-02-10,7,False
2013-02-11,12,False
2013-02-12,24,False
2013-02-13,47,False
2013-02-14,41,False
2013-02-15,18,False
2013-02-16,0,False
2013-02-17,0,False
2013-02-18,6,False
2013-02-19,17,False
2013-02-20,28,False
2013-02-21,23,False
2013-02-22,12,False
2013-02-23,20,False
2013-02-24,0,False
2013-02-25,17,False
2013-02-26,6,False
2013-02-27,23,False
2013-02-28,91,False
2013-03-01,83,False
2013-03-02,7,False
2013-03-03,13,False
2013-03-04,22,False
2013-03-05,46,False
2013-03-06,45,False
2013-03-07,46,False
2013-03-08,29,False
2013-03-09,7,False
2013-03-10,7,False
2013-03-11,6,False
2013-03-12,22,False
2013-03-13,27,False
2013-03-14,11,False
2013-03-15,88,False
2013-03-16,7,False
2013-03-17,13,False
2013-03-18,28,False
