date,ISRG,isPartial
2011-05-11,0,False
2011-05-12,0,False
2011-05-13,18,False
2011-05-14,33,False
2011-05-15,0,False
2011-05-16,17,False
2011-05-17,35,False
2011-05-18,17,False
2011-05-19,35,False
2011-05-20,46,False
2011-05-21,0,False
2011-05-22,0,False
2011-05-23,9,False
2011-05-24,26,False
2011-05-25,26,False
2011-05-26,9,False
2011-05-27,28,False
2011-05-28,0,False
2011-05-29,0,False
2011-05-30,9,False
2011-05-31,9,False
2011-06-01,18,False
2011-06-02,28,False
2011-06-03,0,False
2011-06-04,0,False
2011-06-05,0,False
2011-06-06,17,False
2011-06-07,52,False
2011-06-08,0,False
2011-06-09,9,False
2011-06-10,9,False
2011-06-11,0,False
2011-06-12,0,False
2011-06-13,17,False
2011-06-14,0,False
2011-06-15,17,False
2011-06-16,9,False
2011-06-17,18,False
2011-06-18,0,False
2011-06-19,0,False
2011-06-20,0,False
2011-06-21,0,False
2011-06-22,26,False
2011-06-23,9,False
2011-06-24,9,False
2011-06-25,0,False
2011-06-26,0,False
2011-06-27,0,False
2011-06-28,9,False
2011-06-29,0,False
2011-06-30,26,False
2011-07-01,9,False
2011-07-02,0,False
2011-07-03,11,False
2011-07-04,9,False
2011-07-05,18,False
2011-07-06,0,False
2011-07-07,54,False
2011-07-08,9,False
2011-07-09,11,False
2011-07-10,0,False
2011-07-11,18,False
2011-07-12,26,False
2011-07-13,18,False
2011-07-14,9,False
2011-07-15,19,False
2011-07-16,23,False
2011-07-17,23,False
2011-07-18,9,False
2011-07-19,52,False
2011-07-20,70,False
2011-07-21,44,False
2011-07-22,47,False
2011-07-23,11,False
2011-07-24,0,False
2011-07-25,9,False
2011-07-26,52,False
2011-07-27,9,False
2011-07-28,9,False
2011-07-29,66,False
2011-07-30,11,False
2011-07-31,11,False
2011-08-01,35,False
2011-08-02,35,False
2011-08-03,17,False
2011-08-04,18,False
2011-08-05,27,False
2011-08-06,0,False
2011-08-07,0,False
2011-08-08,43,False
2011-08-09,17,False
2011-08-10,26,False
2011-08-11,0,False
2011-08-12,18,False
2011-08-13,0,False
2011-08-14,11,False
2011-08-15,18,False
2011-08-16,35,False
2011-08-17,18,False
2011-08-18,17,False
2011-08-19,18,False
2011-08-20,11,False
2011-08-21,10,False
2011-08-22,34,False
2011-08-23,33,False
2011-08-24,17,False
2011-08-25,17,False
2011-08-26,0,False
2011-08-27,0,False
2011-08-28,0,False
2011-08-29,8,False
2011-08-30,25,False
2011-08-31,8,False
2011-09-01,17,False
2011-09-02,26,False
2011-09-03,0,False
2011-09-04,0,False
2011-09-05,8,False
2011-09-06,8,False
2011-09-07,16,False
2011-09-08,16,False
2011-09-09,34,False
2011-09-10,0,False
2011-09-11,0,False
2011-09-12,0,False
2011-09-13,8,False
2011-09-14,32,False
2011-09-15,33,False
2011-09-16,0,False
2011-09-17,20,False
2011-09-18,10,False
2011-09-19,8,False
2011-09-20,24,False
2011-09-21,16,False
2011-09-22,16,False
2011-09-23,25,False
2011-09-24,0,False
2011-09-25,0,False
2011-09-26,16,False
2011-09-27,8,False
2011-09-28,16,False
2011-09-29,8,False
2011-09-30,17,False
2011-10-01,0,False
2011-10-02,0,False
2011-10-03,8,False
2011-10-04,23,False
2011-10-05,16,False
2011-10-06,8,False
2011-10-07,8,False
2011-10-08,19,False
2011-10-09,0,False
2011-10-10,47,False
2011-10-11,22,False
2011-10-12,15,False
2011-10-13,23,False
2011-10-14,33,False
2011-10-15,0,False
2011-10-16,0,False
2011-10-17,16,False
2011-10-18,46,False
2011-10-19,39,False
2011-10-20,23,False
2011-10-21,42,False
2011-10-22,10,False
2011-10-23,0,False
2011-10-24,31,False
2011-10-25,23,False
2011-10-26,16,False
2011-10-27,47,False
2011-10-28,50,False
2011-10-29,0,False
2011-10-30,9,False
2011-10-31,8,False
2011-11-01,16,False
2011-11-02,0,False
2011-11-03,8,False
2011-11-04,16,False
2011-11-05,9,False
2011-11-06,9,False
2011-11-07,8,False
2011-11-08,8,False
2011-11-09,15,False
2011-11-10,0,False
2011-11-11,16,False
2011-11-12,19,False
2011-11-13,18,False
2011-11-14,23,False
2011-11-15,15,False
2011-11-16,38,False
2011-11-17,8,False
2011-11-18,48,False
2011-11-19,9,False
2011-11-20,18,False
2011-11-21,0,False
2011-11-22,0,False
2011-11-23,8,False
2011-11-24,8,False
2011-11-25,25,False
2011-11-26,9,False
2011-11-27,0,False
2011-11-28,22,False
2011-11-29,0,False
2011-11-30,30,False
2011-12-01,15,False
2011-12-02,16,False
2011-12-03,0,False
2011-12-04,9,False
2011-12-05,0,False
2011-12-06,22,False
2011-12-07,15,False
2011-12-08,15,False
2011-12-09,32,False
2011-12-10,0,False
2011-12-11,9,False
2011-12-12,0,False
2011-12-13,15,False
2011-12-14,22,False
2011-12-15,8,False
2011-12-16,0,False
2011-12-17,0,False
2011-12-18,19,False
2011-12-19,0,False
2011-12-20,8,False
2011-12-21,24,False
2011-12-22,8,False
2011-12-23,17,False
2011-12-24,0,False
2011-12-25,11,False
2011-12-26,0,False
2011-12-27,16,False
2011-12-28,33,False
2011-12-29,8,False
2011-12-30,0,False
2011-12-31,0,False
2012-01-01,10,False
2012-01-02,16,False
2012-01-03,15,False
2012-01-04,8,False
2012-01-05,37,False
2012-01-06,8,False
2012-01-07,9,False
2012-01-08,9,False
2012-01-09,7,False
2012-01-10,29,False
2012-01-11,7,False
2012-01-12,0,False
2012-01-13,53,False
2012-01-14,0,False
2012-01-15,0,False
2012-01-16,7,False
2012-01-17,7,False
2012-01-18,14,False
2012-01-19,100,False
2012-01-20,53,False
2012-01-21,8,False
2012-01-22,0,False
2012-01-23,21,False
2012-01-24,7,False
2012-01-25,21,False
2012-01-26,29,False
