date,ISRG,isPartial
2014-07-24,61,False
2014-07-25,84,False
2014-07-26,12,False
2014-07-27,0,False
2014-07-28,30,False
2014-07-29,30,False
2014-07-30,50,False
2014-07-31,51,False
2014-08-01,42,False
2014-08-02,12,False
2014-08-03,12,False
2014-08-04,10,False
2014-08-05,10,False
2014-08-06,20,False
2014-08-07,29,False
2014-08-08,21,False
2014-08-09,12,False
2014-08-10,12,False
2014-08-11,10,False
2014-08-12,39,False
2014-08-13,20,False
2014-08-14,50,False
2014-08-15,43,False
2014-08-16,12,False
2014-08-17,12,False
2014-08-18,10,False
2014-08-19,20,False
2014-08-20,30,False
2014-08-21,10,False
2014-08-22,41,False
2014-08-23,0,False
2014-08-24,0,False
2014-08-25,10,False
2014-08-26,0,False
2014-08-27,58,False
2014-08-28,20,False
2014-08-29,31,False
2014-08-30,0,False
2014-08-31,0,False
2014-09-01,0,False
2014-09-02,19,False
2014-09-03,28,False
2014-09-04,9,False
2014-09-05,20,False
2014-09-06,0,False
2014-09-07,0,False
2014-09-08,37,False
2014-09-09,46,False
2014-09-10,37,False
2014-09-11,9,False
2014-09-12,39,False
2014-09-13,11,False
2014-09-14,0,False
2014-09-15,37,False
2014-09-16,19,False
2014-09-17,47,False
2014-09-18,37,False
2014-09-19,29,False
2014-09-20,11,False
2014-09-21,0,False
2014-09-22,18,False
2014-09-23,9,False
2014-09-24,18,False
2014-09-25,19,False
2014-09-26,29,False
2014-09-27,45,False
2014-09-28,11,False
2014-09-29,18,False
2014-09-30,18,False
2014-10-01,9,False
2014-10-02,9,False
2014-10-03,10,False
2014-10-04,0,False
2014-10-05,0,False
2014-10-06,37,False
2014-10-07,37,False
2014-10-08,28,False
2014-10-09,46,False
2014-10-10,19,False
2014-10-11,0,False
2014-10-12,0,False
2014-10-13,37,False
2014-10-14,9,False
2014-10-15,37,False
2014-10-16,28,False
2014-10-17,19,False
2014-10-18,11,False
2014-10-19,11,False
2014-10-20,45,False
2014-10-21,100,False
2014-10-22,54,False
2014-10-23,28,False
2014-10-24,19,False
2014-10-25,11,False
2014-10-26,0,False
2014-10-27,36,False
2014-10-28,18,False
2014-10-29,18,False
2014-10-30,9,False
2014-10-31,39,False
2014-11-01,22,False
2014-11-02,0,False
2014-11-03,45,False
2014-11-04,0,False
2014-11-05,36,False
2014-11-06,9,False
2014-11-07,29,False
2014-11-08,0,False
2014-11-09,0,False
2014-11-10,54,False
2014-11-11,45,False
2014-11-12,27,False
