date,ISRG,isPartial
2015-08-18,18,False
2015-08-19,18,False
2015-08-20,15,False
2015-08-21,22,False
2015-08-22,0,False
2015-08-23,7,False
2015-08-24,29,False
2015-08-25,15,False
2015-08-26,15,False
2015-08-27,33,False
2015-08-28,9,False
2015-08-29,7,False
2015-08-30,7,False
2015-08-31,12,False
2015-09-01,18,False
2015-09-02,9,False
2015-09-03,9,False
2015-09-04,12,False
2015-09-05,7,False
2015-09-06,7,False
2015-09-07,0,False
2015-09-08,12,False
2015-09-09,6,False
2015-09-10,12,False
2015-09-11,12,False
2015-09-12,7,False
2015-09-13,7,False
2015-09-14,12,False
2015-09-15,29,False
2015-09-16,9,False
2015-09-17,9,False
2015-09-18,6,False
2015-09-19,7,False
2015-09-20,0,False
2015-09-21,17,False
2015-09-22,12,False
2015-09-23,6,False
2015-09-24,9,False
2015-09-25,12,False
2015-09-26,0,False
2015-09-27,7,False
2015-09-28,8,False
2015-09-29,14,False
2015-09-30,17,False
2015-10-01,23,False
2015-10-02,6,False
2015-10-03,7,False
2015-10-04,0,False
2015-10-05,11,False
2015-10-06,6,False
2015-10-07,6,False
2015-10-08,12,False
2015-10-09,6,False
2015-10-10,7,False
2015-10-11,0,False
2015-10-12,12,False
2015-10-13,17,False
2015-10-14,11,False
2015-10-15,6,False
2015-10-16,9,False
2015-10-17,13,False
2015-10-18,7,False
2015-10-19,14,False
2015-10-20,45,False
2015-10-21,43,False
2015-10-22,26,False
2015-10-23,21,False
2015-10-24,7,False
2015-10-25,13,False
2015-10-26,17,False
2015-10-27,11,False
2015-10-28,8,False
2015-10-29,14,False
2015-10-30,9,False
2015-10-31,7,False
2015-11-01,0,False
2015-11-02,6,False
2015-11-03,6,False
2015-11-04,20,False
2015-11-05,14,False
2015-11-06,15,False
2015-11-07,0,False
2015-11-08,7,False
2015-11-09,11,False
2015-11-10,14,False
2015-11-11,12,False
2015-11-12,14,False
2015-11-13,9,False
2015-11-14,0,False
2015-11-15,0,False
2015-11-16,8,False
2015-11-17,14,False
2015-11-18,17,False
2015-11-19,20,False
2015-11-20,12,False
2015-11-21,10,False
2015-11-22,7,False
2015-11-23,8,False
2015-11-24,8,False
2015-11-25,8,False
2015-11-26,0,False
2015-11-27,12,False
2015-11-28,7,False
2015-11-29,0,False
2015-11-30,11,False
2015-12-01,8,False
2015-12-02,17,False
2015-12-03,6,False
2015-12-04,12,False
2015-12-05,0,False
2015-12-06,7,False
2015-12-07,17,False
2015-12-08,11,False
2015-12-09,14,False
2015-12-10,14,False
2015-12-11,21,False
2015-12-12,13,False
2015-12-13,7,False
2015-12-14,14,False
2015-12-15,20,False
2015-12-16,24,False
2015-12-17,18,False
2015-12-18,6,False
2015-12-19,7,False
2015-12-20,0,False
2015-12-21,12,False
2015-12-22,18,False
2015-12-23,13,False
2015-12-24,14,False
2015-12-25,8,False
2015-12-26,7,False
2015-12-27,7,False
2015-12-28,12,False
2015-12-29,19,False
2015-12-30,13,False
2015-12-31,25,False
2016-01-01,8,False
2016-01-02,14,False
2016-01-03,7,False
2016-01-04,22,False
2016-01-05,15,False
2016-01-06,12,False
2016-01-07,15,False
2016-01-08,25,False
2016-01-09,0,False
2016-01-10,0,False
2016-01-11,15,False
2016-01-12,18,False
2016-01-13,24,False
2016-01-14,24,False
2016-01-15,19,False
2016-01-16,21,False
2016-01-17,7,False
2016-01-18,18,False
2016-01-19,18,False
2016-01-20,24,False
2016-01-21,61,False
2016-01-22,69,False
2016-01-23,7,False
2016-01-24,14,False
2016-01-25,21,False
2016-01-26,33,False
2016-01-27,24,False
2016-01-28,15,False
2016-01-29,28,False
2016-01-30,14,False
2016-01-31,13,False
2016-02-01,12,False
2016-02-02,26,False
2016-02-03,24,False
2016-02-04,21,False
2016-02-05,16,False
2016-02-06,17,False
2016-02-07,7,False
2016-02-08,43,False
2016-02-09,27,False
2016-02-10,27,False
2016-02-11,21,False
2016-02-12,19,False
2016-02-13,14,False
2016-02-14,7,False
2016-02-15,12,False
2016-02-16,15,False
2016-02-17,12,False
2016-02-18,15,False
2016-02-19,21,False
2016-02-20,10,False
2016-02-21,7,False
2016-02-22,12,False
2016-02-23,12,False
2016-02-24,6,False
2016-02-25,21,False
2016-02-26,40,False
2016-02-27,20,False
2016-02-28,7,False
2016-02-29,26,False
2016-03-01,14,False
2016-03-02,26,False
2016-03-03,18,False
2016-03-04,18,False
2016-03-05,20,False
2016-03-06,13,False
2016-03-07,26,False
2016-03-08,18,False
2016-03-09,18,False
2016-03-10,27,False
2016-03-11,12,False
2016-03-12,14,False
2016-03-13,0,False
2016-03-14,44,False
2016-03-15,6,False
2016-03-16,15,False
2016-03-17,18,False
2016-03-18,12,False
2016-03-19,27,False
2016-03-20,20,False
2016-03-21,15,False
2016-03-22,18,False
2016-03-23,18,False
2016-03-24,25,False
2016-03-25,10,False
2016-03-26,7,False
2016-03-27,0,False
2016-03-28,12,False
2016-03-29,24,False
2016-03-30,27,False
2016-03-31,30,False
2016-04-01,37,False
2016-04-02,20,False
2016-04-03,7,False
2016-04-04,47,False
2016-04-05,18,False
2016-04-06,21,False
2016-04-07,30,False
2016-04-08,25,False
2016-04-09,7,False
2016-04-10,17,False
2016-04-11,18,False
2016-04-12,38,False
2016-04-13,18,False
2016-04-14,15,False
2016-04-15,16,False
2016-04-16,14,False
2016-04-17,0,False
2016-04-18,12,False
2016-04-19,100,False
2016-04-20,86,False
2016-04-21,39,False
2016-04-22,34,False
2016-04-23,21,False
2016-04-24,13,False
2016-04-25,29,False
2016-04-26,29,False
2016-04-27,24,False
2016-04-28,21,False
2016-04-29,25,False
2016-04-30,7,False
2016-05-01,7,False
2016-05-02,27,False
2016-05-03,15,False
2016-05-04,24,False
