date,ISRG,isPartial
2015-04-10,37,False
2015-04-11,0,False
2015-04-12,8,False
2015-04-13,21,False
2015-04-14,35,False
2015-04-15,21,False
2015-04-16,14,False
2015-04-17,22,False
2015-04-18,0,False
2015-04-19,8,False
2015-04-20,14,False
2015-04-21,86,False
2015-04-22,63,False
2015-04-23,22,False
2015-04-24,45,False
2015-04-25,8,False
2015-04-26,8,False
2015-04-27,14,False
2015-04-28,27,False
2015-04-29,21,False
2015-04-30,29,False
2015-05-01,8,False
2015-05-02,17,False
2015-05-03,0,False
2015-05-04,43,False
2015-05-05,21,False
2015-05-06,0,False
2015-05-07,14,False
2015-05-08,0,False
2015-05-09,0,False
2015-05-10,0,False
2015-05-11,0,False
2015-05-12,14,False
2015-05-13,36,False
2015-05-14,14,False
2015-05-15,22,False
2015-05-16,17,False
2015-05-17,8,False
2015-05-18,14,False
2015-05-19,21,False
2015-05-20,14,False
2015-05-21,14,False
2015-05-22,22,False
2015-05-23,9,False
2015-05-24,0,False
2015-05-25,0,False
2015-05-26,21,False
2015-05-27,14,False
2015-05-28,28,False
2015-05-29,22,False
2015-05-30,9,False
2015-05-31,0,False
2015-06-01,35,False
2015-06-02,21,False
2015-06-03,21,False
2015-06-04,15,False
2015-06-05,22,False
2015-06-06,0,False
2015-06-07,0,False
2015-06-08,14,False
2015-06-09,35,False
2015-06-10,28,False
2015-06-11,14,False
2015-06-12,30,False
2015-06-13,0,False
2015-06-14,0,False
2015-06-15,7,False
2015-06-16,21,False
2015-06-17,7,False
2015-06-18,7,False
2015-06-19,7,False
2015-06-20,9,False
2015-06-21,0,False
2015-06-22,28,False
2015-06-23,14,False
2015-06-24,14,False
2015-06-25,14,False
2015-06-26,7,False
2015-06-27,0,False
2015-06-28,9,False
2015-06-29,21,False
2015-06-30,21,False
2015-07-01,0,False
2015-07-02,7,False
2015-07-03,8,False
2015-07-04,9,False
2015-07-05,0,False
2015-07-06,14,False
2015-07-07,14,False
2015-07-08,14,False
2015-07-09,7,False
2015-07-10,30,False
2015-07-11,9,False
2015-07-12,8,False
2015-07-13,50,False
2015-07-14,7,False
2015-07-15,36,False
2015-07-16,7,False
2015-07-17,31,False
2015-07-18,9,False
2015-07-19,9,False
2015-07-20,15,False
2015-07-21,100,False
2015-07-22,65,False
2015-07-23,58,False
2015-07-24,37,False
2015-07-25,0,False
2015-07-26,8,False
2015-07-27,34,False
2015-07-28,7,False
2015-07-29,7,False
2015-07-30,21,False
2015-07-31,15,False
2015-08-01,0,False
2015-08-02,8,False
2015-08-03,7,False
2015-08-04,28,False
2015-08-05,7,False
2015-08-06,14,False
2015-08-07,22,False
2015-08-08,9,False
2015-08-09,0,False
2015-08-10,7,False
2015-08-11,0,False
2015-08-12,14,False
2015-08-13,21,False
2015-08-14,37,False
2015-08-15,0,False
2015-08-16,0,False
2015-08-17,7,False
2015-08-18,14,False
2015-08-19,0,False
2015-08-20,28,False
2015-08-21,14,False
2015-08-22,17,False
2015-08-23,8,False
2015-08-24,7,False
2015-08-25,20,False
