date,AVGO,isPartial
2015-08-18,26,False
2015-08-19,18,False
2015-08-20,26,False
2015-08-21,21,False
2015-08-22,11,False
2015-08-23,10,False
2015-08-24,20,False
2015-08-25,32,False
2015-08-26,49,False
2015-08-27,41,False
2015-08-28,21,False
2015-08-29,0,False
2015-08-30,10,False
2015-08-31,8,False
2015-09-01,14,False
2015-09-02,14,False
2015-09-03,9,False
2015-09-04,18,False
2015-09-05,7,False
2015-09-06,3,False
2015-09-07,0,False
2015-09-08,8,False
2015-09-09,25,False
2015-09-10,9,False
2015-09-11,21,False
2015-09-12,3,False
2015-09-13,13,False
2015-09-14,33,False
2015-09-15,17,False
2015-09-16,23,False
2015-09-17,22,False
2015-09-18,6,False
2015-09-19,10,False
2015-09-20,3,False
2015-09-21,6,False
2015-09-22,11,False
2015-09-23,14,False
2015-09-24,3,False
2015-09-25,6,False
2015-09-26,3,False
2015-09-27,7,False
2015-09-28,11,False
2015-09-29,19,False
2015-09-30,14,False
2015-10-01,19,False
2015-10-02,18,False
2015-10-03,7,False
2015-10-04,10,False
2015-10-05,22,False
2015-10-06,16,False
2015-10-07,33,False
2015-10-08,20,False
2015-10-09,14,False
2015-10-10,3,False
2015-10-11,3,False
2015-10-12,11,False
2015-10-13,11,False
2015-10-14,11,False
2015-10-15,33,False
2015-10-16,17,False
2015-10-17,10,False
2015-10-18,16,False
2015-10-19,13,False
2015-10-20,19,False
2015-10-21,8,False
2015-10-22,28,False
2015-10-23,32,False
2015-10-24,13,False
2015-10-25,6,False
2015-10-26,13,False
2015-10-27,22,False
2015-10-28,27,False
2015-10-29,22,False
2015-10-30,17,False
2015-10-31,3,False
2015-11-01,7,False
2015-11-02,8,False
2015-11-03,16,False
2015-11-04,27,False
2015-11-05,11,False
2015-11-06,17,False
2015-11-07,16,False
2015-11-08,9,False
2015-11-09,27,False
2015-11-10,22,False
2015-11-11,20,False
2015-11-12,3,False
2015-11-13,9,False
2015-11-14,10,False
2015-11-15,13,False
2015-11-16,22,False
2015-11-17,13,False
2015-11-18,11,False
2015-11-19,14,False
2015-11-20,11,False
2015-11-21,3,False
2015-11-22,9,False
2015-11-23,22,False
2015-11-24,13,False
2015-11-25,14,False
2015-11-26,11,False
2015-11-27,6,False
2015-11-28,6,False
2015-11-29,3,False
2015-11-30,19,False
2015-12-01,29,False
2015-12-02,60,False
2015-12-03,75,False
2015-12-04,73,False
2015-12-05,23,False
2015-12-06,0,False
2015-12-07,30,False
2015-12-08,14,False
2015-12-09,27,False
2015-12-10,28,False
2015-12-11,17,False
2015-12-12,3,False
2015-12-13,6,False
2015-12-14,27,False
2015-12-15,23,False
2015-12-16,14,False
2015-12-17,6,False
2015-12-18,18,False
2015-12-19,3,False
2015-12-20,0,False
2015-12-21,14,False
2015-12-22,18,False
2015-12-23,15,False
2015-12-24,17,False
2015-12-25,15,False
2015-12-26,17,False
2015-12-27,7,False
2015-12-28,6,False
2015-12-29,15,False
2015-12-30,15,False
2015-12-31,14,False
2016-01-01,11,False
2016-01-02,3,False
2016-01-03,7,False
2016-01-04,18,False
2016-01-05,12,False
2016-01-06,15,False
2016-01-07,18,False
2016-01-08,33,False
2016-01-09,23,False
2016-01-10,6,False
2016-01-11,17,False
2016-01-12,28,False
2016-01-13,23,False
2016-01-14,17,False
2016-01-15,12,False
2016-01-16,7,False
2016-01-17,16,False
2016-01-18,12,False
2016-01-19,14,False
2016-01-20,32,False
2016-01-21,24,False
2016-01-22,12,False
2016-01-23,20,False
2016-01-24,0,False
2016-01-25,14,False
2016-01-26,17,False
2016-01-27,23,False
2016-01-28,12,False
2016-01-29,21,False
2016-01-30,13,False
2016-01-31,6,False
2016-02-01,37,False
2016-02-02,40,False
2016-02-03,29,False
2016-02-04,35,False
2016-02-05,45,False
2016-02-06,37,False
2016-02-07,7,False
2016-02-08,32,False
2016-02-09,32,False
2016-02-10,46,False
2016-02-11,20,False
2016-02-12,30,False
2016-02-13,16,False
2016-02-14,10,False
2016-02-15,14,False
2016-02-16,28,False
2016-02-17,31,False
2016-02-18,29,False
2016-02-19,18,False
2016-02-20,10,False
2016-02-21,10,False
2016-02-22,34,False
2016-02-23,17,False
2016-02-24,26,False
2016-02-25,20,False
2016-02-26,30,False
2016-02-27,16,False
2016-02-28,6,False
2016-02-29,28,False
2016-03-01,33,False
2016-03-02,31,False
2016-03-03,63,False
2016-03-04,100,False
2016-03-05,16,False
2016-03-06,13,False
2016-03-07,45,False
2016-03-08,34,False
2016-03-09,46,False
2016-03-10,29,False
2016-03-11,39,False
2016-03-12,23,False
2016-03-13,10,False
2016-03-14,31,False
2016-03-15,48,False
2016-03-16,28,False
2016-03-17,32,False
2016-03-18,33,False
2016-03-19,16,False
2016-03-20,3,False
2016-03-21,37,False
2016-03-22,37,False
2016-03-23,32,False
2016-03-24,33,False
2016-03-25,10,False
2016-03-26,3,False
2016-03-27,7,False
2016-03-28,15,False
2016-03-29,23,False
2016-03-30,11,False
2016-03-31,26,False
2016-04-01,27,False
2016-04-02,10,False
2016-04-03,7,False
2016-04-04,20,False
2016-04-05,29,False
2016-04-06,34,False
2016-04-07,40,False
2016-04-08,15,False
2016-04-09,7,False
2016-04-10,3,False
2016-04-11,20,False
2016-04-12,20,False
2016-04-13,17,False
2016-04-14,17,False
2016-04-15,18,False
2016-04-16,10,False
2016-04-17,16,False
2016-04-18,20,False
2016-04-19,14,False
2016-04-20,29,False
2016-04-21,29,False
2016-04-22,12,False
2016-04-23,20,False
2016-04-24,13,False
2016-04-25,20,False
2016-04-26,31,False
2016-04-27,40,False
2016-04-28,23,False
2016-04-29,15,False
2016-04-30,20,False
2016-05-01,3,False
2016-05-02,20,False
2016-05-03,11,False
2016-05-04,14,False
