date,AVGO,isPartial
2013-02-19,0,False
2013-02-20,18,False
2013-02-21,0,False
2013-02-22,56,False
2013-02-23,42,False
2013-02-24,0,False
2013-02-25,0,False
2013-02-26,0,False
2013-02-27,35,False
2013-02-28,0,False
2013-03-01,37,False
2013-03-02,42,False
2013-03-03,21,False
2013-03-04,18,False
2013-03-05,35,False
2013-03-06,53,False
2013-03-07,18,False
2013-03-08,18,False
2013-03-09,0,False
2013-03-10,0,False
2013-03-11,0,False
2013-03-12,34,False
2013-03-13,52,False
2013-03-14,53,False
2013-03-15,18,False
2013-03-16,0,False
2013-03-17,41,False
2013-03-18,0,False
2013-03-19,0,False
2013-03-20,18,False
2013-03-21,53,False
2013-03-22,0,False
2013-03-23,21,False
2013-03-24,0,False
2013-03-25,35,False
2013-03-26,18,False
2013-03-27,36,False
2013-03-28,0,False
2013-03-29,40,False
2013-03-30,22,False
2013-03-31,0,False
2013-04-01,0,False
2013-04-02,17,False
2013-04-03,35,False
2013-04-04,0,False
2013-04-05,54,False
2013-04-06,63,False
2013-04-07,21,False
2013-04-08,35,False
2013-04-09,17,False
2013-04-10,18,False
2013-04-11,53,False
2013-04-12,55,False
2013-04-13,0,False
2013-04-14,21,False
2013-04-15,35,False
2013-04-16,35,False
2013-04-17,17,False
2013-04-18,18,False
2013-04-19,0,False
2013-04-20,0,False
2013-04-21,0,False
2013-04-22,17,False
2013-04-23,0,False
2013-04-24,18,False
2013-04-25,18,False
2013-04-26,18,False
2013-04-27,21,False
2013-04-28,42,False
2013-04-29,0,False
2013-04-30,18,False
2013-05-01,19,False
2013-05-02,18,False
2013-05-03,19,False
2013-05-04,0,False
2013-05-05,21,False
2013-05-06,18,False
2013-05-07,18,False
2013-05-08,18,False
2013-05-09,73,False
2013-05-10,0,False
2013-05-11,42,False
2013-05-12,0,False
2013-05-13,52,False
2013-05-14,34,False
2013-05-15,34,False
2013-05-16,18,False
2013-05-17,36,False
2013-05-18,0,False
2013-05-19,62,False
2013-05-20,17,False
2013-05-21,17,False
2013-05-22,52,False
2013-05-23,35,False
2013-05-24,55,False
2013-05-25,0,False
2013-05-26,21,False
2013-05-27,0,False
2013-05-28,17,False
2013-05-29,35,False
2013-05-30,71,False
2013-05-31,90,False
2013-06-01,0,False
2013-06-02,42,False
2013-06-03,34,False
2013-06-04,51,False
2013-06-05,0,False
2013-06-06,53,False
2013-06-07,18,False
2013-06-08,0,False
2013-06-09,0,False
2013-06-10,51,False
2013-06-11,0,False
2013-06-12,52,False
2013-06-13,17,False
2013-06-14,0,False
2013-06-15,43,False
2013-06-16,21,False
2013-06-17,17,False
2013-06-18,0,False
2013-06-19,35,False
2013-06-20,18,False
2013-06-21,18,False
2013-06-22,0,False
2013-06-23,42,False
2013-06-24,35,False
2013-06-25,17,False
2013-06-26,17,False
2013-06-27,35,False
2013-06-28,37,False
2013-06-29,0,False
2013-06-30,43,False
2013-07-01,0,False
2013-07-02,18,False
2013-07-03,18,False
2013-07-04,56,False
2013-07-05,0,False
2013-07-06,22,False
2013-07-07,44,False
2013-07-08,18,False
2013-07-09,18,False
2013-07-10,35,False
2013-07-11,18,False
2013-07-12,19,False
2013-07-13,0,False
2013-07-14,0,False
2013-07-15,0,False
2013-07-16,53,False
2013-07-17,0,False
2013-07-18,55,False
2013-07-19,19,False
2013-07-20,44,False
2013-07-21,22,False
2013-07-22,53,False
2013-07-23,35,False
2013-07-24,0,False
2013-07-25,54,False
2013-07-26,37,False
2013-07-27,0,False
2013-07-28,43,False
2013-07-29,88,False
2013-07-30,35,False
2013-07-31,18,False
2013-08-01,54,False
2013-08-02,56,False
