date,AVGO,isPartial
2017-10-06,15,False
2017-10-07,11,False
2017-10-08,9,False
2017-10-09,25,False
2017-10-10,31,False
2017-10-11,16,False
2017-10-12,30,False
2017-10-13,27,False
2017-10-14,10,False
2017-10-15,9,False
2017-10-16,15,False
2017-10-17,18,False
2017-10-18,33,False
2017-10-19,18,False
2017-10-20,16,False
2017-10-21,13,False
2017-10-22,11,False
2017-10-23,24,False
2017-10-24,21,False
2017-10-25,20,False
2017-10-26,28,False
2017-10-27,17,False
2017-10-28,21,False
2017-10-29,7,False
2017-10-30,37,False
2017-10-31,38,False
2017-11-01,23,False
2017-11-02,52,False
2017-11-03,66,False
2017-11-04,30,False
2017-11-05,16,False
2017-11-06,91,False
2017-11-07,59,False
2017-11-08,52,False
2017-11-09,47,False
2017-11-10,42,False
2017-11-11,7,False
2017-11-12,9,False
2017-11-13,35,False
2017-11-14,21,False
2017-11-15,27,False
2017-11-16,34,False
2017-11-17,48,False
2017-11-18,17,False
2017-11-19,14,False
2017-11-20,21,False
2017-11-21,19,False
2017-11-22,19,False
2017-11-23,27,False
2017-11-24,15,False
2017-11-25,20,False
2017-11-26,4,False
2017-11-27,25,False
2017-11-28,27,False
2017-11-29,37,False
2017-11-30,33,False
2017-12-01,40,False
2017-12-02,9,False
2017-12-03,20,False
2017-12-04,40,False
2017-12-05,36,False
2017-12-06,93,False
2017-12-07,96,False
2017-12-08,44,False
2017-12-09,15,False
2017-12-10,16,False
2017-12-11,41,False
2017-12-12,42,False
2017-12-13,19,False
2017-12-14,39,False
2017-12-15,41,False
2017-12-16,7,False
2017-12-17,6,False
2017-12-18,29,False
2017-12-19,30,False
2017-12-20,37,False
2017-12-21,24,False
2017-12-22,25,False
2017-12-23,14,False
2017-12-24,8,False
2017-12-25,10,False
2017-12-26,20,False
2017-12-27,17,False
2017-12-28,33,False
2017-12-29,25,False
2017-12-30,11,False
2017-12-31,8,False
2018-01-01,22,False
2018-01-02,40,False
2018-01-03,42,False
2018-01-04,29,False
2018-01-05,26,False
2018-01-06,15,False
2018-01-07,5,False
2018-01-08,22,False
2018-01-09,17,False
2018-01-10,37,False
2018-01-11,21,False
2018-01-12,31,False
2018-01-13,18,False
2018-01-14,9,False
2018-01-15,15,False
2018-01-16,25,False
2018-01-17,43,False
2018-01-18,26,False
2018-01-19,20,False
2018-01-20,7,False
2018-01-21,14,False
2018-01-22,30,False
2018-01-23,37,False
2018-01-24,29,False
2018-01-25,31,False
2018-01-26,34,False
2018-01-27,18,False
2018-01-28,7,False
2018-01-29,40,False
2018-01-30,40,False
2018-01-31,54,False
2018-02-01,37,False
2018-02-02,47,False
2018-02-03,21,False
2018-02-04,3,False
2018-02-05,83,False
2018-02-06,75,False
2018-02-07,45,False
2018-02-08,53,False
2018-02-09,39,False
2018-02-10,16,False
2018-02-11,5,False
2018-02-12,30,False
2018-02-13,41,False
2018-02-14,38,False
2018-02-15,40,False
2018-02-16,28,False
2018-02-17,20,False
2018-02-18,5,False
2018-02-19,12,False
2018-02-20,32,False
2018-02-21,39,False
2018-02-22,28,False
2018-02-23,26,False
2018-02-24,14,False
2018-02-25,7,False
2018-02-26,27,False
2018-02-27,35,False
2018-02-28,35,False
2018-03-01,34,False
2018-03-02,30,False
2018-03-03,16,False
2018-03-04,9,False
2018-03-05,29,False
2018-03-06,30,False
2018-03-07,38,False
2018-03-08,33,False
2018-03-09,61,False
2018-03-10,37,False
2018-03-11,14,False
2018-03-12,66,False
2018-03-13,89,False
2018-03-14,74,False
2018-03-15,100,False
2018-03-16,78,False
2018-03-17,14,False
2018-03-18,9,False
2018-03-19,48,False
2018-03-20,45,False
2018-03-21,45,False
2018-03-22,46,False
2018-03-23,37,False
2018-03-24,18,False
2018-03-25,14,False
2018-03-26,42,False
2018-03-27,49,False
2018-03-28,36,False
2018-03-29,36,False
2018-03-30,16,False
2018-03-31,18,False
2018-04-01,7,False
2018-04-02,39,False
2018-04-03,54,False
2018-04-04,42,False
2018-04-05,53,False
2018-04-06,39,False
2018-04-07,13,False
2018-04-08,11,False
2018-04-09,40,False
2018-04-10,34,False
2018-04-11,31,False
2018-04-12,45,False
2018-04-13,55,False
2018-04-14,13,False
2018-04-15,4,False
2018-04-16,47,False
2018-04-17,37,False
2018-04-18,26,False
2018-04-19,32,False
2018-04-20,39,False
2018-04-21,22,False
2018-04-22,7,False
2018-04-23,21,False
2018-04-24,35,False
2018-04-25,22,False
2018-04-26,37,False
2018-04-27,18,False
2018-04-28,15,False
2018-04-29,11,False
2018-04-30,27,False
2018-05-01,28,False
2018-05-02,38,False
2018-05-03,26,False
2018-05-04,34,False
2018-05-05,9,False
2018-05-06,7,False
2018-05-07,28,False
2018-05-08,20,False
2018-05-09,25,False
2018-05-10,25,False
2018-05-11,35,False
2018-05-12,11,False
2018-05-13,4,False
2018-05-14,34,False
2018-05-15,38,False
2018-05-16,12,False
2018-05-17,27,False
2018-05-18,29,False
2018-05-19,7,False
2018-05-20,13,False
2018-05-21,21,False
2018-05-22,15,False
2018-05-23,28,False
2018-05-24,20,False
2018-05-25,33,False
2018-05-26,20,False
2018-05-27,9,False
2018-05-28,18,False
2018-05-29,23,False
2018-05-30,35,False
2018-05-31,27,False
2018-06-01,44,False
