date,AVGO,isPartial
2012-01-17,0,False
2012-01-18,13,False
2012-01-19,13,False
2012-01-20,0,False
2012-01-21,30,False
2012-01-22,15,False
2012-01-23,12,False
2012-01-24,0,False
2012-01-25,100,False
2012-01-26,0,False
