stock,OPEN,average,Weighted Ave,Ind average,Self,Ind Self,ranked average,ranked Ind average,ranked 2 weeks,1 week,2 weeks,4 weeks,8 weeks,price
ACN,1.37535550955124,1.00550779528761,1.00063013153408,1.00718335810835,38,12,44.735632183908,12.1739130434783,22,1.00663129996762,1.02175066388155,0.998762166403746,1.05048629589511,113.099998
AVP,0.392589387190943,1.02672461280937,1.02130459480142,1.06912262252132,81,5,33.6896551724138,1.8,5,1.02545454523636,1.06181818198909,1.02909090894545,1.12363636372364,5.5
AMGN,1.508759040123,0.997198323918586,0.992283939282681,0.992557623729573,31,5,52.9310344827586,7.33333333333333,62,1.0036667809046,0.988312174791934,0.988770533085764,0.961326915104009,174.539993
AMZN,1.97469558439951,0.998043356187973,0.993122439457027,1.00406660396312,45,6,50.2068965517241,6.7,40,0.98858991606444,1.00827455030951,1.00525614499423,1.10224822049357,768.619995
ATVI,1.84889728866839,0.988498300915926,0.983605374715184,0.999782664010693,40,9,54.9540229885058,12.1304347826087,13,0.998012372639802,1.03354032319004,1.08173915559509,1.10807448443423,40.25
AVGO,2.1300437974649,0.988073632082177,0.983386643255173,0.977794880905134,32,6,55.8620689655172,13.4,21,1.00858074504983,1.02213829284896,0.942451815731415,0.999084698117608,174.809998
BIDU,1.11049216609738,1.01276235394173,1.00780482773145,1.01409805045501,18,8,35.3103448275862,10.6521739130435,45,1.02890173413464,1.00520227749054,1.06890172294393,1.06433528856936,173
BIIB,1.33511115610619,0.997855582320113,0.992899208357756,1.00032197626753,86,12,46.5172413793103,6.33333333333333,63,1.02410067475063,0.986816566937678,0.969930145608145,0.989210667654191,313.269989
BMRN,1.35447232835175,1.00935068629103,1.00439088861238,0.985296817010079,68,7,42.2068965517241,8.41666666666667,9,1.06199460878791,1.0435579623059,1.04075470625934,1.03256061447436,92.75
CA,1.22122259206913,1.00005839239168,0.995080640019363,0.999481527367276,66,18,49.367816091954,14.0434782608696,44,0.998538778490814,1.0052601110158,0.974868498972167,0.974868498490108,34.220001
CELG,1.50204731313286,0.994354137087675,0.989225615291205,1.00238298039024,49,6,48.3218390804598,7.25,81,1.00341864445595,0.959326789108469,0.939253156668775,0.92347472126192,227.5546575
CERN,1.34004317851112,1.00996054585248,1.00492268351999,1.00979913405179,15,4,37.1954022988506,4.83333333333333,70,0.977470712367949,0.97987377625123,0.945178703687565,0.922499190722505,262.060013
