stock,OPEN,average,Weighted Ave,Ind average,Self,Ind Self,ranked average,ranked Ind average,ranked 2 weeks,1 week,2 weeks,4 weeks,8 weeks,price
ACN,1.40064942874811,1.00676815347638,1.0021127717236,1.01485632501051,61,18,43.816091954023,12.5217391304348,71,0.982201744684117,0.982114976818991,0.989668328125267,1.00590381122531,115.18
AVP,0.292657543178703,1.03917790578651,1.03418410732746,1.02316003550566,17,1,31.7011494252874,3,64,0.934146341253659,1.00000000006098,1.30487804934146,1.45609756129268,4.1
AMGN,1.41609331057016,1.00509073713527,1.00041141937606,1.00378217977638,5,3,43.1379310344828,6.91666666666667,26,1.01532166373667,1.05151988547401,1.05469412503245,1.04651443493885,163.820007
AMZN,1.88957982497325,0.988794699307366,0.984112709391705,0.999458606885447,16,3,57.5402298850575,7.7,30,1.02146873404352,1.0414825636852,1.05201975631755,1.07518795516162,735.48999
ATVI,1.94765835372259,0.989267573239089,0.984410122058245,1.00861802708078,19,4,55.0919540229885,12.3478260869565,79,0.98301882183257,0.96415092194118,0.983726344946985,1.0431603277935,42.400002
AVGO,1.9790727834924,0.995279725126203,0.990535340922886,0.972387801597064,13,3,50.6781609195402,12,52,0.986947450616052,1.01372981189487,1.06612489968952,1.05898289669424,162.419998
BIDU,1.0446329518101,1.0175343185049,1.0127206340867,1.02703872480412,33,9,33.3908045977011,8,66,0.999385486466724,0.992687710935124,1.03693004083125,1.18520338650402,162.740005
BIIB,1.10825271887073,1.00274360849846,0.998115211542265,0.992498592923308,38,6,44.8735632183908,7.75,5,1.11875097220221,1.11698192927763,1.21615901062662,1.2064297419926,260.040009
BMRN,1.34687856503827,1.01039582300093,1.00560927932584,0.994853992036427,63,6,39.5977011494253,6.66666666666667,11,1.03534636161365,1.08012577009696,1.00628857178363,1.04336983489426,92.230003
CA,1.21693999795945,0.999581170431401,0.994873445165402,1.01265893682058,47,11,51.5862068965517,13.0869565217391,44,1.00938416461234,1.01906164317312,1.01143706777021,1.00733137907973,34.099998
CELG,1.35418618939584,1.00991376786999,1.00556502245581,1.00589989386766,81,11,38.8735632183908,5.41666666666667,8,1.05396212089536,1.09314537881359,1.10782697315612,1.04919792066072,205.1542397
CERN,1.21726958525951,1.00599460907425,1.00140463214864,1.00135244960051,13,8,42.3333333333333,7.5,33,1.02777777727145,1.03687167662818,1.11210320779635,1.07936506267166,238.050302
CHKP,1.22993266737605,1.00067015973969,0.99588889835945,1.01567465636546,27,4,46.2183908045977,10.8260869565217,81,1.00294187267373,0.958445698588986,0.921917101597347,0.953910248975844,81.580002
CHTR,1.69243497790354,0.968119936460741,0.962998554608232,0.970359353030232,42,7,58.3793103448276,10.5384615384615,49,1.03932990317659,1.01573194857078,1.09851602054237,1.18070496097364,235.190002
CMCSA,1.42592979048129,1.00044926647392,0.995740643605197,1.00032541602909,39,8,47.0804597701149,7.38461538461539,47,1.01482709318528,1.01752291552633,1.01542617984167,0.995207428647518,66.769997
COST,1.39171394944653,0.992179700206935,0.98741086046787,1.00341202672173,56,6,56.6896551724138,7.1,58,1.00684437481492,1.00672427402454,1.01819163123692,0.947826590213702,166.559998
CSCO,1.26045731880745,1.0040740555042,0.999450074184836,1.01386972098759,48,9,46.632183908046,11.8260869565217,35,1.03764709233067,1.03159667211429,1.04268907557182,1.07327731092147,29.75
CSX,1.04404542887829,1.01163247001927,1.00696392503807,1.01450487330208,57,9,38.8390804597701,5,68,0.99476622442009,0.991974878166393,0.986043265706294,1.00558269382847,84.92110546
CTRP,1.63159443821084,1.01735320647473,1.01249002623734,1.00524424934592,83,4,35.367816091954,3,46,1.01973526786749,1.01764573931352,1.07290455025072,1.0638495469146,85.61303114
CTSH,1.24435517212388,1.00751487367584,1.00292304667989,1.01391752910057,81,21,40.8735632183908,11.7391304347826,60,1.01296680465989,1.0041494120874,1.00138309179983,1.02005532480978,115.9611978
CTXS,1.19509551519762,1.00434789000715,0.999851937882561,1.00760408038126,25,8,42.5632183908046,12.5217391304348,27,1.02530894471551,1.05014711936884,1.02719242897034,1.03284278805512,84.950005
DISCA,0.806565432926851,1.02243887693182,1.01776478280878,1.01205353319793,72,11,30.1149425287356,6.30769230769231,59,1.02153972872242,1.00638213027597,1.04188276828283,1.00717989594715,48.12280578
DISCK,0.846031701089024,1.01789126131435,1.01323544045168,1.00454357346361,49,9,30.8735632183908,6.69230769230769,53,1.02472191982822,1.01359703298289,1.02678203531628,1.01359703379124,47.87975516
DISH,1.10532615438434,1.00513356271439,1.00039446576967,1.01590313008575,77,13,43.6666666666667,5.61538461538462,41,1.03547589143935,1.02193404558584,0.981880602509562,0.976349399187803,52.43
DLTR,1.62439307999981,1.00098670801776,0.996374247458523,1.01865384144333,81,10,45.3563218390805,5,42,1.0164939409389,1.02082893763916,1.05656584737337,0.877775377436332,188.8197321
EA,1.94781197569829,0.991971194770888,0.987257658427053,0.995228702905808,51,16,52.9885057471264,15.1304347826087,72,0.981441225909826,0.979521335092348,1.01318324665156,1.07858697304926,78.129997
EBAY,1.2266727670517,1.00971638453664,1.00511937707192,1.0202344088918,85,9,40.8505747126437,4.7,1,1.16507811614699,1.19100266884372,1.20091498322902,1.2478078530011,64.66294951
ESRX,1.18619875462582,1.00490177262074,1.0003504036322,1.00832734630751,43,9,43.0459770114943,5.33333333333333,78,0.997984836272519,0.97166246884052,0.961712834870314,0.92090681540497,79.400002
EXPE,1.55185286749577,1.00200384228798,0.997297301384802,0.980742308437135,75,4,46.5977011494253,2.5,37,1.02284415335478,1.02825004785163,1.00915507846422,0.997384227319508,114.690002
FAST,0.997605773950726,1.00991088970668,1.00515820339146,0.991643371560362,52,13,38.7701149425287,9.65,69,0.973477814318934,0.990774862256911,1.00622693712066,0.979935448305151,87.34474892
FISV,1.783646632773,0.99869470385262,0.994048882380185,1.01355438216424,75,17,51.1264367816092,12.1739130434783,61,0.9999095656916,1.00171776526635,0.947382696321175,0.938070708564757,220.6361995
FOX,1.04962173994407,1.01130635484425,1.00658830884418,1.00459442393449,37,6,36.9310344827586,6.61538461538462,83,0.975865687303253,0.949632738541545,0.933193424688353,0.867785904403745,28.59
FOXA,1.03056884873628,1.01366892421023,1.00891433621127,1.00789467939776,53,9,36.1149425287356,6.23076923076923,82,0.971530213076157,0.954448398611744,0.934875444458363,0.875800747603771,28.1
GILD,1.34974166921614,1.01059946987667,1.00590046071236,1.01194378533867,25,5,37.3908045977011,5.75,86,1.00575109339673,0.9298366017227,0.919944803197157,0.906487188328065,172.2306159
