stock,OPEN,average,Weighted Ave,Ind average,Self,Ind Self,ranked average,ranked Ind average,ranked 2 weeks,1 week,2 weeks,4 weeks,8 weeks,price
ACN,1.47361258704372,1.00282820429905,0.996421501398501,1.01064621811998,72,21,48.7586206896552,11.304347826087,50,0.973593027298033,0.975821092589536,0.962039956845168,0.992655562077831,121.18
AVP,0.399013577163158,1.02419737479271,1.01818116482524,1.08649684874938,2,1,33.6436781609195,1.8,1,1.12701252229696,1.13416815742397,1.21645796093023,1.02325581390698,5.59
AMGN,1.44652080820896,1.00290855739151,0.996723317783635,0.99405090952943,55,4,47.0344827586207,8,48,1.00746982174808,0.976753919331278,0.906896131110298,0.867515247011371,167.339996
AMZN,2.16041896042609,0.98566160419032,0.978953487838407,0.998391437125439,46,7,62.4137931034483,8.5,47,1.00510166294817,0.977512488396305,0.9388519759463,0.929647673505015,840.909973
ATVI,2.03034191324323,0.9881102229795,0.981661937275844,0.999559413034562,86,23,57.5632183908046,13.8260869565217,39,1.00090499983994,0.988687783451281,0.99230769296767,0.849547469574496,44.200001
AVGO,2.07886721911369,0.997557640223204,0.991332409908658,0.972601800294428,78,19,51.4367816091954,12.55,19,1.0310063475941,1.00199282570722,1.01324655030824,1.0419084108122,170.610001
BIDU,1.18110149457756,1.01467269205283,1.00840804206147,1.01403688230264,48,14,34.6781609195402,9.65217391304348,66,0.990869603215949,0.962119559832912,1.00652172312512,0.894782603132149,184
BIIB,1.32944294483947,1.00632375191637,1.00001415152215,0.987820554164283,13,5,43.2183908045977,7.5,75,0.989613419083071,0.940629643773309,0.931172658637607,0.99019043099657,311.940002
BMRN,1.38134266437631,1.0082027206711,1.0018800133616,0.982329303493583,30,4,38.6551724137931,6.83333333333333,86,1.00412313140948,0.904958257848471,0.88085425043036,0.934453987895925,94.589996
CA,1.18053900080517,1.00563367579455,0.999147933769297,1.01146625897867,50,11,45.0804597701149,11.4347826086957,53,1.00544123289449,0.97279316976906,0.994256257677977,0.959189785126373,33.080002
CELG,1.37433109503272,1.00442057460218,0.998301350675812,1.00304685643227,63,5,39.4712643678161,6.25,65,1.00651466784695,0.962923978399478,1.00776015517797,1.15941751699656,208.206119
CERN,1.23618874815343,1.00911307369318,1.00286776808186,0.996821398955158,49,6,42.7126436781609,6.5,30,1.00797788981896,0.99381313905833,0.95392383446685,0.824161521793696,241.75015
CHKP,1.16902400000275,0.996780912544517,0.990356839623006,1.00540230785562,40,15,54.3448275862069,13.304347826087,40,1.01250968514948,0.986329661982908,1.04565386817376,1.08331182479077,77.540001
CHTR,1.9240752965937,0.999996962386713,0.993834815517832,0.998951427645349,87,13,50.4252873563218,8.38461538461539,52,1.00549779676569,0.973146859148046,0.943451231458442,1.02457179641362,267.380005
CMCSA,1.41098076216926,1.00450890203402,0.998147476179523,1.00972015448845,75,11,46.2873563218391,7.38461538461539,33,0.99878913256777,0.992583653324736,0.949296216164069,1.05827149983261,66.07
COST,1.26562749667168,1.00714836288346,1.00076719680053,1.02801506728033,48,7,45.1954022988506,4.4,35,0.995906813725138,0.991615474834513,0.995972799916622,1.01234564564702,151.470001
CSCO,1.3329070920748,1.00474877325965,0.998296752678811,1.00786754849441,64,17,48.0344827586207,12.8260869565217,62,1.00699303898512,0.966942179474799,0.979020978093886,0.952002604611335,31.459999
CSX,1.11034559229607,1.00391181499484,0.997608962113936,1.02264939689735,11,3,46.632183908046,5.8,8,1.02723093788647,1.02362208001912,1.00656167962687,1.15551184476963,90.31386234
CTRP,1.78160865560004,1.00660934823314,1.00037504862485,0.988586539964898,28,2,44.5287356321839,2,32,1.03125666697294,0.992983244722346,0.982351732338465,0.897086963548376,93.48457787
CTSH,1.09935246928224,1.00572894737623,0.999438908583378,1.00779893344711,56,11,43.5977011494253,10.4782608695652,26,0.997064637683646,0.99647749447874,1.01682976553564,1.03033275931501,102.4484263
CTXS,1.19340730044101,1.00251655934495,0.99599408996037,0.997150778453344,78,19,47.4252873563218,13.6521739130435,28,1.010255723,0.993987917482388,1.00424374628092,1.04149475298858,84.830003
DISCA,0.880883954707944,1.01547946377431,1.00902197826459,1.00619330173455,74,11,33.8620689655172,8.23076923076923,79,1.00438279799987,0.93133677572738,0.962016104949121,1.00547852439551,52.55693554
DISCK,0.93701406189972,1.01409864516144,1.00770447715504,0.99981027761662,34,7,35.8505747126437,9.61538461538462,81,0.998139917738142,0.924107176886131,0.954613130837594,0.991071427757224,53.02875035
DISH,1.17131265006523,1.0079790132243,1.00121389829014,1.00267317771487,71,12,43.8620689655172,7.84615384615385,5,1.00935926878472,1.04103669791865,1.05687544945059,1.01709857776191,55.560001
DLTR,1.33688674262167,1.00466675168238,0.998542398146299,1.02205431623545,73,8,46.632183908046,6.6,29,1.00924976912281,0.993833569089304,0.973920887788781,1.15480477478256,155.3999458
EA,2.14226916035533,0.993765566424516,0.987434638537671,1.00830144888191,21,10,52,12.1304347826087,60,0.988246223366228,0.968462713865467,0.947515396369804,0.927499092214744,85.93
EBAY,1.52971654520165,1.0115976483937,1.00561548336716,1.02330772487124,50,6,41.6781609195402,5.6,37,0.985937052576758,0.990217058736421,0.889636223719894,0.888719073080088,80.63762919
ESRX,1.04352617822624,1.01275845710318,1.00659750392351,1.00890861462638,26,4,36.1379310344828,4.83333333333333,25,1.015032269296,0.997852527174147,0.97494631287703,1.0997852856686,69.849998
EXPE,1.59731652688814,0.996562746824233,0.990069432292932,0.974732536554714,77,4,54.0459770114943,2.25,7,1.01228290544347,1.03346037216441,1.13130029303056,1.08318508861029,118.050003
FAST,0.972527562062166,1.00841677228964,1.00199322953485,0.988097293079843,87,20,42.4712643678161,10.35,85,1.00615091100783,0.911994298108086,0.922640170371531,1.10030749897548,85.14904178
FISV,1.61561846263826,1.00828306840427,1.0019954013101,1.017322096933,51,13,42.2413793103448,10.5217391304348,20,1.00678711438886,1.00129751445517,0.988521799082558,1.07395943564492,199.8511986
FOX,0.922595077830456,1.01268247636686,1.00631895530413,1.01278046010487,18,5,37.2413793103448,6.76923076923077,31,0.998010385585372,0.993235176696585,1.05133311036215,1.12853172014253,25.129999
FOXA,0.906607149828899,1.01237343489589,1.00591872178445,1.01575822184701,34,5,39.2413793103448,5.46153846153846,17,1.00121363253575,1.00364077682608,1.06553402373128,1.15250813729344,24.719999
GILD,1.20473830701957,1.0127843840054,1.00637009994708,1.01312326994276,42,8,36.3218390804598,4.75,71,0.978994883968473,0.946649496123063,0.963659805824187,0.971005154358317,153.7278024
GOOG,1.53205505159471,1.00532602167905,0.999012568444486,1.00752682549334,60,15,46.448275862069,12.4347826086957,13,1.01720291164958,1.01265408113101,1.05084849774915,0.990017126695305,1546.549693
GOOGL,1.5610518970078,1.00613887949572,0.999812788076045,1.01007436797623,39,8,45.8965517241379,11.695652173913,14,1.01537888765061,1.01054657047105,1.04223602435529,0.980770210769725,1593.602022
