stock,OPEN,average,Weighted Ave,Ind average,Self,Ind Self,ranked average,ranked Ind average,ranked 2 weeks,1 week,2 weeks,4 weeks,8 weeks,price
ACN,1.42168718803211,1.02276072461602,0.996706477984077,1.02558254378342,64,19,49.8620689655172,12.8695652173913,72,0.992130647761421,1.00034208362407,0.975280071140265,1.0557693588842,116.910004
AVP,0.378313409474909,1.05966807189664,1.03294465792246,1.02029842033111,16,1,24.7241379310345,2.6,8,1.016981132,1.1075471693,1.11132075435849,0.884905660177358,5.3
AMGN,1.31469672040878,1.01833609690829,0.992224673193559,1.02077794410139,4,2,49.9195402298851,7.41666666666667,45,1.04628844275918,1.02531399895074,1.03202058721778,1.15898486789942,152.089996
AMZN,1.94841329085275,1.00936103770214,0.98349066706649,1.01537564313248,74,10,54.0344827586207,5.5,18,1.05222904294332,1.07033315811654,1.0904547444167,1.12409180435817,758.390015
ATVI,1.68904231812017,1.02134766088967,0.995079783775302,1.01896993798089,49,15,48.6896551724138,13.0434782608696,20,1.04677731797943,1.06418278490617,1.0954582265014,1.25292357910523,36.77
AVGO,2.1720816945829,1.01783093666045,0.9917080945255,1.01546609750164,59,13,49.9885057471264,11.55,34,1.01391231923716,1.03820269385554,1.1358128950918,1.19740829666375,178.259995
BIDU,1.08956616084295,1.03679224171826,1.01033521581027,1.02662340822455,37,10,36.0689655172414,10.304347826087,19,1.0781194448421,1.06504061340595,1.03794030766501,1.03852947896706,169.740005
BIIB,1.24271417734994,1.03359348470512,1.00723639450887,1.0337037535828,57,7,35.183908045977,5.41666666666667,81,1.03371177722412,0.981377988938465,0.953393476354631,0.998833993249476,291.589996
BMRN,1.26991819211856,1.03787418025284,1.0113834769737,1.03579020627304,71,8,34.3103448275862,5.66666666666667,70,1.05795769372027,1.00333487814468,1.01310946461698,1.05496779090259,86.959999
CA,1.14699274520417,1.03050421378234,1.00426253032321,1.03061764281697,40,9,39.632183908046,8.91304347826087,47,1.03422535879326,1.02271313060619,0.977286900598278,1.01617924749182,32.139999
CELG,1.56998698735593,1.01905322335826,0.992996790217152,1.01884054188256,77,12,46.1724137931035,7.5,84,1.01970813519149,0.966621971525904,0.975511589840984,1.02314661240838,237.8472689
CERN,0.987823969903307,1.02645356205656,1.00039187264949,1.02695342989353,49,10,41.1494252873563,6.16666666666667,13,1.01385484798598,1.07742458988103,1.09515072931547,1.13488179892199,193.1797173
CHKP,1.27425720529924,1.01785973498385,0.992041800651436,1.01763326478376,68,17,53.2068965517241,13.7391304347826,14,1.05217703726105,1.07548515412276,1.17581638060357,1.18256034703444,84.519997
CHTR,2.06511758342322,1.02868768022825,1.00208548940158,0.9932026553676,76,13,42.8505747126437,9.53846153846154,17,1.04589163831538,1.07087600301862,1.13342385043197,1.1453759824703,286.980011
CMCSA,1.48444491600343,1.02148882905655,0.995394892282595,1.03208927229876,75,11,49.1034482758621,7.84615384615385,30,1.03236944239259,1.04689965343618,1.08603072658721,1.07703169727511,69.510002
COST,1.33522992295364,1.01824931001505,0.992167250875607,1.03962070426601,51,7,54.8620689655172,4.9,42,1.01633292196729,1.02866083825283,1.02628283480367,1.11295370824558,159.800003
CSCO,1.28121779229369,1.02192717157835,0.995911357175932,1.01576688735985,78,21,49.2528735632184,14.1739130434783,75,1.01025129001999,0.998015873408466,1.02149467544841,1.13492063445815,30.24
CSX,1.3132531979655,1.02178063137404,0.995702062932122,1.01816358565332,63,9,50.6091954022989,7.8,36,1.04216369101869,1.03744807421479,1.31733712397019,1.35395290892652,106.8180658
CTRP,1.54901079500486,1.04134014815431,1.01466597684538,1.03786127596348,77,4,33.2873563218391,3.25,11,1.07067742939675,1.08339447466319,1.06700909932733,1.18610910173538,81.27970182
CTSH,1.21509647452064,1.0218256335718,0.995510345886049,1.01585272563297,87,23,51.5402298850575,14.1304347826087,52,1.00796742265445,1.02053822623166,0.940864005072254,1.05648013453239,113.2345859
CTXS,1.26909429170695,1.02668855526632,1.00052591341881,1.02123571399327,32,7,42.3103448275862,11.0434782608696,35,1.0143000107537,1.03791156234959,1.01163950780707,0.890588582273671,90.21
