stock,OPEN,average,Weighted Ave,Ind average,Self,Ind Self,ranked average,ranked Ind average,ranked 2 weeks,1 week,2 weeks,4 weeks,8 weeks,price
ACN,1.51872812776265,0.998533056264825,0.995705087989509,0.999876915001575,63,17,50.9425287356322,12.6521739130435,76,1.01313155608747,0.974537592574116,0,0,124.889999
AVP,0.312643911981151,1.04268185656841,1.04078593293008,1.07584512942386,3,1,24.735632183908,2.2,24,0.995433789589041,1.01598173479452,0,0,4.38
AMGN,1.56978722199726,0.98493689608188,0.981915760271387,0.99086625616629,56,7,58.4942528735632,6.83333333333333,87,0.924999947426465,0.909801737454238,0,0,181.600006
AMZN,2.19738898366878,0.982389817984331,0.979113327746944,0.994866677271705,58,7,60.816091954023,8.6,17,0.993066768023336,1.02471649088054,0,0,855.299988
ATVI,2.26461203683116,0.988984217696402,0.986089636134959,1.02208170011294,2,1,52.6436781609195,9.34782608695652,21,0.988235334482664,1.02068967588422,0,0,49.299999
AVGO,2.7474530772102,0.977020520850387,0.973717281961333,0.95837841862889,35,10,57.1609195402299,13.5,68,0.968467264364837,0.981683564036753,0,0,225.479996
BIDU,1.11395839728956,1.0166154962119,1.01393644862138,1.00460796423957,33,13,31.367816091954,10.1304347826087,50,0.978564099630913,0.991702275336614,0,0,173.539993
BIIB,1.21467123348651,1.00321729244188,1.00020551639057,0.988690353510896,25,8,45.1494252873563,6.83333333333333,83,0.977299039851226,0.961053978419916,0,0,285.01001
BMRN,1.35476435404609,1.00649581454156,1.00352147624895,1.0056367987544,86,11,41.1149425287356,5,79,0.948582546472117,0.968524317287665,0,0,92.769997
CA,1.16840528750389,1.00266947772508,0.999767449272227,0.997061848917758,73,22,44.0229885057471,12.695652173913,75,0.980146549662895,0.97525956178964,0,0,32.740002
CELG,1.67281830583085,0.997404619613806,0.994057970182571,0.995654290350555,80,11,46.1034482758621,6,63,0.980716214866085,0.984336836767869,0,0,253.4258364
CERN,1.1220697649959,1.00214664162799,0.999454597365483,0.99032890142129,47,9,47.9310344827586,6.58333333333333,3,1.02242152425864,1.07318389236883,0,0,219.4329421
CHKP,1.52120869766722,0.995894112663972,0.992979880287636,0.988923328387538,44,12,49.6896551724138,14.3478260869565,12,1.02329036662754,1.03270559845021,0,0,100.900002
CHTR,2.33647991703478,0.97863281409705,0.975475329214078,0.979016934668309,47,7,59.5632183908046,11,34,0.992515962687087,1.00748403992449,0,0,324.690002
CMCSA,1.5945646968827,1.00050373500303,0.997580855860519,0.997291553620546,74,12,47.8735632183908,8.61538461538462,53,0.9883288335374,0.989655172331764,0,0,74.66642519
COST,1.39355219671039,0.996325002774776,0.993062867128841,1.01817609773615,13,5,52.6781609195402,6,40,1.00713516046198,1.00419712813275,0,0,166.779999
CSCO,1.45111472837497,1.00732242496557,1.00446343653203,1.00414151275244,57,18,43.1379310344828,11.3478260869565,47,0.998540175069388,0.994160554919708,0,0,34.25
CSX,1.7449329430138,0.994535178279979,0.99208917165045,1.00753083447203,66,8,48.816091954023,7.4,55,0.97515651488136,0.987265115399698,0,0,141.9302555
CTRP,1.86343461306147,1.00867332451828,1.0056938579967,1.06621362323531,22,1,37.4597701149425,1.5,28,0.980890444953008,1.01219764224691,0,0,97.7781499
CTSH,1.28544642986125,1.00690678374749,1.00417249491732,1.01267748714876,33,11,43.7356321839081,9.43478260869565,51,0.995983229816427,0.990794996328184,0,0,119.7904835
CTXS,1.16442667905223,1.0120060574582,1.00947382559682,1.00429123499987,34,13,37.0919540229885,11.1304347826087,27,0.998912685241986,1.01280663374077,0,0,82.769997
DISCA,0.900187507493453,1.01762629336957,1.01474965369583,1.01195187291797,61,10,33.7126436781609,5.30769230769231,38,0.988920657129081,1.00536093652149,0,0,53.70865998
DISCK,0.949563392571818,1.01918713209618,1.01634451072966,1.01546545797838,17,5,30.3448275862069,4.07692307692308,31,0.995594750718703,1.01138028657164,0,0,53.73895882
DISH,1.33933567580986,0.997719151113686,0.994731585299942,0.993791531410349,62,8,44.3908045977012,7.23076923076923,48,0.979537242370319,0.993546356382208,0,0,63.529999
DLTR,1.27093556133866,1.02107770737142,1.01805123268754,1.02772459725733,52,5,33.2873563218391,4.6,4,1.00229727034014,1.06581085134725,0,0,147.7337691
EA,2.28362447112778,0.995476835322161,0.992554634462505,1.00033448036153,65,18,49.2298850574713,11.695652173913,67,0.970087367862388,0.982205273023253,0,0,91.599998
EBAY,1.53299016675139,1.0194470997142,1.01683537992845,1.03670100709698,35,5,32.0459770114943,4.1,15,1.0271506715131,1.03050640714372,0,0,80.8101952
ESRX,0.985411419371503,1.00676397352977,1.00381027160536,0.981022983860944,14,1,43.9885057471264,7.83333333333333,52,0.97346876818479,0.99060031854838,0,0,65.959999
EXPE,1.75833352479597,0.999629477142549,0.996548216796505,1.04122926037666,65,4,47.0689655172414,2.75,42,0.983301285205203,1.00161606034701,0,0,129.949997
FAST,1.18695758066018,1.00589861307849,1.00313072153973,1.00850613263151,39,15,41.0574712643678,7.6,44,1.00600895496003,0.995929463561964,0,0,103.9233278
FISV,1.89894430104019,1.00031003932674,0.996973417716012,0.995248782710423,72,20,49.8045977011494,14.4782608695652,59,0.988875636799619,0.985818563780699,0,0,234.8984636
FOX,1.1105651498184,1.0045925351339,1.0014790826444,1.00768178835265,21,3,42.551724137931,5.23076923076923,11,1.00925623109818,1.05090912376661,0,0,30.25
