date,CERN,isPartial
2017-10-06,84,False
2017-10-07,58,False
2017-10-08,62,False
2017-10-09,85,False
2017-10-10,93,False
2017-10-11,86,False
2017-10-12,86,False
2017-10-13,86,False
2017-10-14,77,False
2017-10-15,99,False
2017-10-16,95,False
2017-10-17,68,False
2017-10-18,82,False
2017-10-19,79,False
2017-10-20,77,False
2017-10-21,53,False
2017-10-22,52,False
2017-10-23,78,False
2017-10-24,96,False
2017-10-25,100,False
2017-10-26,90,False
2017-10-27,75,False
2017-10-28,60,False
2017-10-29,60,False
2017-10-30,78,False
2017-10-31,85,False
2017-11-01,80,False
2017-11-02,70,False
2017-11-03,70,False
2017-11-04,58,False
2017-11-05,56,False
2017-11-06,82,False
2017-11-07,83,False
2017-11-08,73,False
2017-11-09,84,False
2017-11-10,68,False
2017-11-11,52,False
2017-11-12,69,False
2017-11-13,65,False
2017-11-14,82,False
2017-11-15,70,False
2017-11-16,73,False
2017-11-17,67,False
2017-11-18,50,False
2017-11-19,47,False
2017-11-20,78,False
2017-11-21,88,False
2017-11-22,78,False
2017-11-23,60,False
2017-11-24,74,False
2017-11-25,52,False
2017-11-26,68,False
2017-11-27,66,False
2017-11-28,79,False
2017-11-29,74,False
2017-11-30,78,False
2017-12-01,64,False
2017-12-02,46,False
2017-12-03,63,False
2017-12-04,67,False
2017-12-05,72,False
2017-12-06,74,False
2017-12-07,84,False
2017-12-08,80,False
2017-12-09,61,False
2017-12-10,48,False
2017-12-11,83,False
2017-12-12,55,False
2017-12-13,58,False
2017-12-14,77,False
2017-12-15,73,False
2017-12-16,44,False
2017-12-17,62,False
2017-12-18,68,False
2017-12-19,63,False
2017-12-20,75,False
2017-12-21,55,False
2017-12-22,47,False
2017-12-23,36,False
2017-12-24,49,False
2017-12-25,46,False
2017-12-26,48,False
2017-12-27,56,False
2017-12-28,45,False
2017-12-29,52,False
2017-12-30,45,False
2017-12-31,41,False
2018-01-01,48,False
2018-01-02,53,False
2018-01-03,50,False
2018-01-04,51,False
2018-01-05,62,False
2018-01-06,46,False
2018-01-07,49,False
2018-01-08,64,False
2018-01-09,70,False
2018-01-10,70,False
2018-01-11,86,False
2018-01-12,69,False
2018-01-13,48,False
2018-01-14,49,False
2018-01-15,76,False
2018-01-16,67,False
2018-01-17,86,False
2018-01-18,79,False
2018-01-19,49,False
2018-01-20,63,False
2018-01-21,48,False
2018-01-22,82,False
2018-01-23,67,False
2018-01-24,66,False
2018-01-25,65,False
2018-01-26,64,False
2018-01-27,46,False
2018-01-28,65,False
2018-01-29,71,False
2018-01-30,75,False
2018-01-31,72,False
2018-02-01,73,False
2018-02-02,80,False
2018-02-03,51,False
2018-02-04,46,False
2018-02-05,71,False
2018-02-06,93,False
2018-02-07,76,False
2018-02-08,72,False
2018-02-09,71,False
2018-02-10,54,False
2018-02-11,60,False
2018-02-12,88,False
2018-02-13,75,False
2018-02-14,78,False
2018-02-15,67,False
2018-02-16,71,False
2018-02-17,66,False
2018-02-18,58,False
2018-02-19,80,False
2018-02-20,76,False
2018-02-21,65,False
2018-02-22,73,False
2018-02-23,75,False
2018-02-24,50,False
2018-02-25,54,False
2018-02-26,71,False
2018-02-27,73,False
2018-02-28,72,False
2018-03-01,68,False
2018-03-02,69,False
2018-03-03,54,False
2018-03-04,54,False
2018-03-05,73,False
2018-03-06,65,False
2018-03-07,82,False
2018-03-08,100,False
2018-03-09,91,False
2018-03-10,67,False
2018-03-11,59,False
2018-03-12,90,False
2018-03-13,69,False
2018-03-14,90,False
2018-03-15,72,False
2018-03-16,69,False
2018-03-17,56,False
2018-03-18,48,False
2018-03-19,81,False
2018-03-20,72,False
2018-03-21,65,False
2018-03-22,71,False
2018-03-23,71,False
2018-03-24,50,False
2018-03-25,48,False
2018-03-26,71,False
2018-03-27,78,False
2018-03-28,64,False
2018-03-29,63,False
2018-03-30,64,False
2018-03-31,53,False
2018-04-01,63,False
2018-04-02,47,False
2018-04-03,70,False
2018-04-04,73,False
2018-04-05,80,False
2018-04-06,65,False
2018-04-07,57,False
2018-04-08,53,False
2018-04-09,81,False
2018-04-10,67,False
2018-04-11,72,False
2018-04-12,62,False
2018-04-13,65,False
2018-04-14,44,False
2018-04-15,53,False
2018-04-16,72,False
2018-04-17,67,False
2018-04-18,67,False
2018-04-19,68,False
2018-04-20,66,False
2018-04-21,57,False
2018-04-22,49,False
2018-04-23,61,False
2018-04-24,68,False
2018-04-25,71,False
2018-04-26,71,False
2018-04-27,60,False
2018-04-28,55,False
2018-04-29,64,False
2018-04-30,61,False
2018-05-01,58,False
2018-05-02,83,False
2018-05-03,79,False
2018-05-04,76,False
2018-05-05,52,False
2018-05-06,53,False
2018-05-07,70,False
2018-05-08,62,False
2018-05-09,70,False
2018-05-10,56,False
2018-05-11,50,False
2018-05-12,52,False
2018-05-13,47,False
2018-05-14,76,False
2018-05-15,63,False
2018-05-16,79,False
2018-05-17,69,False
2018-05-18,62,False
2018-05-19,43,False
2018-05-20,48,False
2018-05-21,46,False
2018-05-22,67,False
2018-05-23,73,False
2018-05-24,72,False
2018-05-25,73,False
2018-05-26,42,False
2018-05-27,44,False
2018-05-28,57,False
2018-05-29,67,False
2018-05-30,64,False
2018-05-31,55,False
2018-06-01,63,False
