date,CERN,isPartial
2016-04-26,44,False
2016-04-27,36,False
2016-04-28,37,False
2016-04-29,46,False
2016-04-30,58,False
2016-05-01,40,False
2016-05-02,40,False
2016-05-03,45,False
2016-05-04,38,False
2016-05-05,35,False
2016-05-06,29,False
2016-05-07,25,False
2016-05-08,23,False
2016-05-09,40,False
2016-05-10,42,False
2016-05-11,37,False
2016-05-12,41,False
2016-05-13,34,False
2016-05-14,27,False
2016-05-15,32,False
2016-05-16,34,False
2016-05-17,35,False
2016-05-18,35,False
2016-05-19,37,False
2016-05-20,41,False
2016-05-21,26,False
2016-05-22,21,False
2016-05-23,35,False
2016-05-24,38,False
2016-05-25,38,False
2016-05-26,30,False
2016-05-27,33,False
2016-05-28,23,False
2016-05-29,25,False
2016-05-30,41,False
2016-05-31,33,False
2016-06-01,31,False
2016-06-02,37,False
2016-06-03,32,False
2016-06-04,32,False
2016-06-05,26,False
2016-06-06,44,False
2016-06-07,49,False
2016-06-08,39,False
2016-06-09,36,False
2016-06-10,37,False
2016-06-11,30,False
2016-06-12,31,False
2016-06-13,40,False
2016-06-14,41,False
2016-06-15,38,False
2016-06-16,27,False
2016-06-17,30,False
2016-06-18,27,False
2016-06-19,26,False
2016-06-20,33,False
2016-06-21,37,False
2016-06-22,36,False
2016-06-23,35,False
2016-06-24,31,False
2016-06-25,28,False
2016-06-26,38,False
2016-06-27,38,False
2016-06-28,33,False
2016-06-29,40,False
2016-06-30,37,False
2016-07-01,38,False
2016-07-02,32,False
2016-07-03,54,False
2016-07-04,74,False
2016-07-05,59,False
2016-07-06,51,False
2016-07-07,41,False
2016-07-08,45,False
2016-07-09,40,False
2016-07-10,41,False
2016-07-11,48,False
2016-07-12,50,False
2016-07-13,46,False
2016-07-14,34,False
2016-07-15,38,False
2016-07-16,34,False
2016-07-17,41,False
2016-07-18,40,False
2016-07-19,36,False
2016-07-20,43,False
2016-07-21,35,False
2016-07-22,38,False
2016-07-23,35,False
2016-07-24,38,False
2016-07-25,36,False
2016-07-26,29,False
2016-07-27,36,False
2016-07-28,38,False
2016-07-29,31,False
2016-07-30,30,False
2016-07-31,26,False
2016-08-01,43,False
2016-08-02,32,False
2016-08-03,34,False
2016-08-04,30,False
2016-08-05,30,False
2016-08-06,28,False
2016-08-07,26,False
2016-08-08,32,False
2016-08-09,32,False
2016-08-10,41,False
2016-08-11,36,False
2016-08-12,43,False
2016-08-13,33,False
2016-08-14,29,False
2016-08-15,31,False
2016-08-16,57,False
2016-08-17,62,False
2016-08-18,93,False
2016-08-19,100,False
2016-08-20,77,False
2016-08-21,61,False
2016-08-22,56,False
2016-08-23,59,False
2016-08-24,52,False
2016-08-25,52,False
2016-08-26,36,False
2016-08-27,32,False
2016-08-28,40,False
2016-08-29,38,False
2016-08-30,38,False
2016-08-31,39,False
2016-09-01,34,False
2016-09-02,34,False
2016-09-03,41,False
2016-09-04,44,False
2016-09-05,44,False
2016-09-06,35,False
2016-09-07,36,False
2016-09-08,38,False
2016-09-09,33,False
2016-09-10,29,False
2016-09-11,30,False
