date,CERN,isPartial
2016-09-11,43,False
2016-09-12,58,False
2016-09-13,44,False
2016-09-14,52,False
2016-09-15,48,False
2016-09-16,51,False
2016-09-17,35,False
2016-09-18,35,False
2016-09-19,44,False
2016-09-20,48,False
2016-09-21,47,False
2016-09-22,44,False
2016-09-23,46,False
2016-09-24,29,False
2016-09-25,44,False
2016-09-26,47,False
2016-09-27,47,False
2016-09-28,49,False
2016-09-29,53,False
2016-09-30,42,False
2016-10-01,37,False
2016-10-02,43,False
2016-10-03,49,False
2016-10-04,50,False
2016-10-05,44,False
2016-10-06,44,False
2016-10-07,37,False
2016-10-08,24,False
2016-10-09,33,False
2016-10-10,47,False
2016-10-11,37,False
2016-10-12,52,False
2016-10-13,51,False
2016-10-14,50,False
2016-10-15,34,False
2016-10-16,38,False
2016-10-17,47,False
2016-10-18,47,False
2016-10-19,46,False
2016-10-20,40,False
2016-10-21,47,False
2016-10-22,29,False
2016-10-23,35,False
2016-10-24,42,False
2016-10-25,50,False
2016-10-26,45,False
2016-10-27,51,False
2016-10-28,42,False
2016-10-29,37,False
2016-10-30,40,False
2016-10-31,50,False
2016-11-01,37,False
2016-11-02,46,False
2016-11-03,45,False
2016-11-04,42,False
2016-11-05,33,False
2016-11-06,35,False
2016-11-07,42,False
2016-11-08,46,False
2016-11-09,40,False
2016-11-10,44,False
2016-11-11,37,False
2016-11-12,35,False
2016-11-13,42,False
2016-11-14,43,False
2016-11-15,42,False
2016-11-16,43,False
2016-11-17,48,False
2016-11-18,41,False
2016-11-19,24,False
2016-11-20,35,False
2016-11-21,46,False
2016-11-22,50,False
2016-11-23,60,False
2016-11-24,40,False
2016-11-25,35,False
2016-11-26,32,False
2016-11-27,31,False
2016-11-28,40,False
2016-11-29,37,False
2016-11-30,43,False
2016-12-01,40,False
2016-12-02,42,False
2016-12-03,33,False
2016-12-04,41,False
2016-12-05,44,False
2016-12-06,35,False
2016-12-07,38,False
2016-12-08,40,False
2016-12-09,40,False
2016-12-10,28,False
2016-12-11,30,False
2016-12-12,39,False
2016-12-13,44,False
2016-12-14,41,False
2016-12-15,36,False
2016-12-16,37,False
2016-12-17,35,False
2016-12-18,33,False
2016-12-19,44,False
2016-12-20,41,False
2016-12-21,39,False
2016-12-22,31,False
2016-12-23,32,False
2016-12-24,33,False
2016-12-25,27,False
2016-12-26,32,False
2016-12-27,35,False
2016-12-28,27,False
2016-12-29,30,False
2016-12-30,37,False
2016-12-31,30,False
2017-01-01,31,False
2017-01-02,32,False
2017-01-03,35,False
2017-01-04,29,False
2017-01-05,39,False
2017-01-06,33,False
2017-01-07,35,False
2017-01-08,42,False
2017-01-09,38,False
2017-01-10,47,False
2017-01-11,44,False
2017-01-12,50,False
2017-01-13,42,False
2017-01-14,35,False
2017-01-15,37,False
2017-01-16,47,False
2017-01-17,41,False
2017-01-18,56,False
2017-01-19,43,False
2017-01-20,43,False
2017-01-21,32,False
2017-01-22,34,False
2017-01-23,44,False
2017-01-24,41,False
2017-01-25,46,False
2017-01-26,43,False
2017-01-27,46,False
2017-01-28,38,False
2017-01-29,38,False
2017-01-30,41,False
2017-01-31,40,False
2017-02-01,41,False
2017-02-02,41,False
2017-02-03,50,False
2017-02-04,36,False
2017-02-05,36,False
2017-02-06,50,False
2017-02-07,48,False
2017-02-08,53,False
2017-02-09,40,False
2017-02-10,43,False
2017-02-11,34,False
2017-02-12,31,False
2017-02-13,43,False
2017-02-14,42,False
2017-02-15,42,False
2017-02-16,41,False
2017-02-17,40,False
2017-02-18,27,False
2017-02-19,37,False
2017-02-20,47,False
2017-02-21,40,False
2017-02-22,47,False
2017-02-23,41,False
2017-02-24,38,False
2017-02-25,30,False
2017-02-26,28,False
2017-02-27,42,False
2017-02-28,46,False
2017-03-01,54,False
2017-03-02,43,False
2017-03-03,37,False
2017-03-04,36,False
2017-03-05,37,False
2017-03-06,35,False
2017-03-07,45,False
2017-03-08,47,False
2017-03-09,38,False
2017-03-10,37,False
2017-03-11,24,False
2017-03-12,36,False
2017-03-13,40,False
2017-03-14,42,False
2017-03-15,40,False
2017-03-16,41,False
2017-03-17,47,False
2017-03-18,30,False
2017-03-19,32,False
2017-03-20,46,False
2017-03-21,50,False
2017-03-22,49,False
2017-03-23,41,False
2017-03-24,46,False
2017-03-25,35,False
2017-03-26,37,False
2017-03-27,39,False
2017-03-28,39,False
2017-03-29,37,False
2017-03-30,47,False
2017-03-31,36,False
2017-04-01,37,False
2017-04-02,42,False
2017-04-03,42,False
2017-04-04,48,False
2017-04-05,45,False
2017-04-06,37,False
2017-04-07,43,False
2017-04-08,21,False
2017-04-09,45,False
2017-04-10,41,False
2017-04-11,44,False
2017-04-12,46,False
2017-04-13,43,False
2017-04-14,26,False
2017-04-15,23,False
2017-04-16,33,False
2017-04-17,29,False
2017-04-18,40,False
2017-04-19,46,False
2017-04-20,45,False
2017-04-21,41,False
2017-04-22,23,False
2017-04-23,45,False
2017-04-24,91,False
2017-04-25,100,False
2017-04-26,79,False
2017-04-27,53,False
2017-04-28,42,False
2017-04-29,32,False
2017-04-30,32,False
2017-05-01,38,False
2017-05-02,53,False
2017-05-03,43,False
2017-05-04,46,False
2017-05-05,39,False
2017-05-06,32,False
2017-05-07,27,False
2017-05-08,42,False
2017-05-09,47,False
2017-05-10,49,False
2017-05-11,41,False
2017-05-12,49,False
2017-05-13,34,False
2017-05-14,32,False
2017-05-15,42,False
2017-05-16,51,False
2017-05-17,51,False
2017-05-18,41,False
2017-05-19,39,False
2017-05-20,43,False
2017-05-21,56,False
2017-05-22,47,False
2017-05-23,52,False
2017-05-24,43,False
2017-05-25,39,False
2017-05-26,35,False
2017-05-27,26,False
2017-05-28,36,False
2017-05-29,43,False
