date,CERN,isPartial
2013-06-29,21,False
2013-06-30,22,False
2013-07-01,41,False
2013-07-02,41,False
2013-07-03,36,False
2013-07-04,39,False
2013-07-05,33,False
2013-07-06,23,False
2013-07-07,21,False
2013-07-08,38,False
2013-07-09,36,False
2013-07-10,33,False
2013-07-11,35,False
2013-07-12,35,False
2013-07-13,22,False
2013-07-14,21,False
2013-07-15,34,False
2013-07-16,36,False
2013-07-17,37,False
2013-07-18,40,False
2013-07-19,40,False
2013-07-20,26,False
2013-07-21,30,False
2013-07-22,35,False
2013-07-23,35,False
2013-07-24,34,False
2013-07-25,33,False
2013-07-26,29,False
2013-07-27,17,False
2013-07-28,24,False
2013-07-29,37,False
2013-07-30,37,False
2013-07-31,28,False
2013-08-01,31,False
2013-08-02,35,False
2013-08-03,22,False
2013-08-04,22,False
2013-08-05,38,False
2013-08-06,33,False
2013-08-07,32,False
2013-08-08,32,False
2013-08-09,33,False
2013-08-10,23,False
2013-08-11,22,False
2013-08-12,36,False
2013-08-13,32,False
2013-08-14,32,False
2013-08-15,33,False
2013-08-16,35,False
2013-08-17,27,False
2013-08-18,27,False
2013-08-19,34,False
2013-08-20,40,False
2013-08-21,43,False
2013-08-22,43,False
2013-08-23,37,False
2013-08-24,24,False
2013-08-25,24,False
2013-08-26,36,False
2013-08-27,34,False
2013-08-28,36,False
2013-08-29,41,False
2013-08-30,36,False
2013-08-31,25,False
2013-09-01,32,False
2013-09-02,40,False
2013-09-03,41,False
2013-09-04,42,False
2013-09-05,30,False
2013-09-06,36,False
2013-09-07,21,False
2013-09-08,29,False
2013-09-09,39,False
2013-09-10,36,False
2013-09-11,35,False
2013-09-12,43,False
2013-09-13,40,False
2013-09-14,25,False
2013-09-15,28,False
2013-09-16,50,False
2013-09-17,37,False
2013-09-18,42,False
2013-09-19,45,False
2013-09-20,39,False
2013-09-21,27,False
2013-09-22,28,False
2013-09-23,48,False
2013-09-24,43,False
2013-09-25,43,False
2013-09-26,67,False
2013-09-27,82,False
2013-09-28,66,False
2013-09-29,64,False
2013-09-30,57,False
2013-10-01,53,False
2013-10-02,46,False
2013-10-03,71,False
2013-10-04,49,False
2013-10-05,33,False
2013-10-06,35,False
2013-10-07,40,False
2013-10-08,100,False
2013-10-09,81,False
2013-10-10,61,False
2013-10-11,51,False
2013-10-12,33,False
2013-10-13,36,False
2013-10-14,42,False
