date,CERN,isPartial
2018-02-13,93,False
2018-02-14,67,False
2018-02-15,76,False
2018-02-16,80,False
2018-02-17,49,False
2018-02-18,61,False
2018-02-19,71,False
2018-02-20,79,False
2018-02-21,91,False
2018-02-22,81,False
2018-02-23,70,False
2018-02-24,56,False
2018-02-25,81,False
2018-02-26,93,False
2018-02-27,82,False
2018-02-28,86,False
2018-03-01,67,False
2018-03-02,88,False
2018-03-03,59,False
2018-03-04,52,False
2018-03-05,80,False
2018-03-06,83,False
2018-03-07,91,False
2018-03-08,80,False
2018-03-09,100,False
2018-03-10,77,False
2018-03-11,72,False
2018-03-12,78,False
2018-03-13,71,False
2018-03-14,95,False
2018-03-15,80,False
2018-03-16,83,False
2018-03-17,53,False
2018-03-18,61,False
2018-03-19,59,False
2018-03-20,81,False
2018-03-21,70,False
2018-03-22,77,False
2018-03-23,76,False
2018-03-24,62,False
2018-03-25,52,False
2018-03-26,62,False
2018-03-27,70,False
2018-03-28,70,False
2018-03-29,71,False
2018-03-30,60,False
2018-03-31,50,False
2018-04-01,66,False
2018-04-02,59,False
2018-04-03,67,False
2018-04-04,75,False
2018-04-05,79,False
2018-04-06,76,False
2018-04-07,71,False
2018-04-08,65,False
2018-04-09,62,False
2018-04-10,73,False
2018-04-11,63,False
2018-04-12,66,False
2018-04-13,75,False
2018-04-14,60,False
2018-04-15,54,False
2018-04-16,94,False
2018-04-17,84,False
2018-04-18,68,False
2018-04-19,71,False
2018-04-20,78,False
2018-04-21,52,False
2018-04-22,58,False
2018-04-23,87,False
2018-04-24,77,False
2018-04-25,65,False
2018-04-26,68,False
2018-04-27,75,False
2018-04-28,61,False
2018-04-29,60,False
2018-04-30,75,False
2018-05-01,65,False
2018-05-02,80,False
2018-05-03,69,False
2018-05-04,66,False
2018-05-05,47,False
2018-05-06,58,False
2018-05-07,76,False
2018-05-08,68,False
2018-05-09,69,False
2018-05-10,50,False
2018-05-11,77,False
2018-05-12,37,False
2018-05-13,55,False
2018-05-14,77,False
2018-05-15,82,False
2018-05-16,70,False
2018-05-17,76,False
2018-05-18,68,False
2018-05-19,55,False
2018-05-20,55,False
2018-05-21,63,False
2018-05-22,72,False
2018-05-23,69,False
2018-05-24,72,False
2018-05-25,77,False
2018-05-26,42,False
2018-05-27,48,False
2018-05-28,80,False
2018-05-29,82,False
2018-05-30,66,False
2018-05-31,83,False
2018-06-01,68,False
