date,CERN,isPartial
2012-10-12,47,False
2012-10-13,35,False
2012-10-14,47,False
2012-10-15,55,False
2012-10-16,51,False
2012-10-17,57,False
2012-10-18,48,False
2012-10-19,55,False
2012-10-20,47,False
2012-10-21,34,False
2012-10-22,54,False
2012-10-23,63,False
2012-10-24,49,False
2012-10-25,50,False
2012-10-26,37,False
2012-10-27,27,False
2012-10-28,36,False
2012-10-29,48,False
2012-10-30,46,False
2012-10-31,37,False
2012-11-01,42,False
2012-11-02,49,False
2012-11-03,32,False
2012-11-04,37,False
2012-11-05,48,False
2012-11-06,41,False
2012-11-07,42,False
2012-11-08,56,False
2012-11-09,47,False
2012-11-10,27,False
2012-11-11,45,False
2012-11-12,40,False
2012-11-13,60,False
2012-11-14,48,False
2012-11-15,53,False
2012-11-16,54,False
2012-11-17,34,False
2012-11-18,41,False
2012-11-19,44,False
2012-11-20,49,False
2012-11-21,49,False
2012-11-22,40,False
2012-11-23,47,False
2012-11-24,29,False
2012-11-25,37,False
2012-11-26,46,False
2012-11-27,48,False
2012-11-28,57,False
2012-11-29,60,False
2012-11-30,53,False
2012-12-01,38,False
2012-12-02,46,False
2012-12-03,42,False
2012-12-04,50,False
2012-12-05,45,False
2012-12-06,58,False
2012-12-07,63,False
2012-12-08,56,False
2012-12-09,56,False
2012-12-10,57,False
2012-12-11,67,False
2012-12-12,58,False
2012-12-13,58,False
2012-12-14,63,False
2012-12-15,46,False
2012-12-16,50,False
2012-12-17,65,False
2012-12-18,58,False
2012-12-19,71,False
2012-12-20,57,False
2012-12-21,66,False
2012-12-22,39,False
2012-12-23,34,False
2012-12-24,38,False
2012-12-25,37,False
2012-12-26,28,False
2012-12-27,32,False
2012-12-28,41,False
2012-12-29,28,False
2012-12-30,24,False
2012-12-31,33,False
2013-01-01,29,False
2013-01-02,36,False
2013-01-03,43,False
2013-01-04,38,False
2013-01-05,54,False
2013-01-06,43,False
2013-01-07,37,False
2013-01-08,41,False
2013-01-09,46,False
2013-01-10,44,False
2013-01-11,55,False
2013-01-12,28,False
2013-01-13,31,False
2013-01-14,59,False
2013-01-15,55,False
2013-01-16,46,False
2013-01-17,42,False
2013-01-18,36,False
2013-01-19,41,False
2013-01-20,33,False
2013-01-21,48,False
2013-01-22,57,False
2013-01-23,55,False
2013-01-24,52,False
2013-01-25,49,False
2013-01-26,31,False
2013-01-27,35,False
2013-01-28,51,False
2013-01-29,53,False
2013-01-30,48,False
2013-01-31,61,False
2013-02-01,49,False
2013-02-02,39,False
2013-02-03,40,False
2013-02-04,53,False
2013-02-05,41,False
2013-02-06,53,False
2013-02-07,49,False
2013-02-08,46,False
2013-02-09,28,False
2013-02-10,43,False
2013-02-11,37,False
2013-02-12,47,False
2013-02-13,39,False
2013-02-14,50,False
2013-02-15,49,False
2013-02-16,40,False
2013-02-17,42,False
2013-02-18,38,False
2013-02-19,57,False
2013-02-20,54,False
2013-02-21,48,False
2013-02-22,45,False
2013-02-23,38,False
2013-02-24,34,False
2013-02-25,41,False
2013-02-26,44,False
2013-02-27,51,False
2013-02-28,44,False
2013-03-01,50,False
2013-03-02,40,False
2013-03-03,32,False
2013-03-04,41,False
2013-03-05,44,False
2013-03-06,63,False
2013-03-07,48,False
2013-03-08,39,False
2013-03-09,31,False
2013-03-10,37,False
2013-03-11,42,False
2013-03-12,46,False
2013-03-13,41,False
2013-03-14,100,False
2013-03-15,75,False
2013-03-16,44,False
2013-03-17,40,False
2013-03-18,53,False
2013-03-19,49,False
2013-03-20,53,False
2013-03-21,57,False
2013-03-22,44,False
2013-03-23,36,False
2013-03-24,39,False
2013-03-25,38,False
2013-03-26,44,False
2013-03-27,40,False
2013-03-28,50,False
2013-03-29,34,False
2013-03-30,35,False
2013-03-31,27,False
2013-04-01,33,False
2013-04-02,44,False
2013-04-03,65,False
2013-04-04,48,False
2013-04-05,45,False
2013-04-06,29,False
2013-04-07,33,False
2013-04-08,44,False
2013-04-09,48,False
2013-04-10,50,False
2013-04-11,45,False
2013-04-12,45,False
2013-04-13,34,False
2013-04-14,35,False
2013-04-15,49,False
2013-04-16,44,False
2013-04-17,44,False
2013-04-18,54,False
2013-04-19,44,False
2013-04-20,29,False
2013-04-21,36,False
2013-04-22,50,False
2013-04-23,49,False
2013-04-24,47,False
2013-04-25,49,False
2013-04-26,36,False
2013-04-27,33,False
2013-04-28,37,False
2013-04-29,42,False
2013-04-30,87,False
2013-05-01,87,False
2013-05-02,63,False
2013-05-03,61,False
2013-05-04,40,False
2013-05-05,36,False
2013-05-06,51,False
2013-05-07,39,False
2013-05-08,45,False
2013-05-09,35,False
2013-05-10,40,False
2013-05-11,29,False
2013-05-12,30,False
2013-05-13,49,False
2013-05-14,42,False
2013-05-15,44,False
2013-05-16,47,False
2013-05-17,43,False
2013-05-18,33,False
2013-05-19,24,False
2013-05-20,27,False
2013-05-21,51,False
2013-05-22,51,False
2013-05-23,43,False
2013-05-24,40,False
2013-05-25,30,False
2013-05-26,35,False
2013-05-27,35,False
2013-05-28,48,False
2013-05-29,49,False
2013-05-30,46,False
2013-05-31,42,False
2013-06-01,28,False
2013-06-02,28,False
2013-06-03,39,False
2013-06-04,48,False
2013-06-05,46,False
2013-06-06,45,False
2013-06-07,39,False
2013-06-08,23,False
2013-06-09,34,False
2013-06-10,38,False
2013-06-11,43,False
2013-06-12,45,False
2013-06-13,55,False
2013-06-14,42,False
2013-06-15,29,False
2013-06-16,25,False
2013-06-17,48,False
2013-06-18,44,False
2013-06-19,47,False
2013-06-20,46,False
2013-06-21,51,False
2013-06-22,25,False
2013-06-23,27,False
2013-06-24,40,False
2013-06-25,53,False
2013-06-26,41,False
2013-06-27,39,False
2013-06-28,38,False
2013-06-29,25,False
