date,CERN,isPartial
2013-02-19,43,False
2013-02-20,50,False
2013-02-21,44,False
2013-02-22,34,False
2013-02-23,28,False
2013-02-24,27,False
2013-02-25,33,False
2013-02-26,50,False
2013-02-27,41,False
2013-02-28,36,False
2013-03-01,36,False
2013-03-02,34,False
2013-03-03,30,False
2013-03-04,37,False
2013-03-05,46,False
2013-03-06,46,False
2013-03-07,45,False
2013-03-08,46,False
2013-03-09,25,False
2013-03-10,30,False
2013-03-11,44,False
2013-03-12,40,False
2013-03-13,43,False
2013-03-14,89,False
2013-03-15,64,False
2013-03-16,39,False
2013-03-17,36,False
2013-03-18,50,False
2013-03-19,47,False
2013-03-20,49,False
2013-03-21,49,False
2013-03-22,43,False
2013-03-23,24,False
2013-03-24,33,False
2013-03-25,35,False
2013-03-26,38,False
2013-03-27,48,False
2013-03-28,31,False
2013-03-29,28,False
2013-03-30,26,False
2013-03-31,28,False
2013-04-01,32,False
2013-04-02,40,False
2013-04-03,42,False
2013-04-04,41,False
2013-04-05,39,False
2013-04-06,31,False
2013-04-07,30,False
2013-04-08,35,False
2013-04-09,38,False
2013-04-10,46,False
2013-04-11,46,False
2013-04-12,45,False
2013-04-13,19,False
2013-04-14,33,False
2013-04-15,49,False
2013-04-16,49,False
2013-04-17,29,False
2013-04-18,40,False
2013-04-19,38,False
2013-04-20,30,False
2013-04-21,40,False
2013-04-22,34,False
2013-04-23,41,False
2013-04-24,54,False
2013-04-25,40,False
2013-04-26,29,False
2013-04-27,33,False
2013-04-28,34,False
2013-04-29,43,False
2013-04-30,100,False
2013-05-01,81,False
2013-05-02,54,False
2013-05-03,52,False
2013-05-04,37,False
2013-05-05,29,False
2013-05-06,47,False
2013-05-07,46,False
2013-05-08,31,False
2013-05-09,33,False
2013-05-10,37,False
2013-05-11,31,False
2013-05-12,34,False
2013-05-13,43,False
2013-05-14,42,False
2013-05-15,39,False
2013-05-16,41,False
2013-05-17,39,False
2013-05-18,33,False
2013-05-19,33,False
2013-05-20,27,False
2013-05-21,34,False
2013-05-22,31,False
2013-05-23,42,False
2013-05-24,35,False
2013-05-25,38,False
2013-05-26,29,False
2013-05-27,41,False
2013-05-28,50,False
2013-05-29,44,False
2013-05-30,47,False
2013-05-31,35,False
2013-06-01,24,False
2013-06-02,33,False
2013-06-03,36,False
2013-06-04,45,False
2013-06-05,44,False
2013-06-06,42,False
2013-06-07,35,False
2013-06-08,22,False
2013-06-09,23,False
2013-06-10,38,False
2013-06-11,31,False
2013-06-12,37,False
2013-06-13,47,False
2013-06-14,38,False
2013-06-15,17,False
2013-06-16,25,False
2013-06-17,38,False
2013-06-18,38,False
2013-06-19,39,False
2013-06-20,45,False
2013-06-21,31,False
2013-06-22,26,False
2013-06-23,27,False
2013-06-24,46,False
2013-06-25,41,False
2013-06-26,34,False
2013-06-27,40,False
2013-06-28,34,False
2013-06-29,25,False
2013-06-30,29,False
2013-07-01,45,False
2013-07-02,40,False
2013-07-03,38,False
2013-07-04,46,False
2013-07-05,35,False
2013-07-06,21,False
2013-07-07,25,False
2013-07-08,44,False
2013-07-09,37,False
2013-07-10,31,False
2013-07-11,40,False
2013-07-12,31,False
2013-07-13,21,False
2013-07-14,25,False
2013-07-15,28,False
2013-07-16,30,False
2013-07-17,39,False
2013-07-18,34,False
2013-07-19,40,False
2013-07-20,23,False
2013-07-21,28,False
2013-07-22,35,False
2013-07-23,47,False
2013-07-24,37,False
2013-07-25,34,False
2013-07-26,38,False
2013-07-27,24,False
2013-07-28,24,False
2013-07-29,36,False
2013-07-30,44,False
2013-07-31,30,False
2013-08-01,31,False
2013-08-02,34,False
2013-08-03,24,False
2013-08-04,28,False
2013-08-05,34,False
2013-08-06,39,False
2013-08-07,29,False
2013-08-08,33,False
2013-08-09,35,False
2013-08-10,24,False
2013-08-11,30,False
2013-08-12,36,False
2013-08-13,33,False
2013-08-14,32,False
2013-08-15,38,False
2013-08-16,29,False
2013-08-17,40,False
2013-08-18,31,False
2013-08-19,36,False
2013-08-20,33,False
2013-08-21,31,False
2013-08-22,46,False
2013-08-23,38,False
2013-08-24,24,False
2013-08-25,24,False
2013-08-26,36,False
2013-08-27,40,False
2013-08-28,39,False
2013-08-29,42,False
2013-08-30,39,False
2013-08-31,24,False
2013-09-01,31,False
2013-09-02,37,False
2013-09-03,43,False
2013-09-04,43,False
2013-09-05,38,False
2013-09-06,30,False
2013-09-07,18,False
2013-09-08,24,False
2013-09-09,35,False
2013-09-10,44,False
2013-09-11,40,False
2013-09-12,40,False
2013-09-13,38,False
2013-09-14,29,False
2013-09-15,38,False
2013-09-16,47,False
2013-09-17,47,False
2013-09-18,42,False
2013-09-19,48,False
2013-09-20,42,False
2013-09-21,22,False
2013-09-22,34,False
2013-09-23,44,False
2013-09-24,37,False
2013-09-25,44,False
2013-09-26,67,False
2013-09-27,86,False
2013-09-28,76,False
2013-09-29,77,False
2013-09-30,67,False
2013-10-01,51,False
2013-10-02,42,False
2013-10-03,61,False
2013-10-04,49,False
2013-10-05,37,False
2013-10-06,38,False
2013-10-07,44,False
2013-10-08,99,False
2013-10-09,81,False
2013-10-10,63,False
2013-10-11,50,False
2013-10-12,37,False
2013-10-13,47,False
2013-10-14,42,False
2013-10-15,46,False
2013-10-16,51,False
2013-10-17,42,False
2013-10-18,41,False
2013-10-19,31,False
2013-10-20,24,False
2013-10-21,43,False
2013-10-22,40,False
2013-10-23,49,False
2013-10-24,44,False
2013-10-25,44,False
2013-10-26,28,False
2013-10-27,26,False
2013-10-28,46,False
2013-10-29,42,False
2013-10-30,40,False
2013-10-31,36,False
2013-11-01,37,False
2013-11-02,36,False
2013-11-03,27,False
2013-11-04,41,False
2013-11-05,37,False
2013-11-06,38,False
