date,CERN,isPartial
2011-05-11,5,False
2011-05-12,5,False
2011-05-13,4,False
2011-05-14,4,False
2011-05-15,4,False
2011-05-16,6,False
2011-05-17,5,False
2011-05-18,4,False
2011-05-19,5,False
2011-05-20,4,False
2011-05-21,3,False
2011-05-22,2,False
2011-05-23,5,False
2011-05-24,5,False
2011-05-25,4,False
2011-05-26,4,False
2011-05-27,4,False
2011-05-28,3,False
2011-05-29,3,False
2011-05-30,5,False
2011-05-31,4,False
2011-06-01,10,False
2011-06-02,4,False
2011-06-03,5,False
2011-06-04,3,False
2011-06-05,4,False
2011-06-06,10,False
2011-06-07,7,False
2011-06-08,7,False
2011-06-09,5,False
2011-06-10,5,False
2011-06-11,4,False
2011-06-12,4,False
2011-06-13,4,False
2011-06-14,3,False
2011-06-15,4,False
2011-06-16,4,False
2011-06-17,4,False
2011-06-18,3,False
2011-06-19,3,False
2011-06-20,5,False
2011-06-21,4,False
2011-06-22,4,False
2011-06-23,4,False
2011-06-24,4,False
2011-06-25,3,False
2011-06-26,4,False
2011-06-27,4,False
2011-06-28,4,False
2011-06-29,4,False
2011-06-30,5,False
2011-07-01,5,False
2011-07-02,3,False
2011-07-03,3,False
2011-07-04,4,False
2011-07-05,4,False
2011-07-06,5,False
2011-07-07,5,False
2011-07-08,4,False
2011-07-09,3,False
2011-07-10,3,False
2011-07-11,4,False
2011-07-12,4,False
2011-07-13,4,False
2011-07-14,5,False
2011-07-15,4,False
2011-07-16,3,False
2011-07-17,3,False
2011-07-18,3,False
2011-07-19,4,False
2011-07-20,5,False
2011-07-21,4,False
2011-07-22,4,False
2011-07-23,3,False
2011-07-24,2,False
2011-07-25,4,False
2011-07-26,6,False
2011-07-27,4,False
2011-07-28,5,False
2011-07-29,4,False
2011-07-30,3,False
2011-07-31,4,False
2011-08-01,5,False
2011-08-02,4,False
2011-08-03,5,False
2011-08-04,4,False
2011-08-05,5,False
2011-08-06,3,False
2011-08-07,6,False
2011-08-08,5,False
2011-08-09,4,False
2011-08-10,5,False
2011-08-11,3,False
2011-08-12,4,False
2011-08-13,2,False
2011-08-14,4,False
2011-08-15,3,False
2011-08-16,4,False
2011-08-17,4,False
2011-08-18,4,False
2011-08-19,4,False
2011-08-20,2,False
2011-08-21,2,False
2011-08-22,4,False
2011-08-23,5,False
2011-08-24,4,False
2011-08-25,5,False
2011-08-26,5,False
2011-08-27,3,False
2011-08-28,4,False
2011-08-29,6,False
2011-08-30,5,False
2011-08-31,6,False
2011-09-01,6,False
2011-09-02,5,False
2011-09-03,4,False
2011-09-04,3,False
2011-09-05,6,False
2011-09-06,5,False
2011-09-07,5,False
2011-09-08,4,False
2011-09-09,4,False
2011-09-10,3,False
2011-09-11,4,False
2011-09-12,4,False
2011-09-13,4,False
2011-09-14,5,False
2011-09-15,4,False
2011-09-16,5,False
2011-09-17,4,False
2011-09-18,6,False
2011-09-19,4,False
2011-09-20,5,False
2011-09-21,5,False
2011-09-22,25,False
2011-09-23,100,False
2011-09-24,59,False
2011-09-25,37,False
2011-09-26,27,False
2011-09-27,20,False
2011-09-28,15,False
2011-09-29,13,False
2011-09-30,11,False
2011-10-01,9,False
2011-10-02,9,False
2011-10-03,8,False
2011-10-04,9,False
2011-10-05,8,False
2011-10-06,7,False
2011-10-07,7,False
2011-10-08,7,False
2011-10-09,6,False
2011-10-10,8,False
2011-10-11,7,False
2011-10-12,6,False
2011-10-13,7,False
2011-10-14,6,False
2011-10-15,5,False
2011-10-16,5,False
2011-10-17,6,False
2011-10-18,5,False
2011-10-19,5,False
2011-10-20,6,False
2011-10-21,6,False
2011-10-22,5,False
2011-10-23,4,False
2011-10-24,5,False
2011-10-25,5,False
2011-10-26,6,False
2011-10-27,5,False
2011-10-28,6,False
2011-10-29,4,False
2011-10-30,4,False
2011-10-31,5,False
2011-11-01,4,False
2011-11-02,5,False
2011-11-03,4,False
2011-11-04,4,False
2011-11-05,4,False
2011-11-06,6,False
2011-11-07,6,False
2011-11-08,5,False
2011-11-09,5,False
2011-11-10,5,False
2011-11-11,3,False
2011-11-12,3,False
2011-11-13,4,False
2011-11-14,5,False
2011-11-15,6,False
2011-11-16,6,False
2011-11-17,8,False
2011-11-18,12,False
2011-11-19,8,False
2011-11-20,6,False
2011-11-21,7,False
2011-11-22,6,False
2011-11-23,6,False
2011-11-24,5,False
2011-11-25,5,False
2011-11-26,4,False
2011-11-27,5,False
2011-11-28,5,False
2011-11-29,5,False
2011-11-30,6,False
2011-12-01,6,False
2011-12-02,6,False
2011-12-03,4,False
2011-12-04,4,False
2011-12-05,6,False
2011-12-06,6,False
2011-12-07,6,False
2011-12-08,6,False
2011-12-09,7,False
2011-12-10,5,False
2011-12-11,5,False
2011-12-12,9,False
2011-12-13,50,False
2011-12-14,20,False
2011-12-15,13,False
2011-12-16,8,False
2011-12-17,6,False
2011-12-18,5,False
2011-12-19,6,False
2011-12-20,5,False
2011-12-21,5,False
2011-12-22,6,False
2011-12-23,6,False
2011-12-24,4,False
2011-12-25,5,False
2011-12-26,5,False
2011-12-27,5,False
2011-12-28,3,False
2011-12-29,4,False
2011-12-30,3,False
2011-12-31,4,False
2012-01-01,4,False
2012-01-02,5,False
2012-01-03,4,False
2012-01-04,4,False
2012-01-05,5,False
2012-01-06,5,False
2012-01-07,4,False
2012-01-08,5,False
2012-01-09,7,False
2012-01-10,5,False
2012-01-11,5,False
2012-01-12,7,False
2012-01-13,4,False
2012-01-14,4,False
2012-01-15,4,False
2012-01-16,4,False
2012-01-17,5,False
2012-01-18,6,False
2012-01-19,5,False
2012-01-20,5,False
2012-01-21,3,False
2012-01-22,4,False
2012-01-23,5,False
2012-01-24,5,False
2012-01-25,4,False
2012-01-26,5,False
