date,CERN,isPartial
2016-05-04,39,False
2016-05-05,30,False
2016-05-06,28,False
2016-05-07,24,False
2016-05-08,23,False
2016-05-09,40,False
2016-05-10,34,False
2016-05-11,35,False
2016-05-12,37,False
2016-05-13,34,False
2016-05-14,25,False
2016-05-15,30,False
2016-05-16,28,False
2016-05-17,33,False
2016-05-18,33,False
2016-05-19,35,False
2016-05-20,38,False
2016-05-21,22,False
2016-05-22,27,False
2016-05-23,37,False
2016-05-24,33,False
2016-05-25,35,False
2016-05-26,34,False
2016-05-27,30,False
2016-05-28,21,False
2016-05-29,28,False
2016-05-30,33,False
2016-05-31,31,False
2016-06-01,29,False
2016-06-02,32,False
2016-06-03,30,False
2016-06-04,29,False
2016-06-05,26,False
2016-06-06,46,False
2016-06-07,41,False
2016-06-08,39,False
2016-06-09,41,False
2016-06-10,29,False
2016-06-11,29,False
2016-06-12,30,False
2016-06-13,36,False
2016-06-14,38,False
2016-06-15,31,False
2016-06-16,30,False
2016-06-17,33,False
2016-06-18,26,False
2016-06-19,27,False
2016-06-20,36,False
2016-06-21,34,False
2016-06-22,36,False
2016-06-23,37,False
2016-06-24,31,False
2016-06-25,23,False
2016-06-26,29,False
2016-06-27,33,False
2016-06-28,35,False
2016-06-29,38,False
2016-06-30,36,False
2016-07-01,38,False
2016-07-02,32,False
2016-07-03,49,False
2016-07-04,67,False
2016-07-05,57,False
2016-07-06,55,False
2016-07-07,37,False
2016-07-08,42,False
2016-07-09,39,False
2016-07-10,39,False
2016-07-11,45,False
2016-07-12,42,False
2016-07-13,40,False
2016-07-14,39,False
2016-07-15,34,False
2016-07-16,29,False
2016-07-17,34,False
2016-07-18,39,False
2016-07-19,36,False
2016-07-20,42,False
2016-07-21,34,False
2016-07-22,37,False
2016-07-23,29,False
2016-07-24,32,False
2016-07-25,33,False
2016-07-26,34,False
2016-07-27,30,False
2016-07-28,36,False
2016-07-29,37,False
2016-07-30,32,False
2016-07-31,27,False
2016-08-01,30,False
2016-08-02,33,False
2016-08-03,35,False
2016-08-04,28,False
2016-08-05,32,False
2016-08-06,27,False
2016-08-07,27,False
2016-08-08,30,False
2016-08-09,32,False
2016-08-10,33,False
2016-08-11,40,False
2016-08-12,43,False
2016-08-13,29,False
2016-08-14,27,False
2016-08-15,29,False
2016-08-16,51,False
2016-08-17,63,False
2016-08-18,94,False
2016-08-19,100,False
2016-08-20,70,False
2016-08-21,59,False
2016-08-22,54,False
2016-08-23,55,False
2016-08-24,53,False
2016-08-25,41,False
2016-08-26,38,False
2016-08-27,32,False
2016-08-28,32,False
2016-08-29,34,False
2016-08-30,34,False
2016-08-31,40,False
2016-09-01,35,False
2016-09-02,33,False
2016-09-03,34,False
2016-09-04,43,False
2016-09-05,45,False
2016-09-06,38,False
2016-09-07,36,False
2016-09-08,32,False
2016-09-09,34,False
2016-09-10,29,False
2016-09-11,29,False
2016-09-12,41,False
2016-09-13,37,False
2016-09-14,36,False
2016-09-15,31,False
2016-09-16,37,False
2016-09-17,26,False
2016-09-18,27,False
2016-09-19,35,False
2016-09-20,34,False
2016-09-21,36,False
2016-09-22,32,False
2016-09-23,36,False
2016-09-24,26,False
2016-09-25,30,False
2016-09-26,33,False
2016-09-27,34,False
2016-09-28,39,False
2016-09-29,35,False
2016-09-30,33,False
2016-10-01,27,False
2016-10-02,25,False
2016-10-03,36,False
2016-10-04,33,False
2016-10-05,35,False
2016-10-06,28,False
2016-10-07,31,False
2016-10-08,23,False
2016-10-09,28,False
2016-10-10,33,False
2016-10-11,33,False
2016-10-12,34,False
2016-10-13,36,False
2016-10-14,32,False
2016-10-15,33,False
2016-10-16,29,False
2016-10-17,39,False
2016-10-18,32,False
2016-10-19,34,False
2016-10-20,33,False
2016-10-21,35,False
2016-10-22,24,False
2016-10-23,26,False
2016-10-24,30,False
2016-10-25,33,False
2016-10-26,31,False
2016-10-27,32,False
2016-10-28,30,False
2016-10-29,28,False
2016-10-30,31,False
2016-10-31,30,False
2016-11-01,30,False
2016-11-02,34,False
2016-11-03,33,False
2016-11-04,28,False
2016-11-05,27,False
2016-11-06,25,False
2016-11-07,32,False
2016-11-08,34,False
2016-11-09,25,False
2016-11-10,32,False
2016-11-11,29,False
2016-11-12,23,False
2016-11-13,31,False
2016-11-14,30,False
2016-11-15,33,False
2016-11-16,35,False
2016-11-17,32,False
2016-11-18,28,False
2016-11-19,22,False
2016-11-20,25,False
2016-11-21,35,False
2016-11-22,35,False
2016-11-23,34,False
2016-11-24,33,False
2016-11-25,26,False
2016-11-26,23,False
2016-11-27,21,False
2016-11-28,29,False
2016-11-29,27,False
2016-11-30,32,False
2016-12-01,29,False
2016-12-02,34,False
2016-12-03,25,False
2016-12-04,27,False
2016-12-05,36,False
2016-12-06,32,False
2016-12-07,32,False
2016-12-08,30,False
2016-12-09,32,False
2016-12-10,20,False
2016-12-11,23,False
2016-12-12,27,False
2016-12-13,29,False
2016-12-14,30,False
2016-12-15,33,False
2016-12-16,27,False
2016-12-17,18,False
2016-12-18,24,False
2016-12-19,34,False
2016-12-20,25,False
2016-12-21,30,False
2016-12-22,28,False
2016-12-23,22,False
2016-12-24,23,False
2016-12-25,22,False
2016-12-26,23,False
2016-12-27,23,False
2016-12-28,23,False
2016-12-29,21,False
2016-12-30,24,False
2016-12-31,27,False
2017-01-01,21,False
2017-01-02,25,False
2017-01-03,24,False
2017-01-04,28,False
2017-01-05,28,False
2017-01-06,25,False
2017-01-07,23,False
2017-01-08,34,False
2017-01-09,30,False
2017-01-10,34,False
2017-01-11,29,False
2017-01-12,35,False
2017-01-13,29,False
2017-01-14,23,False
2017-01-15,24,False
2017-01-16,35,False
2017-01-17,33,False
2017-01-18,40,False
2017-01-19,37,False
