date,CERN,isPartial
2012-12-05,3,False
2012-12-06,3,False
2012-12-07,3,False
2012-12-08,3,False
2012-12-09,3,False
2012-12-10,4,False
2012-12-11,4,False
2012-12-12,3,False
2012-12-13,4,False
2012-12-14,4,False
2012-12-15,3,False
2012-12-16,3,False
2012-12-17,4,False
2012-12-18,4,False
2012-12-19,3,False
2012-12-20,4,False
2012-12-21,4,False
2012-12-22,3,False
2012-12-23,3,False
2012-12-24,2,False
2012-12-25,2,False
2012-12-26,2,False
2012-12-27,2,False
2012-12-28,3,False
2012-12-29,2,False
2012-12-30,2,False
2012-12-31,2,False
2013-01-01,2,False
2013-01-02,3,False
2013-01-03,3,False
2013-01-04,3,False
2013-01-05,2,False
2013-01-06,3,False
2013-01-07,3,False
2013-01-08,2,False
2013-01-09,3,False
2013-01-10,3,False
2013-01-11,3,False
2013-01-12,2,False
2013-01-13,2,False
2013-01-14,3,False
2013-01-15,3,False
2013-01-16,3,False
2013-01-17,2,False
2013-01-18,3,False
2013-01-19,2,False
2013-01-20,2,False
2013-01-21,3,False
2013-01-22,4,False
2013-01-23,4,False
2013-01-24,3,False
2013-01-25,3,False
2013-01-26,2,False
2013-01-27,2,False
2013-01-28,3,False
2013-01-29,3,False
2013-01-30,3,False
2013-01-31,4,False
2013-02-01,3,False
2013-02-02,2,False
2013-02-03,2,False
2013-02-04,3,False
2013-02-05,2,False
2013-02-06,3,False
2013-02-07,3,False
2013-02-08,3,False
2013-02-09,2,False
2013-02-10,2,False
2013-02-11,2,False
2013-02-12,3,False
2013-02-13,3,False
2013-02-14,2,False
2013-02-15,3,False
2013-02-16,3,False
2013-02-17,2,False
2013-02-18,3,False
2013-02-19,3,False
