date,CERN,isPartial
2013-11-06,40,False
2013-11-07,44,False
2013-11-08,42,False
2013-11-09,26,False
2013-11-10,33,False
2013-11-11,44,False
2013-11-12,44,False
2013-11-13,52,False
2013-11-14,47,False
2013-11-15,44,False
2013-11-16,27,False
2013-11-17,21,False
2013-11-18,38,False
2013-11-19,39,False
2013-11-20,43,False
2013-11-21,41,False
2013-11-22,44,False
2013-11-23,27,False
2013-11-24,23,False
2013-11-25,44,False
2013-11-26,40,False
2013-11-27,35,False
2013-11-28,51,False
2013-11-29,41,False
2013-11-30,32,False
2013-12-01,29,False
2013-12-02,44,False
2013-12-03,35,False
2013-12-04,38,False
2013-12-05,39,False
2013-12-06,32,False
2013-12-07,23,False
2013-12-08,32,False
2013-12-09,42,False
2013-12-10,45,False
2013-12-11,46,False
2013-12-12,38,False
2013-12-13,36,False
2013-12-14,28,False
2013-12-15,31,False
2013-12-16,33,False
2013-12-17,36,False
2013-12-18,38,False
2013-12-19,40,False
2013-12-20,38,False
2013-12-21,28,False
2013-12-22,37,False
2013-12-23,24,False
2013-12-24,30,False
2013-12-25,25,False
2013-12-26,32,False
2013-12-27,27,False
2013-12-28,24,False
2013-12-29,39,False
2013-12-30,22,False
2013-12-31,20,False
2014-01-01,25,False
2014-01-02,35,False
2014-01-03,25,False
2014-01-04,38,False
2014-01-05,33,False
2014-01-06,54,False
2014-01-07,41,False
2014-01-08,49,False
2014-01-09,39,False
2014-01-10,41,False
2014-01-11,26,False
2014-01-12,26,False
2014-01-13,41,False
2014-01-14,49,False
2014-01-15,48,False
2014-01-16,51,False
2014-01-17,36,False
2014-01-18,29,False
2014-01-19,28,False
2014-01-20,44,False
2014-01-21,52,False
2014-01-22,61,False
2014-01-23,49,False
2014-01-24,45,False
2014-01-25,27,False
2014-01-26,37,False
2014-01-27,42,False
2014-01-28,49,False
2014-01-29,42,False
2014-01-30,48,False
2014-01-31,50,False
2014-02-01,37,False
2014-02-02,26,False
2014-02-03,54,False
2014-02-04,45,False
2014-02-05,39,False
2014-02-06,54,False
2014-02-07,44,False
2014-02-08,29,False
2014-02-09,38,False
2014-02-10,44,False
2014-02-11,44,False
2014-02-12,44,False
2014-02-13,49,False
2014-02-14,45,False
2014-02-15,38,False
2014-02-16,33,False
2014-02-17,45,False
2014-02-18,44,False
2014-02-19,46,False
2014-02-20,45,False
2014-02-21,41,False
2014-02-22,21,False
2014-02-23,25,False
2014-02-24,44,False
2014-02-25,38,False
2014-02-26,35,False
2014-02-27,52,False
2014-02-28,41,False
2014-03-01,23,False
2014-03-02,37,False
2014-03-03,47,False
2014-03-04,46,False
2014-03-05,43,False
2014-03-06,35,False
2014-03-07,41,False
2014-03-08,28,False
2014-03-09,37,False
2014-03-10,43,False
2014-03-11,40,False
2014-03-12,64,False
2014-03-13,56,False
2014-03-14,41,False
2014-03-15,35,False
2014-03-16,31,False
2014-03-17,43,False
2014-03-18,57,False
2014-03-19,48,False
2014-03-20,53,False
2014-03-21,38,False
2014-03-22,36,False
2014-03-23,31,False
2014-03-24,41,False
2014-03-25,51,False
2014-03-26,53,False
2014-03-27,44,False
2014-03-28,32,False
2014-03-29,32,False
2014-03-30,27,False
2014-03-31,48,False
2014-04-01,100,False
2014-04-02,70,False
2014-04-03,49,False
2014-04-04,48,False
2014-04-05,26,False
2014-04-06,34,False
2014-04-07,37,False
2014-04-08,41,False
2014-04-09,39,False
2014-04-10,41,False
2014-04-11,42,False
2014-04-12,24,False
2014-04-13,31,False
2014-04-14,50,False
2014-04-15,43,False
2014-04-16,40,False
2014-04-17,40,False
2014-04-18,34,False
2014-04-19,27,False
2014-04-20,24,False
2014-04-21,30,False
2014-04-22,39,False
2014-04-23,40,False
2014-04-24,39,False
2014-04-25,42,False
2014-04-26,24,False
2014-04-27,28,False
2014-04-28,36,False
2014-04-29,39,False
2014-04-30,45,False
2014-05-01,29,False
2014-05-02,35,False
2014-05-03,23,False
2014-05-04,35,False
2014-05-05,42,False
2014-05-06,51,False
2014-05-07,46,False
2014-05-08,43,False
2014-05-09,47,False
2014-05-10,28,False
2014-05-11,22,False
2014-05-12,42,False
2014-05-13,41,False
2014-05-14,45,False
2014-05-15,44,False
2014-05-16,44,False
2014-05-17,25,False
2014-05-18,28,False
2014-05-19,48,False
2014-05-20,38,False
2014-05-21,49,False
2014-05-22,46,False
2014-05-23,39,False
2014-05-24,29,False
2014-05-25,33,False
2014-05-26,44,False
2014-05-27,40,False
2014-05-28,33,False
2014-05-29,34,False
2014-05-30,36,False
2014-05-31,28,False
2014-06-01,22,False
2014-06-02,39,False
2014-06-03,43,False
2014-06-04,38,False
2014-06-05,41,False
2014-06-06,39,False
2014-06-07,25,False
2014-06-08,24,False
2014-06-09,33,False
2014-06-10,47,False
2014-06-11,46,False
2014-06-12,39,False
2014-06-13,30,False
2014-06-14,27,False
2014-06-15,26,False
2014-06-16,38,False
2014-06-17,34,False
2014-06-18,49,False
2014-06-19,37,False
2014-06-20,32,False
2014-06-21,31,False
2014-06-22,22,False
2014-06-23,44,False
2014-06-24,44,False
2014-06-25,42,False
2014-06-26,37,False
2014-06-27,38,False
2014-06-28,25,False
2014-06-29,28,False
2014-06-30,39,False
2014-07-01,39,False
2014-07-02,45,False
2014-07-03,48,False
2014-07-04,37,False
2014-07-05,30,False
2014-07-06,29,False
2014-07-07,43,False
2014-07-08,44,False
2014-07-09,37,False
2014-07-10,37,False
2014-07-11,33,False
2014-07-12,33,False
2014-07-13,18,False
2014-07-14,47,False
2014-07-15,39,False
2014-07-16,46,False
2014-07-17,37,False
2014-07-18,35,False
2014-07-19,24,False
2014-07-20,27,False
2014-07-21,35,False
2014-07-22,38,False
2014-07-23,41,False
2014-07-24,39,False
