stock,OPEN,average,Weighted Ave,Ind average,Self,Ind Self,ranked average,ranked Ind average,ranked 2 weeks,1 week,2 weeks,4 weeks,8 weeks,price
ACN,1.40454079719054,1.00719857895919,0.993751628581131,1.00513373697614,40,11,49.2068965517241,12.7391304347826,65,0.967186138528139,0.955238112554113,1.04380950649351,1.006580104,115.5
AVP,0.399013577163158,1.02650421888616,1.01282250005305,1.03907407474993,25,1,33.4712643678161,2.6,74,1.01788908765653,0.946332737030411,1.01431127012522,1.06797853332737,5.59
AMGN,1.47426875867501,1.00964925506381,0.996295420602609,0.996474843480478,62,10,47.367816091954,7.25,17,0.994957484697318,1.01196126041698,0.999061835255435,1.00715333353483,170.550003
AMZN,1.98880016023922,1.01396746950419,0.999250228518413,1.02225456841102,34,4,44.5977011494253,5.4,25,1.00678198202029,0.998927857777212,1.06995133256161,1.02154731719413,774.109985
ATVI,1.94260542078717,1.01030806432476,0.996891641004014,1.01206047881847,18,3,46.632183908046,11.3478260869565,5,1.01182312575495,1.05627800765481,1.04398205145467,1.04587370392271,42.290001
AVGO,2.15672877103566,1.01085536737086,0.997243142385765,1.01478154679372,65,15,46.2988505747127,11.1,48,0.939717525423729,0.974124282485876,0.96045197740113,1.001920881,177.0
BIDU,1.14258731540655,1.01872631535267,1.00537636135431,1.01559781632661,4,2,37.6666666666667,8.73913043478261,6,1.04764042696629,1.04646069662921,1.04831464044944,1.0835955339645,178.0
BIIB,1.32897407690128,1.01365892297145,1.00027837150463,1.00037123099818,5,3,44.7701149425287,7.5,51,0.976878452039316,0.972164341590406,0.994676669758512,1.022608531,311.829987
BMRN,1.39171123401983,1.01368725171984,1.00027106993854,0.983179719475105,16,6,38.7126436781609,6.75,28,1.00954875101106,0.994963242551,1.00755502599512,1.03064006212199,95.300003
CA,1.21729697894225,1.00794594746842,0.994566970580308,1.00580522641123,64,16,50.2068965517241,12.1739130434783,72,0.990911697715869,0.949868104665257,0.976253240215384,1.007035972,34.110001
CELG,1.40882766239094,1.00565694763355,0.9922076926253,0.98013345222989,63,7,48.8390804597701,8.41666666666667,22,0.998130868921693,1.001214925268,0.989065439258622,1.00850471071125,213.4322224
CERN,1.31367695433973,1.01420217435237,1.00078552549663,1.02036638201139,63,11,42.3908045977012,4.41666666666667,62,0.975333276021092,0.962157221978963,0.95648847657111,1.000766095,256.9038112
