stock,OPEN,average,Weighted Ave,Ind average,Self,Ind Self,ranked average,ranked Ind average,ranked 2 weeks,1 week,2 weeks,4 weeks,8 weeks,price
ACN,1.50778364185778,1.02357676124662,0.990911401314221,1.02258501791333,44,12,51.1609195402299,11.304347826087,55,1.00096784419659,0.995322251719046,0.966368271092318,1.00645215802559,123.989998
AVP,0.316926705295961,1.05641780687729,1.0227926592311,1.05805551431345,4,1,31.0459770114943,2.4,82,0.961711711711712,0.95045045045045,0.941441441441441,1.029279279,4.44
AMGN,1.53624767315889,1.0282196779775,0.995449219447423,1.02214167038393,50,9,46.0804597701149,6.41666666666667,23,0.997355384889965,1.01457346942059,0.923418861560776,1.01581137771868,177.720001
AMZN,2.19168555810125,1.03807449991431,1.00485733490061,1.02098211004906,66,7,44.8390804597701,6.3,42,0.99404508733206,1.00146527872543,0.998440923508351,1.002039656,853.080017
ATVI,2.16493244879102,1.03124532130259,0.998291944593609,1.03466967022855,9,3,44.5977011494253,10.9130434782609,5,1.02100568595362,1.04095056140567,1.04476980596712,1.03479734703702,47.130001
AVGO,2.73075981374876,1.03293693557881,1.00010502503322,1.0342368675975,59,12,42.2183908045977,9.05,43,0.978180357957341,1.00098166524929,0.975012244098825,1.003882,224.110001
BIDU,1.12544851851351,1.03906163856265,1.00567473028572,1.03074515059262,8,2,37.6666666666667,11.2608695652174,64,0.991330610947007,0.986767769500168,0.963497353978243,1.006616112,175.330002
BIIB,1.25145106033661,1.03404703880762,1.00121919977183,1.02802857631911,60,10,40.5632183908046,6,49,0.988216789867689,0.99829723479615,0.938530111435936,1.01484806153697,293.640015
BMRN,1.36542493478047,1.03462873668767,1.00174654107526,1.01431967790228,18,6,38.8620689655172,6.83333333333333,68,0.954438481283423,0.977753989304813,0.943101604278075,1.024491989,93.5
CA,1.1655502247641,1.02734872669012,0.994511226187854,1.02781035681139,55,15,46.9425287356322,11.0434782608696,54,0.978260900183711,0.99632581139008,0.970912400489896,1.00918551763096,32.66
CELG,1.62792010045515,1.02856658608262,0.9957112100582,1.01362118627493,60,8,42.2183908045977,7.58333333333333,31,0.986816588348568,1.0105952604606,1.00784537394614,1.004529262,246.623923
CERN,1.11361654436957,1.03560110236376,1.00273746497489,1.03825614369017,36,8,41.0919540229885,5,50,0.99367428175092,0.998192625952402,1.06849804541741,1.00813296538596,217.7798229
CHKP,1.50100626258988,1.03299660236253,1.00015443942906,1.02851027823164,79,22,47.6436781609195,13.6521739130435,48,0.990257111093956,0.99909605261342,1.04349137291063,1.00522302129403,99.559998
CHTR,2.33640789194209,1.0414414429478,1.00788745033035,1.04258076978351,40,8,43.4367816091954,7.76923076923077,44,0.995349328469401,1.00049280215427,0.991899701069662,1.00726874440731,324.679993
CMCSA,1.58695134858373,1.0331151170357,0.999580414500925,1.04449080676986,28,9,47.7586206896552,7.61538461538462,45,0.990671588438959,1,0.984808128936132,1.00319826749317,74.3099257
COST,1.48312457368521,1.03061791027356,0.997765520722639,1.01421317518993,16,5,48.0574712643678,6.8,86,0.940845070422535,0.932788771830986,0.935830991549296,1.004225352,177.5
CSCO,1.45789365849292,1.03764456399713,1.00417035148536,1.01785870696497,72,21,45.9540229885057,12.7391304347826,60,0.993315896541703,0.990119151409474,0.98517878523685,1.003487329,34.41
CSX,1.79265437939365,1.02802923469169,0.995344044592602,1.02464969152582,17,2,47.9195402298851,5.7,69,0.981711074458838,0.977646860096031,0.939036779757174,1.02235322169576,145.8118463
CTRP,1.79941341576013,1.03811355732057,1.00525407388946,1.05866125997143,28,2,40.0574712643678,1.75,9,0.998947389406274,1.03810528414227,1.03726315783585,1.01010526325709,94.41882933
CTSH,1.2899642960109,1.03331697564643,1.00006431136454,1.02759680293281,78,19,46.8735632183908,11,63,0.963475666565269,0.987158104940915,0.975483705479848,1.006170831,120.2115025
CTXS,1.13108506364513,1.03120055162471,0.998605222447835,1.02920263352816,52,14,46.5862068965517,12.8695652173913,21,0.994029801143537,1.01554726329484,1.04440297153226,1.00223880639659,80.400002
DISCA,0.914021697104098,1.03810958872475,1.00495796009545,1.04456837341173,32,5,38.2873563218391,5.46153846153846,75,0.97888064071229,0.966561034830659,0.97324885603041,1.00387187577556,54.53406111
DISCK,0.967690153379672,1.03671311138006,1.00365021412655,1.04218729742871,65,11,39.3218390804598,6.53846153846154,77,0.979466894792807,0.963616714762263,0.974063436703081,1,54.76481266
DISH,1.30349643975273,1.03543689024222,1.00219641543158,1.04779128455243,37,7,39.4712643678161,6.23076923076923,22,1.03283194136077,1.01552642679843,1.0019407891981,1.04318288679243,61.830002
DLTR,1.32091431194315,1.03853020398436,1.00569672864804,1.06327623981738,3,1,35.6551724137931,2,78,0.97958642648155,0.963593773745438,0.985957587261226,1.035886021,153.5433077
EA,2.1913820956566,1.03457233747469,1.00144745472473,1.02446188405,62,14,42.1724137931034,11.3913043478261,10,1.0070534128088,1.03515353731164,1.01251419766748,1.01660977164769,87.900002
EBAY,1.59893025840122,1.03483238193482,1.00175188248329,1.02259065895843,82,9,45.3563218390805,6.2,76,0.981281075734414,0.965779495872633,0.976893915657659,1.004094852,84.28616771
ESRX,1.06832585867806,1.03971982827449,1.00646690548773,1.0381160617867,63,9,40.3448275862069,4.75,87,0.943084884824923,0.920151044045559,0.898755351733874,1.00839042032036,71.510002
EXPE,1.62667843777868,1.03640904479731,1.00352919149794,1.01276076018469,62,3,42.2528735632184,3.25,2,1.01746796691509,1.0647146808791,1.06155383412449,1.03834637296734,120.220001
FAST,1.16924179524347,1.03126099062595,0.998419538994459,1.03026710252925,12,6,44.9195402298851,11.45,40,1.01219990186538,1.00295161383375,0.983471074670792,1.03581265250267,102.3722333
