stock,OPEN,average,Weighted Ave,Ind average,Self,Ind Self,ranked average,ranked Ind average,ranked 2 weeks,1 week,2 weeks,4 weeks,8 weeks,price
ACN,1.45841192906547,1.01840587308582,0.997410164534389,1.00824528075317,40,13,49.3908045977012,12.4782608695652,22,1.02217957141666,1.0338530642875,1.02901695989327,1.02459765709874,119.93
AVP,0.385451398332926,1.02800772559609,1.00682595517355,1.02795137773402,71,2,42.0459770114943,2,87,0.831481481481482,0.822222222222222,0.781481481481481,1.001851852,5.4
AMGN,1.48299935995749,1.02022246138679,0.999535819980133,1.05797294307793,71,8,45.6206896551724,7,19,1.00693636053785,1.03590582345425,1.05100256529497,1.01830262940231,171.559998
AMZN,2.16280840324439,1.02054006684252,0.999084197232365,1.02601082780339,70,9,46.3908045977012,5.6,42,1.0186852365004,1.01335169348036,1.01483653615819,1.02259331646697,841.840027
ATVI,2.08408616491895,1.02176291934597,1.0009827716947,1.01593252674625,56,15,45.5172413793103,11.695652173913,16,0.998457130228281,1.03879219834235,1.0813313220483,1.00837560121128,45.369999
AVGO,2.51569625517019,1.01685159988175,0.996134821656175,1.01613635382429,76,16,49.3333333333333,11.65,3,1.04175140321486,1.08548868256117,1.08655426907934,1.04601375408315,206.460007
BIDU,1.17866223113491,1.02605550780382,1.0042777208833,1.01188581198643,77,17,41.8390804597701,11.7391304347826,84,1.02325456985226,0.954852449484056,0.942217621779153,1.02679445661814,183.619995
BIIB,1.24659248211951,1.02570169183623,1.00471751755601,1.06792672204602,31,7,38.8505747126437,6.25,51,0.983760683760684,1.00389748717949,1.00218808547009,1.005059867,292.5
BMRN,1.3401608788078,1.02879744440639,1.00831494810189,1.05250762743905,51,9,35.1494252873563,5.58333333333333,35,0.978097471224719,1.01885150982407,0.996186128239712,1.007082936,91.769997
CA,1.13057658054277,1.02160297640403,1.00096586627504,1.01461655874841,38,6,44.0344827586207,9.69565217391304,25,1.02020202020202,1.03093434343434,1.02714649621212,1.02335852321212,31.68
CELG,1.58210035065175,1.02585842285894,1.0052211063339,1.05362093460614,68,8,39.2298850574713,6.08333333333333,27,0.997503303945151,1.02896134229698,1.0398634557225,1.01714378343721,239.682399
