stock,OPEN,average,Weighted Ave,Ind average,Self,Ind Self,ranked average,ranked Ind average,ranked 2 weeks,1 week,2 weeks,4 weeks,8 weeks,price
ACN,1.38034137401021,1.00871491284877,0.996711058786523,1.0036510571886,69,20,44.5057471264368,10.4782608695652,72,1.01929340993228,1.01471234226566,0.990221126064292,1.02176020599083,113.510002
AVP,0.281950559891677,1.02912503150084,1.017129195399,1.07190505755322,11,1,35.9655172413793,1.8,51,0.99746835443038,1.0379746835443,0.974683544303797,1.02025316496203,3.95
AMGN,1.33371393992931,1.00772644384017,0.99579457081714,1.0049859985381,26,3,46.5632183908046,6.91666666666667,22,1.04582285514784,1.06176689631453,1.11199698479473,1.05204494371239,154.289993
AMZN,1.85697738023016,1.01210688465443,0.999889123253558,1.02929112295654,85,10,48.3103448275862,6.7,68,1.03763145054175,1.01755672691018,1.05838407955259,1.0457941848361,722.799988
ATVI,1.8098523446293,1.01232227226317,1.00035478884326,0.992927412751268,78,20,40.1494252873563,12,13,1.05177657097581,1.07614212811461,1.02284256229226,1.07258872713896,39.400002
AVGO,1.84698842614149,1.0115792735079,0.999432651079708,1.01266076749922,56,14,46.6091954022989,11.25,15,1.03641643968312,1.07151336493583,1.08147506819534,1.04545453826504,151.580002
BIDU,1.05541687704478,1.01191939979589,0.999681511059046,1.00792008337356,37,8,41.3563218390805,10,86,0.977375008847768,0.989782307380882,0.979260412106318,1.02116528453606,164.419998
BIIB,1.04253486066021,1.0126765861158,1.00064711319752,1.00639953703958,4,1,40.4942528735632,6.75,21,1.03527922972936,1.06303660500034,1.18081110254295,1.04284200454873,244.619995
BMRN,1.17762422861254,1.02641709192331,1.01436515182195,1.012422511832,6,1,34.367816091954,5.5,3,1.13864088713592,1.14372524979818,1.21750993573301,1.15376986792099,80.639999
CA,1.16804834220848,1.01138641879306,0.999207050852443,0.999944461563446,75,20,45.735632183908,12.9130434782609,38,1.03269168958142,1.04185756186984,1.05468988695387,1.04277424374081,32.73
CELG,1.3290380101279,1.00857956445179,0.996674364431475,0.996683996766993,75,10,43.9655172413793,7.66666666666667,66,1.04685947960799,1.01892209182605,1.09629484632436,1.04804833406055,201.3443828
CERN,1.17238679457786,1.01186156151183,0.9998634795891,1.00782395749762,84,12,42.0689655172414,5.75,49,1.04017167407717,1.03828326188015,1.06969958823884,1.05630899624511,229.2729843
CHKP,1.1910355275881,1.01460776779138,1.00261655025472,1.01343754960093,24,5,41.7931034482759,9.26086956521739,56,1.03924048101266,1.03265825316456,0.983544265822785,1.05316451888526,79.0
CHTR,1.66710491352452,1.00345026767502,0.991677090327373,1.01493565332042,44,6,47.1609195402299,6.30769230769231,71,1.02766868414269,1.01519404338235,1.02969743626449,1.03638800075342,231.669998
CMCSA,1.38215039107878,1.00617761418331,0.994180337338639,1.00896712310977,59,9,48.9080459770115,6.46153846153846,57,1.04310879105209,1.03167484499884,1.04867122916145,1.04589000281463,64.720001
COST,1.30414696578612,1.0201269192596,1.00763704412065,1.02008432312519,31,7,45.264367816092,5.6,19,1.05753457127711,1.06714502733028,1.06765759139342,1.07310355504913,156.080002
