stock,OPEN,average,Weighted Ave,Ind average,Self,Ind Self,ranked average,ranked Ind average,ranked 2 weeks,1 week,2 weeks,4 weeks,8 weeks,price
ACN,1.41293158471559,1.02559911971203,1.00381880288012,1.01053836245285,68,18,45.5862068965517,11.4347826086957,28,1.03210255560543,1.04148377585879,1.06549617754547,1.03614766276638,116.190002
AVP,0.394730783848348,1.03776247227867,1.01576879193517,1.0441303288018,4,1,33.1609195402299,3,72,0.987341772151899,0.994575045207957,0.980108499095841,1.04882459337975,5.53
AMGN,1.27562502029128,1.02252799911431,1.00050680959945,1.01676914098702,35,3,43.7356321839081,6.25,75,0.994917666433397,0.987327980542821,0.994849840997839,1.006302046,147.570007
AMZN,1.90085840644698,1.03051480146466,1.00919906201084,1.01268919380065,79,10,47.1264367816092,6,39,1.06526731047422,1.029896733052,1.03389741151337,1.07098450958181,739.880005
ATVI,1.76896971152361,1.02436710730317,1.0025971661966,1.01559835602758,17,5,42.264367816092,11.7826086956522,74,0.997922669328625,0.988314800743433,0.970916669484117,1.04388478591071,38.509998
AVGO,2.02635028866337,1.01928467779303,0.998012841950966,1.03742397106391,49,13,42.9080459770115,9.75,15,1.04461814712054,1.05303663163494,1.07480458073113,1.06686707625964,166.300003
BIDU,1.05406893854506,1.02077566696997,0.999024044546467,1.00937623687142,64,16,43.1954022988506,11.4347826086957,33,1.02003527714362,1.03519881708549,1.03117955533611,1.025576986,164.210007
BIIB,1.37721830125594,1.02169170686651,0.999825641968438,1.01696559723431,33,3,43.1264367816092,6.91666666666667,85,0.992696936271644,0.938697204493836,0.887358828173149,1.006653239,323.149994
BMRN,1.33782438118357,1.02363077608942,1.00165837744763,1.00792984539163,6,2,43.1609195402299,7.16666666666667,83,0.955245071987282,0.945748259515902,0.899901769458555,1.007641054,91.610001
CA,1.11808599332086,1.0221014356302,1.00022664748127,1.01409209375383,51,9,43.2183908045977,10.0434782608696,29,1.00351104372806,1.0398979253112,1.01563996169805,1.01212891824148,31.33
CELG,1.58104699511142,1.01062204614776,0.989245251613193,0.98415118670741,61,10,49.8620689655172,7.41666666666667,46,1.03922384188535,1.02398398537556,0.944370421040405,1.03964019003042,239.5228195
CERN,0.988830290327313,1.02739767064401,1.00553366029266,1.0138823244429,23,5,34.9770114942529,5.91666666666667,42,1.02829226456291,1.02605330704632,0.966008508700277,1.03073474353998,193.3765142
CHKP,1.23747086691775,1.02306189087635,1.00175771209221,1.01267160615351,57,9,42.4022988505747,11.2173913043478,71,1.01120855235847,0.997197807085824,1.03289469949087,1.02936154885815,82.080002
CHTR,1.87096853825835,1.01599240892612,0.99437951596211,0.992963584325279,86,13,49.0919540229885,9.76923076923077,6,1.01900000769231,1.07880765384615,1.07534613846154,1.05100003890687,260.0
CMCSA,1.42614339165555,1.01941664700688,0.997041529016114,1.009913696573,27,4,48.3793103448276,8.15384615384615,21,1.02216236930462,1.04941603847583,1.03429171959107,1.03563948814929,66.779999
COST,1.27164355963606,1.02210562808349,0.999695131321209,1.02153426320245,38,5,47.3563218390805,6,73,0.998291550058591,0.993035041815691,1.05690258155066,1.00565083756722,152.190002
CSCO,1.33968610692938,1.01507251474759,0.992446025761129,1.0042986211486,54,13,47.8390804597701,13.5652173913043,84,0.951296617606053,0.94117644082301,0.958254207518842,1.008538836,31.620001
CSX,1.25606023639481,1.0173033640164,0.995876564968673,1.01889773506959,52,8,49.735632183908,7.2,41,1.00377033079959,1.0263920826431,1.07395588785425,1.0168213747236,102.1660752
CTRP,1.54484373237842,1.02452620707198,1.00289113554442,1.00190096381313,65,3,38.5172413793103,1.75,1,1.04217756366874,1.13168227396741,1.05247668110913,1.04781758300503,81.06104769
CTSH,1.1572245148246,1.01968603575811,0.997496108429964,1.00257729274789,65,15,45.2413793103448,12.1304347826087,32,0.987358245459139,1.03643798010948,1.03922664005796,1.05856103233642,107.8415101
CTXS,1.20606871416045,1.01849942850673,0.996803184469391,1.00313263790562,27,10,46.3218390804598,12.4782608695652,44,1.02846145907097,1.02542857690757,1.04222554334653,1.03219406144361,85.730004
DISCA,0.893109549893509,1.02437058212385,1.00267497324287,1.03232209783025,21,3,36.3908045977011,4,69,0.991714733456191,0.998559041797534,1.03061963262895,1.016930836,53.28636172
DISCK,0.929345082453574,1.02335228568771,1.00158228604826,1.02756184044101,50,7,36.5632183908046,4.53846153846154,54,1.00675168788176,1.01950487622961,1.04351087771372,1.02138034557262,52.59473723
DISH,1.14559266124823,1.02261120033588,1.00095165295424,1.00267803262363,71,9,45.0344827586207,8.92307692307692,22,1.03404488406331,1.04895104895105,1.06477734633787,1.04140596259919,54.34
DLTR,1.37175171750065,1.02014203464401,0.998420697780729,1.02873702921534,51,5,43.8390804597701,5,2,1.1059221067289,1.11794162551315,1.07887811138474,1.14448479442002,159.4526565
EA,1.9345988893173,1.03183897433127,1.00873776097364,1.01747970923537,16,6,40.4022988505747,10.0434782608696,25,1.01185565752205,1.0475515862771,1.03685568393958,1.03878869894367,77.599998
EBAY,1.32768732853066,1.02174645034627,1.00024151482849,1.02112207443205,57,4,41.1954022988506,5.1,66,1.03698492551973,1.00422687577432,1.06939070336167,1.03698492551973,69.98784109
ESRX,1.1512401934079,1.03024574726278,1.00816309804216,1.03762921106616,54,6,38.7931034482759,5.91666666666667,70,0.987023098547187,0.997404658640142,0.928886631946188,1.005060979,77.059998
EXPE,1.66388826698083,1.01958066446833,0.997873248878093,0.981912690671781,27,2,42.6896551724138,3,48,1.02903147085442,1.02317637616348,0.976904903822844,1.03960311453485,122.970001
FAST,1.03602827417336,1.0217376896264,1.00009870630896,1.03289011046188,58,15,44.2988505747127,11.85,24,1.00843884090656,1.04796802229177,1.08727515180908,1.02087501659558,90.70880687
FISV,1.63190518306949,1.01618257864649,0.994530106754174,1.00670152760001,25,5,49.9540229885058,13.5217391304348,16,1.04347827213404,1.05276683940557,1.04160086104467,1.05118577204333,201.8658578
FOX,1.00556622621358,1.01910163163393,0.997186755238383,1.01564506133751,52,7,44.7471264367816,6.61538461538462,35,1.01606429412429,1.03395403555875,0.959109198945206,1.02920781428689,27.389999
FOXA,1.0067301042128,1.01632542230482,0.994463631729853,1.02161027504665,17,5,45.3793103448276,5.76923076923077,34,1.01602907045431,1.03424400603847,0.9581055752967,1.03351548144459,27.450001
GILD,1.18114040162016,1.0191514188621,0.997163525452806,1.02580333687067,23,2,46.3218390804598,6.33333333333333,76,0.98659300788015,0.98580439094707,0.964905390334947,1.010515181,150.7166471
GOOG,1.49093198737725,1.01953143280559,0.996264549866537,0.995371534227873,36,11,47.367816091954,14.0869565217391,53,1.02307996940518,1.01969014172787,1.05124471886355,1.02881357248527,1505.037567
GOOGL,1.49399450385611,1.01954321274112,0.996286050894373,0.995861978357437,47,10,47.7471264367816,13.8260869565217,45,1.02410374524652,1.02424650662452,1.05447682180132,1.03030819278648,1525.146388
HSIC,1.38685254881557,1.02588914270509,1.00410741644657,1.04163320518914,61,12,38.2413793103448,9.3,80,0.983501547902825,0.968018318878566,0.96351291232979,1.015165937,157.589996
ILMN,1.22374615323916,1.02046366808243,0.999087947770196,0.983770524913792,82,11,41.4137931034483,8.16666666666667,77,0.998915336571582,0.985610954935159,0.902603032119926,1.00469988447115,214.5423123
INCY,1.89398743788172,1.02739122046029,1.00523481587958,1.01116539008583,45,9,38.4367816091954,6.83333333333333,43,1.05062803086971,1.02550874331135,0.98559053632159,1.06153247035915,102.709999
INTC,1.24770906403177,1.02262396432648,0.999616932142576,1.01090507697037,38,12,51.9195402298851,14.3478260869565,62,1.00802286486975,1.00859595939278,1.0318050411573,1.01719191846637,34.900002
INTU,1.41786690705733,1.01790533032491,0.996061526328808,1.01122029898847,72,22,47.4712643678161,9.78260869565217,23,1.04881346117814,1.04809168910779,1.04827210956831,1.05260310319776,110.830002
