date,GOOG,isPartial
2012-01-26,85,False
2012-01-27,82,False
2012-01-28,88,False
2012-01-29,82,False
2012-01-30,83,False
2012-01-31,84,False
2012-02-01,84,False
2012-02-02,78,False
2012-02-03,88,False
2012-02-04,86,False
2012-02-05,86,False
2012-02-06,84,False
2012-02-07,89,False
2012-02-08,85,False
2012-02-09,87,False
2012-02-10,82,False
2012-02-11,80,False
2012-02-12,84,False
2012-02-13,84,False
2012-02-14,84,False
2012-02-15,79,False
2012-02-16,86,False
2012-02-17,88,False
2012-02-18,86,False
2012-02-19,80,False
2012-02-20,84,False
2012-02-21,90,False
2012-02-22,85,False
2012-02-23,83,False
2012-02-24,83,False
2012-02-25,88,False
2012-02-26,83,False
2012-02-27,88,False
2012-02-28,88,False
2012-02-29,90,False
2012-03-01,89,False
2012-03-02,85,False
2012-03-03,89,False
2012-03-04,87,False
2012-03-05,86,False
2012-03-06,83,False
2012-03-07,85,False
2012-03-08,80,False
2012-03-09,87,False
2012-03-10,90,False
2012-03-11,87,False
2012-03-12,90,False
2012-03-13,87,False
2012-03-14,83,False
2012-03-15,85,False
2012-03-16,86,False
2012-03-17,92,False
2012-03-18,79,False
2012-03-19,85,False
2012-03-20,92,False
2012-03-21,82,False
2012-03-22,90,False
2012-03-23,81,False
2012-03-24,92,False
2012-03-25,90,False
2012-03-26,92,False
2012-03-27,90,False
2012-03-28,85,False
2012-03-29,82,False
2012-03-30,84,False
2012-03-31,83,False
2012-04-01,89,False
2012-04-02,85,False
2012-04-03,87,False
2012-04-04,87,False
2012-04-05,87,False
2012-04-06,88,False
2012-04-07,93,False
2012-04-08,85,False
2012-04-09,85,False
2012-04-10,89,False
2012-04-11,79,False
2012-04-12,91,False
2012-04-13,90,False
2012-04-14,83,False
2012-04-15,84,False
2012-04-16,91,False
2012-04-17,90,False
2012-04-18,85,False
2012-04-19,88,False
2012-04-20,90,False
2012-04-21,84,False
2012-04-22,85,False
2012-04-23,84,False
2012-04-24,91,False
2012-04-25,90,False
2012-04-26,86,False
2012-04-27,84,False
2012-04-28,89,False
2012-04-29,84,False
2012-04-30,91,False
2012-05-01,92,False
2012-05-02,83,False
2012-05-03,82,False
2012-05-04,89,False
2012-05-05,88,False
2012-05-06,83,False
2012-05-07,92,False
2012-05-08,82,False
2012-05-09,83,False
2012-05-10,79,False
2012-05-11,87,False
2012-05-12,91,False
2012-05-13,83,False
2012-05-14,93,False
2012-05-15,89,False
2012-05-16,91,False
2012-05-17,97,False
2012-05-18,95,False
2012-05-19,95,False
2012-05-20,89,False
2012-05-21,98,False
2012-05-22,99,False
2012-05-23,100,False
2012-05-24,94,False
2012-05-25,86,False
2012-05-26,85,False
2012-05-27,87,False
2012-05-28,85,False
2012-05-29,90,False
2012-05-30,93,False
2012-05-31,90,False
2012-06-01,87,False
2012-06-02,86,False
2012-06-03,90,False
2012-06-04,88,False
2012-06-05,91,False
2012-06-06,85,False
2012-06-07,87,False
2012-06-08,88,False
2012-06-09,85,False
2012-06-10,85,False
2012-06-11,84,False
2012-06-12,87,False
2012-06-13,91,False
2012-06-14,84,False
2012-06-15,88,False
2012-06-16,89,False
2012-06-17,94,False
2012-06-18,89,False
2012-06-19,86,False
2012-06-20,85,False
2012-06-21,88,False
2012-06-22,86,False
2012-06-23,89,False
2012-06-24,90,False
2012-06-25,87,False
2012-06-26,87,False
2012-06-27,82,False
2012-06-28,85,False
2012-06-29,83,False
2012-06-30,89,False
2012-07-01,86,False
2012-07-02,85,False
2012-07-03,82,False
2012-07-04,70,False
2012-07-05,75,False
2012-07-06,79,False
2012-07-07,82,False
2012-07-08,81,False
2012-07-09,78,False
2012-07-10,77,False
2012-07-11,76,False
2012-07-12,78,False
2012-07-13,80,False
2012-07-14,80,False
2012-07-15,76,False
2012-07-16,78,False
2012-07-17,79,False
2012-07-18,78,False
2012-07-19,83,False
2012-07-20,79,False
2012-07-21,72,False
2012-07-22,76,False
2012-07-23,79,False
2012-07-24,78,False
2012-07-25,75,False
2012-07-26,85,False
2012-07-27,85,False
2012-07-28,87,False
2012-07-29,75,False
2012-07-30,82,False
2012-07-31,77,False
2012-08-01,86,False
2012-08-02,76,False
2012-08-03,80,False
2012-08-04,79,False
2012-08-05,80,False
2012-08-06,76,False
2012-08-07,81,False
2012-08-08,80,False
2012-08-09,78,False
2012-08-10,78,False
2012-08-11,77,False
2012-08-12,81,False
2012-08-13,83,False
2012-08-14,75,False
2012-08-15,84,False
2012-08-16,76,False
2012-08-17,82,False
2012-08-18,72,False
2012-08-19,77,False
2012-08-20,83,False
2012-08-21,79,False
2012-08-22,84,False
2012-08-23,78,False
2012-08-24,79,False
2012-08-25,75,False
2012-08-26,80,False
2012-08-27,82,False
2012-08-28,80,False
2012-08-29,79,False
2012-08-30,82,False
2012-08-31,79,False
2012-09-01,80,False
2012-09-02,76,False
2012-09-03,79,False
2012-09-04,78,False
2012-09-05,79,False
2012-09-06,81,False
2012-09-07,85,False
2012-09-08,82,False
2012-09-09,77,False
