date,GOOG,isPartial
2012-10-12,71,False
2012-10-13,66,False
2012-10-14,61,False
2012-10-15,73,False
2012-10-16,71,False
2012-10-17,71,False
2012-10-18,100,False
2012-10-19,95,False
2012-10-20,76,False
2012-10-21,67,False
2012-10-22,73,False
2012-10-23,70,False
2012-10-24,73,False
2012-10-25,67,False
2012-10-26,70,False
2012-10-27,65,False
2012-10-28,65,False
2012-10-29,69,False
2012-10-30,67,False
2012-10-31,75,False
2012-11-01,70,False
2012-11-02,76,False
2012-11-03,65,False
2012-11-04,67,False
2012-11-05,74,False
2012-11-06,68,False
2012-11-07,70,False
2012-11-08,69,False
2012-11-09,68,False
2012-11-10,65,False
2012-11-11,62,False
2012-11-12,65,False
2012-11-13,66,False
2012-11-14,70,False
2012-11-15,69,False
2012-11-16,73,False
2012-11-17,63,False
2012-11-18,67,False
2012-11-19,68,False
2012-11-20,68,False
2012-11-21,68,False
2012-11-22,62,False
2012-11-23,69,False
2012-11-24,65,False
2012-11-25,62,False
2012-11-26,69,False
2012-11-27,71,False
2012-11-28,71,False
2012-11-29,74,False
2012-11-30,73,False
2012-12-01,75,False
2012-12-02,68,False
2012-12-03,74,False
2012-12-04,73,False
2012-12-05,74,False
2012-12-06,73,False
2012-12-07,67,False
2012-12-08,67,False
2012-12-09,66,False
2012-12-10,77,False
2012-12-11,70,False
2012-12-12,75,False
2012-12-13,74,False
2012-12-14,72,False
2012-12-15,70,False
2012-12-16,62,False
2012-12-17,70,False
2012-12-18,75,False
2012-12-19,73,False
2012-12-20,71,False
2012-12-21,69,False
2012-12-22,71,False
2012-12-23,69,False
2012-12-24,73,False
2012-12-25,77,False
2012-12-26,70,False
2012-12-27,73,False
2012-12-28,72,False
2012-12-29,65,False
2012-12-30,71,False
2012-12-31,70,False
2013-01-01,67,False
2013-01-02,71,False
2013-01-03,72,False
2013-01-04,72,False
2013-01-05,67,False
2013-01-06,66,False
2013-01-07,73,False
2013-01-08,75,False
2013-01-09,71,False
2013-01-10,69,False
2013-01-11,71,False
2013-01-12,72,False
2013-01-13,67,False
2013-01-14,79,False
2013-01-15,71,False
2013-01-16,74,False
2013-01-17,73,False
2013-01-18,70,False
2013-01-19,72,False
2013-01-20,64,False
2013-01-21,68,False
2013-01-22,79,False
2013-01-23,79,False
2013-01-24,73,False
2013-01-25,80,False
2013-01-26,66,False
2013-01-27,69,False
2013-01-28,74,False
2013-01-29,75,False
2013-01-30,71,False
2013-01-31,74,False
2013-02-01,70,False
2013-02-02,73,False
2013-02-03,62,False
2013-02-04,74,False
2013-02-05,73,False
2013-02-06,74,False
2013-02-07,73,False
2013-02-08,68,False
2013-02-09,71,False
2013-02-10,71,False
2013-02-11,71,False
2013-02-12,74,False
2013-02-13,69,False
2013-02-14,73,False
2013-02-15,68,False
2013-02-16,66,False
2013-02-17,63,False
2013-02-18,73,False
2013-02-19,81,False
2013-02-20,80,False
2013-02-21,79,False
2013-02-22,74,False
2013-02-23,66,False
