date,GOOG,isPartial
2012-06-04,74,False
2012-06-05,73,False
2012-06-06,72,False
2012-06-07,82,False
2012-06-08,71,False
2012-06-09,73,False
2012-06-10,74,False
2012-06-11,74,False
2012-06-12,71,False
2012-06-13,69,False
2012-06-14,70,False
2012-06-15,69,False
2012-06-16,75,False
2012-06-17,76,False
2012-06-18,76,False
2012-06-19,66,False
2012-06-20,72,False
2012-06-21,72,False
2012-06-22,68,False
2012-06-23,72,False
2012-06-24,72,False
2012-06-25,73,False
2012-06-26,74,False
2012-06-27,67,False
2012-06-28,73,False
2012-06-29,72,False
2012-06-30,72,False
2012-07-01,69,False
2012-07-02,67,False
2012-07-03,64,False
2012-07-04,64,False
2012-07-05,65,False
2012-07-06,65,False
2012-07-07,66,False
2012-07-08,70,False
2012-07-09,67,False
2012-07-10,65,False
2012-07-11,62,False
2012-07-12,67,False
2012-07-13,71,False
2012-07-14,67,False
2012-07-15,70,False
2012-07-16,68,False
2012-07-17,69,False
2012-07-18,67,False
2012-07-19,65,False
2012-07-20,68,False
2012-07-21,69,False
2012-07-22,64,False
2012-07-23,65,False
2012-07-24,65,False
2012-07-25,66,False
2012-07-26,69,False
2012-07-27,69,False
2012-07-28,64,False
2012-07-29,64,False
2012-07-30,70,False
2012-07-31,61,False
2012-08-01,71,False
2012-08-02,69,False
2012-08-03,68,False
2012-08-04,66,False
2012-08-05,59,False
2012-08-06,63,False
2012-08-07,60,False
2012-08-08,68,False
2012-08-09,68,False
2012-08-10,65,False
2012-08-11,72,False
2012-08-12,66,False
2012-08-13,67,False
2012-08-14,67,False
2012-08-15,70,False
2012-08-16,68,False
2012-08-17,68,False
2012-08-18,67,False
2012-08-19,65,False
2012-08-20,68,False
2012-08-21,68,False
2012-08-22,67,False
2012-08-23,68,False
2012-08-24,64,False
2012-08-25,68,False
2012-08-26,68,False
2012-08-27,67,False
2012-08-28,67,False
2012-08-29,69,False
2012-08-30,67,False
2012-08-31,66,False
2012-09-01,62,False
2012-09-02,70,False
2012-09-03,66,False
2012-09-04,69,False
2012-09-05,70,False
2012-09-06,66,False
2012-09-07,69,False
2012-09-08,72,False
2012-09-09,63,False
2012-09-10,71,False
2012-09-11,71,False
2012-09-12,69,False
2012-09-13,69,False
2012-09-14,67,False
2012-09-15,70,False
2012-09-16,66,False
2012-09-17,71,False
2012-09-18,69,False
2012-09-19,70,False
2012-09-20,69,False
2012-09-21,70,False
2012-09-22,67,False
2012-09-23,65,False
2012-09-24,71,False
2012-09-25,72,False
2012-09-26,69,False
2012-09-27,75,False
2012-09-28,73,False
2012-09-29,64,False
2012-09-30,74,False
2012-10-01,73,False
2012-10-02,70,False
2012-10-03,72,False
2012-10-04,69,False
