date,GOOG,isPartial
2018-02-13,76,False
2018-02-14,77,False
2018-02-15,75,False
2018-02-16,74,False
2018-02-17,54,False
2018-02-18,52,False
2018-02-19,70,False
2018-02-20,77,False
2018-02-21,75,False
2018-02-22,76,False
2018-02-23,72,False
2018-02-24,53,False
2018-02-25,53,False
2018-02-26,79,False
2018-02-27,77,False
2018-02-28,72,False
2018-03-01,74,False
2018-03-02,71,False
2018-03-03,52,False
2018-03-04,49,False
2018-03-05,74,False
2018-03-06,73,False
2018-03-07,70,False
2018-03-08,75,False
2018-03-09,73,False
2018-03-10,50,False
2018-03-11,54,False
2018-03-12,73,False
2018-03-13,72,False
2018-03-14,71,False
2018-03-15,75,False
2018-03-16,70,False
2018-03-17,55,False
2018-03-18,52,False
2018-03-19,75,False
2018-03-20,76,False
2018-03-21,73,False
2018-03-22,74,False
2018-03-23,74,False
2018-03-24,55,False
2018-03-25,52,False
2018-03-26,77,False
2018-03-27,74,False
2018-03-28,77,False
2018-03-29,73,False
2018-03-30,63,False
2018-03-31,50,False
2018-04-01,50,False
2018-04-02,71,False
2018-04-03,79,False
2018-04-04,75,False
2018-04-05,67,False
2018-04-06,69,False
2018-04-07,51,False
2018-04-08,52,False
2018-04-09,72,False
2018-04-10,71,False
2018-04-11,71,False
2018-04-12,73,False
2018-04-13,69,False
2018-04-14,51,False
2018-04-15,49,False
2018-04-16,78,False
2018-04-17,74,False
2018-04-18,72,False
2018-04-19,73,False
2018-04-20,69,False
2018-04-21,52,False
2018-04-22,52,False
2018-04-23,100,False
2018-04-24,99,False
2018-04-25,83,False
2018-04-26,79,False
2018-04-27,78,False
2018-04-28,53,False
2018-04-29,54,False
2018-04-30,73,False
2018-05-01,70,False
2018-05-02,74,False
2018-05-03,72,False
2018-05-04,71,False
2018-05-05,53,False
2018-05-06,53,False
2018-05-07,74,False
2018-05-08,74,False
2018-05-09,71,False
2018-05-10,73,False
2018-05-11,74,False
2018-05-12,51,False
2018-05-13,49,False
2018-05-14,72,False
2018-05-15,75,False
2018-05-16,74,False
2018-05-17,72,False
2018-05-18,68,False
2018-05-19,52,False
2018-05-20,48,False
2018-05-21,66,False
2018-05-22,68,False
2018-05-23,66,False
2018-05-24,70,False
2018-05-25,65,False
2018-05-26,48,False
2018-05-27,46,False
2018-05-28,52,False
2018-05-29,65,False
2018-05-30,70,False
2018-05-31,70,False
2018-06-01,65,False
