date,GOOG,isPartial
2017-10-06,69,False
2017-10-07,55,False
2017-10-08,57,False
2017-10-09,76,False
2017-10-10,74,False
2017-10-11,71,False
2017-10-12,73,False
2017-10-13,77,False
2017-10-14,54,False
2017-10-15,52,False
2017-10-16,79,False
2017-10-17,73,False
2017-10-18,77,False
2017-10-19,75,False
2017-10-20,68,False
2017-10-21,56,False
2017-10-22,53,False
2017-10-23,74,False
2017-10-24,74,False
2017-10-25,74,False
2017-10-26,93,False
2017-10-27,99,False
2017-10-28,56,False
2017-10-29,54,False
2017-10-30,79,False
2017-10-31,77,False
2017-11-01,77,False
2017-11-02,84,False
2017-11-03,78,False
2017-11-04,57,False
2017-11-05,56,False
2017-11-06,80,False
2017-11-07,85,False
2017-11-08,79,False
2017-11-09,82,False
2017-11-10,72,False
2017-11-11,66,False
2017-11-12,58,False
2017-11-13,83,False
2017-11-14,81,False
2017-11-15,79,False
2017-11-16,78,False
2017-11-17,74,False
2017-11-18,55,False
2017-11-19,60,False
2017-11-20,69,False
2017-11-21,75,False
2017-11-22,68,False
2017-11-23,62,False
2017-11-24,63,False
2017-11-25,61,False
2017-11-26,56,False
2017-11-27,72,False
2017-11-28,73,False
2017-11-29,79,False
2017-11-30,82,False
2017-12-01,78,False
2017-12-02,55,False
2017-12-03,56,False
2017-12-04,83,False
2017-12-05,75,False
2017-12-06,73,False
2017-12-07,73,False
2017-12-08,74,False
2017-12-09,54,False
2017-12-10,55,False
2017-12-11,72,False
2017-12-12,75,False
2017-12-13,71,False
2017-12-14,74,False
2017-12-15,76,False
2017-12-16,55,False
2017-12-17,56,False
2017-12-18,72,False
2017-12-19,71,False
2017-12-20,72,False
2017-12-21,73,False
2017-12-22,65,False
2017-12-23,56,False
2017-12-24,51,False
2017-12-25,55,False
2017-12-26,61,False
2017-12-27,63,False
2017-12-28,64,False
2017-12-29,58,False
2017-12-30,54,False
2017-12-31,51,False
2018-01-01,54,False
2018-01-02,69,False
2018-01-03,68,False
2018-01-04,65,False
2018-01-05,64,False
2018-01-06,57,False
2018-01-07,56,False
2018-01-08,68,False
2018-01-09,75,False
2018-01-10,72,False
2018-01-11,68,False
2018-01-12,71,False
2018-01-13,58,False
2018-01-14,52,False
2018-01-15,67,False
2018-01-16,73,False
2018-01-17,71,False
2018-01-18,72,False
2018-01-19,70,False
2018-01-20,54,False
2018-01-21,56,False
2018-01-22,78,False
2018-01-23,78,False
2018-01-24,77,False
2018-01-25,78,False
2018-01-26,73,False
2018-01-27,56,False
2018-01-28,49,False
2018-01-29,78,False
2018-01-30,74,False
2018-01-31,76,False
2018-02-01,97,False
2018-02-02,97,False
2018-02-03,59,False
2018-02-04,56,False
2018-02-05,81,False
2018-02-06,93,False
2018-02-07,83,False
2018-02-08,79,False
2018-02-09,84,False
2018-02-10,54,False
2018-02-11,53,False
2018-02-12,79,False
2018-02-13,79,False
2018-02-14,72,False
2018-02-15,75,False
2018-02-16,68,False
2018-02-17,57,False
2018-02-18,53,False
2018-02-19,67,False
2018-02-20,75,False
2018-02-21,75,False
2018-02-22,73,False
2018-02-23,70,False
2018-02-24,51,False
2018-02-25,47,False
2018-02-26,75,False
2018-02-27,71,False
2018-02-28,73,False
2018-03-01,68,False
2018-03-02,68,False
2018-03-03,48,False
2018-03-04,50,False
2018-03-05,72,False
2018-03-06,66,False
2018-03-07,70,False
2018-03-08,78,False
2018-03-09,67,False
2018-03-10,47,False
2018-03-11,47,False
2018-03-12,72,False
2018-03-13,72,False
2018-03-14,67,False
2018-03-15,69,False
2018-03-16,66,False
2018-03-17,53,False
2018-03-18,51,False
2018-03-19,70,False
2018-03-20,72,False
2018-03-21,69,False
2018-03-22,73,False
2018-03-23,71,False
2018-03-24,54,False
2018-03-25,50,False
2018-03-26,79,False
2018-03-27,74,False
2018-03-28,78,False
2018-03-29,76,False
2018-03-30,65,False
2018-03-31,49,False
2018-04-01,45,False
2018-04-02,66,False
2018-04-03,71,False
2018-04-04,70,False
2018-04-05,68,False
2018-04-06,67,False
2018-04-07,47,False
2018-04-08,53,False
2018-04-09,72,False
2018-04-10,68,False
2018-04-11,66,False
2018-04-12,71,False
2018-04-13,65,False
2018-04-14,45,False
2018-04-15,49,False
2018-04-16,74,False
2018-04-17,71,False
2018-04-18,64,False
2018-04-19,71,False
2018-04-20,69,False
2018-04-21,54,False
2018-04-22,52,False
2018-04-23,96,False
2018-04-24,100,False
2018-04-25,78,False
2018-04-26,75,False
2018-04-27,73,False
2018-04-28,51,False
2018-04-29,50,False
2018-04-30,70,False
2018-05-01,68,False
2018-05-02,70,False
2018-05-03,68,False
2018-05-04,69,False
2018-05-05,54,False
2018-05-06,51,False
2018-05-07,64,False
2018-05-08,75,False
2018-05-09,71,False
2018-05-10,72,False
2018-05-11,66,False
2018-05-12,48,False
2018-05-13,49,False
2018-05-14,74,False
2018-05-15,71,False
2018-05-16,72,False
2018-05-17,70,False
2018-05-18,64,False
2018-05-19,54,False
2018-05-20,52,False
2018-05-21,70,False
2018-05-22,66,False
2018-05-23,63,False
2018-05-24,65,False
2018-05-25,65,False
2018-05-26,44,False
2018-05-27,49,False
2018-05-28,54,False
2018-05-29,66,False
2018-05-30,65,False
2018-05-31,64,False
2018-06-01,63,False
