date,GOOG,isPartial
2013-02-19,66,False
2013-02-20,70,False
2013-02-21,68,False
2013-02-22,68,False
2013-02-23,60,False
2013-02-24,54,False
2013-02-25,60,False
2013-02-26,60,False
2013-02-27,62,False
2013-02-28,60,False
2013-03-01,59,False
2013-03-02,53,False
2013-03-03,52,False
2013-03-04,61,False
2013-03-05,61,False
2013-03-06,60,False
2013-03-07,62,False
2013-03-08,62,False
2013-03-09,51,False
2013-03-10,53,False
2013-03-11,60,False
2013-03-12,58,False
2013-03-13,57,False
2013-03-14,58,False
2013-03-15,59,False
2013-03-16,52,False
2013-03-17,52,False
2013-03-18,58,False
2013-03-19,59,False
2013-03-20,60,False
2013-03-21,57,False
2013-03-22,55,False
2013-03-23,51,False
2013-03-24,54,False
2013-03-25,59,False
2013-03-26,60,False
2013-03-27,53,False
2013-03-28,58,False
2013-03-29,54,False
2013-03-30,53,False
2013-03-31,53,False
2013-04-01,54,False
2013-04-02,58,False
2013-04-03,57,False
2013-04-04,59,False
2013-04-05,57,False
2013-04-06,54,False
2013-04-07,50,False
2013-04-08,55,False
2013-04-09,59,False
2013-04-10,53,False
2013-04-11,54,False
2013-04-12,55,False
2013-04-13,57,False
2013-04-14,51,False
2013-04-15,61,False
2013-04-16,58,False
2013-04-17,58,False
2013-04-18,61,False
2013-04-19,62,False
2013-04-20,52,False
2013-04-21,52,False
2013-04-22,60,False
2013-04-23,60,False
2013-04-24,59,False
2013-04-25,60,False
2013-04-26,58,False
2013-04-27,52,False
2013-04-28,53,False
2013-04-29,56,False
2013-04-30,60,False
2013-05-01,55,False
2013-05-02,60,False
2013-05-03,59,False
2013-05-04,53,False
2013-05-05,52,False
2013-05-06,58,False
2013-05-07,55,False
2013-05-08,62,False
2013-05-09,58,False
2013-05-10,57,False
2013-05-11,54,False
2013-05-12,52,False
2013-05-13,60,False
2013-05-14,62,False
2013-05-15,65,False
2013-05-16,63,False
2013-05-17,59,False
2013-05-18,50,False
2013-05-19,55,False
2013-05-20,61,False
2013-05-21,60,False
2013-05-22,59,False
2013-05-23,63,False
2013-05-24,55,False
2013-05-25,54,False
2013-05-26,51,False
2013-05-27,52,False
2013-05-28,58,False
2013-05-29,57,False
2013-05-30,56,False
2013-05-31,56,False
2013-06-01,52,False
2013-06-02,50,False
2013-06-03,54,False
2013-06-04,57,False
2013-06-05,56,False
2013-06-06,51,False
2013-06-07,57,False
2013-06-08,51,False
2013-06-09,50,False
2013-06-10,57,False
2013-06-11,57,False
2013-06-12,58,False
2013-06-13,54,False
2013-06-14,58,False
2013-06-15,54,False
2013-06-16,53,False
2013-06-17,54,False
2013-06-18,53,False
2013-06-19,53,False
2013-06-20,57,False
2013-06-21,55,False
2013-06-22,52,False
2013-06-23,52,False
2013-06-24,54,False
2013-06-25,55,False
2013-06-26,55,False
2013-06-27,54,False
2013-06-28,59,False
2013-06-29,55,False
2013-06-30,51,False
2013-07-01,53,False
2013-07-02,53,False
2013-07-03,54,False
2013-07-04,54,False
2013-07-05,54,False
2013-07-06,54,False
2013-07-07,50,False
2013-07-08,55,False
2013-07-09,57,False
2013-07-10,54,False
2013-07-11,50,False
2013-07-12,57,False
2013-07-13,53,False
2013-07-14,53,False
2013-07-15,55,False
2013-07-16,53,False
2013-07-17,54,False
2013-07-18,65,False
2013-07-19,66,False
2013-07-20,54,False
2013-07-21,50,False
2013-07-22,58,False
2013-07-23,52,False
2013-07-24,58,False
2013-07-25,58,False
2013-07-26,59,False
2013-07-27,57,False
2013-07-28,53,False
2013-07-29,57,False
2013-07-30,54,False
2013-07-31,55,False
2013-08-01,57,False
2013-08-02,54,False
2013-08-03,52,False
2013-08-04,53,False
2013-08-05,54,False
2013-08-06,56,False
2013-08-07,56,False
2013-08-08,52,False
2013-08-09,55,False
2013-08-10,53,False
2013-08-11,56,False
2013-08-12,60,False
2013-08-13,60,False
2013-08-14,57,False
2013-08-15,57,False
2013-08-16,55,False
2013-08-17,55,False
2013-08-18,53,False
2013-08-19,58,False
2013-08-20,52,False
2013-08-21,59,False
2013-08-22,56,False
2013-08-23,56,False
2013-08-24,51,False
2013-08-25,50,False
2013-08-26,53,False
2013-08-27,58,False
2013-08-28,52,False
2013-08-29,52,False
2013-08-30,56,False
2013-08-31,53,False
2013-09-01,49,False
2013-09-02,50,False
2013-09-03,54,False
2013-09-04,53,False
2013-09-05,59,False
2013-09-06,55,False
2013-09-07,51,False
2013-09-08,50,False
2013-09-09,54,False
2013-09-10,54,False
2013-09-11,57,False
2013-09-12,54,False
2013-09-13,59,False
2013-09-14,52,False
2013-09-15,48,False
2013-09-16,57,False
2013-09-17,56,False
2013-09-18,56,False
2013-09-19,59,False
2013-09-20,60,False
2013-09-21,52,False
2013-09-22,53,False
2013-09-23,62,False
2013-09-24,58,False
2013-09-25,65,False
2013-09-26,70,False
2013-09-27,76,False
2013-09-28,59,False
2013-09-29,60,False
2013-09-30,72,False
2013-10-01,70,False
2013-10-02,68,False
2013-10-03,69,False
2013-10-04,69,False
2013-10-05,61,False
2013-10-06,56,False
2013-10-07,72,False
2013-10-08,70,False
2013-10-09,68,False
2013-10-10,67,False
2013-10-11,63,False
2013-10-12,59,False
2013-10-13,58,False
2013-10-14,69,False
