date,GOOG,isPartial
2016-05-04,88,False
2016-05-05,83,False
2016-05-06,83,False
2016-05-07,73,False
2016-05-08,66,False
2016-05-09,93,False
2016-05-10,84,False
2016-05-11,81,False
2016-05-12,91,False
2016-05-13,84,False
2016-05-14,74,False
2016-05-15,67,False
2016-05-16,80,False
2016-05-17,81,False
2016-05-18,87,False
2016-05-19,87,False
2016-05-20,76,False
2016-05-21,64,False
2016-05-22,72,False
2016-05-23,76,False
2016-05-24,88,False
2016-05-25,84,False
2016-05-26,83,False
2016-05-27,81,False
2016-05-28,64,False
2016-05-29,70,False
2016-05-30,75,False
2016-05-31,83,False
2016-06-01,82,False
2016-06-02,80,False
2016-06-03,81,False
2016-06-04,67,False
2016-06-05,70,False
2016-06-06,76,False
2016-06-07,79,False
2016-06-08,81,False
2016-06-09,78,False
2016-06-10,76,False
2016-06-11,68,False
2016-06-12,62,False
2016-06-13,81,False
2016-06-14,84,False
2016-06-15,78,False
2016-06-16,83,False
2016-06-17,77,False
2016-06-18,65,False
2016-06-19,66,False
2016-06-20,84,False
2016-06-21,74,False
2016-06-22,80,False
2016-06-23,83,False
2016-06-24,93,False
2016-06-25,67,False
2016-06-26,65,False
2016-06-27,83,False
2016-06-28,83,False
2016-06-29,77,False
2016-06-30,78,False
2016-07-01,74,False
2016-07-02,62,False
2016-07-03,70,False
2016-07-04,70,False
2016-07-05,82,False
2016-07-06,75,False
2016-07-07,71,False
2016-07-08,71,False
2016-07-09,60,False
2016-07-10,67,False
2016-07-11,75,False
2016-07-12,81,False
2016-07-13,78,False
2016-07-14,78,False
2016-07-15,84,False
2016-07-16,71,False
2016-07-17,60,False
2016-07-18,82,False
2016-07-19,80,False
2016-07-20,85,False
2016-07-21,78,False
2016-07-22,73,False
2016-07-23,64,False
2016-07-24,61,False
2016-07-25,77,False
2016-07-26,72,False
2016-07-27,79,False
2016-07-28,100,False
2016-07-29,93,False
2016-07-30,67,False
2016-07-31,62,False
2016-08-01,87,False
2016-08-02,82,False
2016-08-03,76,False
2016-08-04,82,False
2016-08-05,81,False
2016-08-06,64,False
2016-08-07,69,False
2016-08-08,76,False
2016-08-09,81,False
2016-08-10,81,False
2016-08-11,75,False
2016-08-12,82,False
2016-08-13,66,False
2016-08-14,63,False
2016-08-15,74,False
2016-08-16,82,False
2016-08-17,78,False
2016-08-18,75,False
2016-08-19,80,False
2016-08-20,68,False
2016-08-21,63,False
2016-08-22,81,False
2016-08-23,77,False
2016-08-24,79,False
2016-08-25,75,False
2016-08-26,76,False
2016-08-27,58,False
2016-08-28,58,False
2016-08-29,77,False
2016-08-30,78,False
2016-08-31,76,False
2016-09-01,76,False
2016-09-02,72,False
2016-09-03,59,False
2016-09-04,59,False
2016-09-05,70,False
2016-09-06,74,False
2016-09-07,73,False
2016-09-08,79,False
2016-09-09,75,False
2016-09-10,61,False
2016-09-11,61,False
2016-09-12,77,False
2016-09-13,82,False
2016-09-14,76,False
2016-09-15,75,False
2016-09-16,75,False
2016-09-17,64,False
2016-09-18,61,False
2016-09-19,81,False
2016-09-20,81,False
2016-09-21,78,False
2016-09-22,75,False
2016-09-23,77,False
2016-09-24,63,False
2016-09-25,56,False
2016-09-26,79,False
2016-09-27,81,False
2016-09-28,76,False
2016-09-29,79,False
2016-09-30,74,False
2016-10-01,60,False
2016-10-02,57,False
2016-10-03,79,False
2016-10-04,77,False
2016-10-05,82,False
2016-10-06,77,False
2016-10-07,72,False
2016-10-08,60,False
2016-10-09,60,False
2016-10-10,73,False
2016-10-11,80,False
2016-10-12,76,False
2016-10-13,74,False
2016-10-14,73,False
2016-10-15,64,False
2016-10-16,62,False
2016-10-17,77,False
2016-10-18,82,False
2016-10-19,83,False
2016-10-20,76,False
2016-10-21,81,False
2016-10-22,61,False
2016-10-23,64,False
2016-10-24,83,False
2016-10-25,82,False
2016-10-26,82,False
2016-10-27,92,False
2016-10-28,93,False
2016-10-29,67,False
2016-10-30,63,False
2016-10-31,80,False
2016-11-01,77,False
2016-11-02,82,False
2016-11-03,71,False
2016-11-04,77,False
2016-11-05,65,False
2016-11-06,61,False
2016-11-07,79,False
2016-11-08,74,False
2016-11-09,88,False
2016-11-10,84,False
2016-11-11,77,False
2016-11-12,60,False
2016-11-13,62,False
2016-11-14,81,False
2016-11-15,80,False
2016-11-16,80,False
2016-11-17,77,False
2016-11-18,73,False
2016-11-19,58,False
2016-11-20,63,False
2016-11-21,78,False
2016-11-22,69,False
2016-11-23,75,False
2016-11-24,72,False
2016-11-25,65,False
2016-11-26,58,False
2016-11-27,54,False
2016-11-28,74,False
2016-11-29,74,False
2016-11-30,74,False
2016-12-01,77,False
2016-12-02,75,False
2016-12-03,56,False
2016-12-04,55,False
2016-12-05,77,False
2016-12-06,70,False
2016-12-07,70,False
2016-12-08,78,False
2016-12-09,68,False
2016-12-10,51,False
2016-12-11,56,False
2016-12-12,76,False
2016-12-13,74,False
2016-12-14,70,False
2016-12-15,71,False
2016-12-16,66,False
2016-12-17,58,False
2016-12-18,59,False
2016-12-19,71,False
2016-12-20,68,False
2016-12-21,70,False
2016-12-22,62,False
2016-12-23,65,False
2016-12-24,58,False
2016-12-25,57,False
