date,GOOG,isPartial
2011-01-01,86,False
2011-01-02,83,False
2011-01-03,82,False
2011-01-04,80,False
2011-01-05,73,False
2011-01-06,79,False
2011-01-07,83,False
2011-01-08,74,False
2011-01-09,79,False
2011-01-10,78,False
2011-01-11,75,False
2011-01-12,72,False
2011-01-13,73,False
2011-01-14,81,False
2011-01-15,78,False
2011-01-16,83,False
2011-01-17,84,False
2011-01-18,80,False
2011-01-19,77,False
2011-01-20,84,False
2011-01-21,87,False
2011-01-22,87,False
2011-01-23,79,False
2011-01-24,83,False
2011-01-25,76,False
2011-01-26,78,False
2011-01-27,76,False
2011-01-28,79,False
2011-01-29,88,False
2011-01-30,84,False
2011-01-31,87,False
2011-02-01,86,False
2011-02-02,86,False
2011-02-03,83,False
2011-02-04,88,False
2011-02-05,83,False
2011-02-06,87,False
2011-02-07,87,False
2011-02-08,80,False
2011-02-09,71,False
2011-02-10,78,False
2011-02-11,79,False
2011-02-12,83,False
2011-02-13,82,False
2011-02-14,81,False
2011-02-15,74,False
2011-02-16,75,False
2011-02-17,80,False
2011-02-18,83,False
2011-02-19,82,False
2011-02-20,75,False
2011-02-21,72,False
2011-02-22,75,False
2011-02-23,81,False
2011-02-24,80,False
2011-02-25,75,False
2011-02-26,82,False
2011-02-27,79,False
2011-02-28,78,False
2011-03-01,66,False
2011-03-02,73,False
2011-03-03,79,False
2011-03-04,81,False
2011-03-05,80,False
2011-03-06,85,False
2011-03-07,76,False
2011-03-08,79,False
2011-03-09,74,False
2011-03-10,71,False
2011-03-11,84,False
2011-03-12,81,False
2011-03-13,81,False
2011-03-14,70,False
2011-03-15,68,False
2011-03-16,74,False
2011-03-17,65,False
2011-03-18,85,False
2011-03-19,81,False
2011-03-20,77,False
2011-03-21,74,False
2011-03-22,77,False
2011-03-23,73,False
2011-03-24,73,False
2011-03-25,72,False
2011-03-26,79,False
2011-03-27,80,False
2011-03-28,75,False
2011-03-29,70,False
2011-03-30,73,False
2011-03-31,76,False
2011-04-01,79,False
2011-04-02,80,False
2011-04-03,78,False
2011-04-04,74,False
2011-04-05,77,False
2011-04-06,77,False
2011-04-07,75,False
2011-04-08,77,False
2011-04-09,79,False
2011-04-10,76,False
2011-04-11,80,False
2011-04-12,78,False
2011-04-13,75,False
2011-04-14,85,False
2011-04-15,95,False
2011-04-16,84,False
2011-04-17,78,False
2011-04-18,78,False
2011-04-19,80,False
2011-04-20,76,False
2011-04-21,83,False
2011-04-22,85,False
2011-04-23,75,False
2011-04-24,92,False
2011-04-25,75,False
2011-04-26,80,False
2011-04-27,77,False
2011-04-28,77,False
2011-04-29,75,False
2011-04-30,81,False
2011-05-01,82,False
2011-05-02,75,False
2011-05-03,79,False
2011-05-04,78,False
2011-05-05,73,False
2011-05-06,71,False
2011-05-07,80,False
2011-05-08,85,False
2011-05-09,77,False
2011-05-10,79,False
2011-05-11,78,False
2011-05-12,73,False
2011-05-13,78,False
2011-05-14,82,False
2011-05-15,76,False
2011-05-16,79,False
2011-05-17,74,False
2011-05-18,84,False
2011-05-19,73,False
2011-05-20,75,False
2011-05-21,90,False
2011-05-22,82,False
2011-05-23,76,False
2011-05-24,78,False
2011-05-25,76,False
2011-05-26,78,False
2011-05-27,84,False
2011-05-28,84,False
2011-05-29,80,False
2011-05-30,79,False
2011-05-31,82,False
2011-06-01,74,False
2011-06-02,76,False
2011-06-03,83,False
2011-06-04,81,False
2011-06-05,68,False
2011-06-06,81,False
2011-06-07,77,False
2011-06-08,73,False
2011-06-09,90,False
2011-06-10,87,False
2011-06-11,78,False
2011-06-12,89,False
2011-06-13,78,False
2011-06-14,78,False
2011-06-15,77,False
2011-06-16,83,False
2011-06-17,80,False
2011-06-18,80,False
2011-06-19,84,False
2011-06-20,80,False
2011-06-21,77,False
2011-06-22,80,False
2011-06-23,85,False
2011-06-24,83,False
2011-06-25,89,False
2011-06-26,91,False
2011-06-27,79,False
2011-06-28,77,False
2011-06-29,85,False
2011-06-30,88,False
2011-07-01,79,False
2011-07-02,87,False
2011-07-03,92,False
2011-07-04,85,False
2011-07-05,89,False
2011-07-06,82,False
2011-07-07,84,False
2011-07-08,81,False
2011-07-09,94,False
2011-07-10,78,False
2011-07-11,84,False
2011-07-12,84,False
2011-07-13,85,False
2011-07-14,94,False
2011-07-15,97,False
2011-07-16,92,False
2011-07-17,91,False
2011-07-18,90,False
2011-07-19,94,False
2011-07-20,86,False
2011-07-21,84,False
2011-07-22,82,False
2011-07-23,94,False
2011-07-24,85,False
2011-07-25,88,False
2011-07-26,85,False
2011-07-27,79,False
2011-07-28,88,False
2011-07-29,93,False
2011-07-30,80,False
2011-07-31,82,False
2011-08-01,84,False
2011-08-02,85,False
2011-08-03,90,False
2011-08-04,98,False
2011-08-05,87,False
2011-08-06,91,False
2011-08-07,91,False
2011-08-08,100,False
2011-08-09,89,False
2011-08-10,95,False
2011-08-11,89,False
2011-08-12,86,False
2011-08-13,93,False
2011-08-14,90,False
2011-08-15,100,False
2011-08-16,98,False
2011-08-17,98,False
2011-08-18,94,False
2011-08-19,91,False
2011-08-20,87,False
2011-08-21,87,False
2011-08-22,87,False
2011-08-23,88,False
2011-08-24,84,False
2011-08-25,94,False
2011-08-26,84,False
2011-08-27,94,False
2011-08-28,90,False
2011-08-29,88,False
2011-08-30,89,False
2011-08-31,81,False
2011-09-01,86,False
2011-09-02,81,False
2011-09-03,93,False
2011-09-04,87,False
2011-09-05,82,False
2011-09-06,91,False
2011-09-07,88,False
2011-09-08,82,False
2011-09-09,85,False
2011-09-10,89,False
2011-09-11,90,False
2011-09-12,90,False
2011-09-13,82,False
2011-09-14,84,False
2011-09-15,89,False
2011-09-16,89,False
2011-09-17,92,False
2011-09-18,94,False
