date,GOOG,isPartial
2012-01-02,83,False
2012-01-03,82,False
2012-01-04,88,False
2012-01-05,86,False
2012-01-06,89,False
2012-01-07,91,False
2012-01-08,86,False
2012-01-09,83,False
2012-01-10,90,False
2012-01-11,84,False
2012-01-12,94,False
2012-01-13,84,False
2012-01-14,89,False
2012-01-15,91,False
2012-01-16,85,False
2012-01-17,85,False
2012-01-18,92,False
2012-01-19,94,False
2012-01-20,95,False
2012-01-21,95,False
2012-01-22,87,False
2012-01-23,93,False
2012-01-24,91,False
2012-01-25,90,False
2012-01-26,87,False
