date,GOOG,isPartial
2017-01-19,78,False
2017-01-20,78,False
2017-01-21,65,False
2017-01-22,59,False
2017-01-23,83,False
2017-01-24,80,False
2017-01-25,84,False
2017-01-26,93,False
2017-01-27,95,False
2017-01-28,69,False
2017-01-29,62,False
2017-01-30,84,False
2017-01-31,85,False
2017-02-01,86,False
2017-02-02,79,False
2017-02-03,86,False
2017-02-04,64,False
2017-02-05,59,False
2017-02-06,74,False
2017-02-07,79,False
2017-02-08,81,False
2017-02-09,69,False
2017-02-10,76,False
2017-02-11,57,False
2017-02-12,61,False
2017-02-13,80,False
2017-02-14,73,False
2017-02-15,78,False
2017-02-16,75,False
2017-02-17,70,False
2017-02-18,61,False
2017-02-19,60,False
2017-02-20,71,False
2017-02-21,75,False
2017-02-22,74,False
2017-02-23,80,False
2017-02-24,73,False
2017-02-25,61,False
2017-02-26,65,False
2017-02-27,78,False
2017-02-28,78,False
2017-03-01,75,False
2017-03-02,78,False
2017-03-03,68,False
2017-03-04,59,False
2017-03-05,66,False
2017-03-06,75,False
2017-03-07,77,False
2017-03-08,76,False
2017-03-09,71,False
2017-03-10,69,False
2017-03-11,61,False
2017-03-12,58,False
2017-03-13,70,False
2017-03-14,71,False
2017-03-15,74,False
2017-03-16,73,False
2017-03-17,74,False
2017-03-18,59,False
2017-03-19,57,False
2017-03-20,76,False
2017-03-21,76,False
2017-03-22,82,False
2017-03-23,81,False
2017-03-24,70,False
2017-03-25,60,False
2017-03-26,59,False
2017-03-27,79,False
2017-03-28,71,False
2017-03-29,74,False
2017-03-30,70,False
2017-03-31,70,False
2017-04-01,56,False
2017-04-02,53,False
2017-04-03,76,False
2017-04-04,71,False
2017-04-05,72,False
2017-04-06,70,False
2017-04-07,67,False
2017-04-08,50,False
2017-04-09,54,False
2017-04-10,71,False
2017-04-11,70,False
2017-04-12,71,False
2017-04-13,67,False
2017-04-14,62,False
2017-04-15,55,False
2017-04-16,54,False
2017-04-17,68,False
2017-04-18,71,False
2017-04-19,69,False
2017-04-20,67,False
2017-04-21,62,False
2017-04-22,60,False
2017-04-23,58,False
2017-04-24,71,False
2017-04-25,73,False
2017-04-26,76,False
2017-04-27,91,False
2017-04-28,100,False
2017-04-29,61,False
2017-04-30,60,False
2017-05-01,73,False
2017-05-02,77,False
2017-05-03,79,False
2017-05-04,73,False
2017-05-05,72,False
2017-05-06,61,False
2017-05-07,57,False
2017-05-08,78,False
2017-05-09,78,False
2017-05-10,73,False
2017-05-11,71,False
2017-05-12,73,False
2017-05-13,55,False
2017-05-14,58,False
2017-05-15,72,False
2017-05-16,77,False
2017-05-17,82,False
2017-05-18,79,False
2017-05-19,75,False
2017-05-20,53,False
2017-05-21,53,False
2017-05-22,74,False
2017-05-23,72,False
2017-05-24,73,False
2017-05-25,74,False
2017-05-26,72,False
2017-05-27,57,False
2017-05-28,57,False
2017-05-29,61,False
2017-05-30,73,False
2017-05-31,74,False
2017-06-01,71,False
2017-06-02,74,False
2017-06-03,51,False
2017-06-04,48,False
2017-06-05,69,False
2017-06-06,73,False
2017-06-07,69,False
2017-06-08,66,False
2017-06-09,67,False
2017-06-10,58,False
2017-06-11,52,False
2017-06-12,72,False
2017-06-13,76,False
2017-06-14,67,False
2017-06-15,72,False
2017-06-16,69,False
2017-06-17,54,False
2017-06-18,52,False
2017-06-19,72,False
2017-06-20,69,False
2017-06-21,64,False
2017-06-22,65,False
2017-06-23,66,False
2017-06-24,48,False
2017-06-25,47,False
2017-06-26,60,False
2017-06-27,75,False
2017-06-28,73,False
2017-06-29,69,False
2017-06-30,71,False
2017-07-01,49,False
2017-07-02,52,False
2017-07-03,69,False
2017-07-04,67,False
2017-07-05,74,False
2017-07-06,68,False
2017-07-07,66,False
2017-07-08,54,False
2017-07-09,53,False
2017-07-10,69,False
2017-07-11,65,False
2017-07-12,67,False
2017-07-13,69,False
2017-07-14,63,False
2017-07-15,54,False
2017-07-16,48,False
2017-07-17,70,False
2017-07-18,61,False
2017-07-19,66,False
2017-07-20,67,False
2017-07-21,67,False
2017-07-22,50,False
2017-07-23,52,False
2017-07-24,86,False
2017-07-25,79,False
2017-07-26,79,False
2017-07-27,71,False
2017-07-28,63,False
2017-07-29,56,False
2017-07-30,52,False
2017-07-31,65,False
2017-08-01,64,False
2017-08-02,67,False
2017-08-03,60,False
2017-08-04,59,False
2017-08-05,49,False
2017-08-06,49,False
2017-08-07,63,False
2017-08-08,61,False
2017-08-09,67,False
2017-08-10,67,False
2017-08-11,60,False
2017-08-12,52,False
2017-08-13,43,False
2017-08-14,68,False
2017-08-15,62,False
2017-08-16,64,False
2017-08-17,67,False
2017-08-18,63,False
2017-08-19,50,False
2017-08-20,43,False
2017-08-21,64,False
2017-08-22,62,False
2017-08-23,65,False
2017-08-24,63,False
2017-08-25,59,False
2017-08-26,47,False
2017-08-27,42,False
2017-08-28,64,False
2017-08-29,65,False
2017-08-30,69,False
2017-08-31,66,False
2017-09-01,57,False
2017-09-02,51,False
2017-09-03,46,False
2017-09-04,53,False
2017-09-05,65,False
2017-09-06,65,False
2017-09-07,66,False
2017-09-08,62,False
2017-09-09,46,False
2017-09-10,49,False
2017-09-11,67,False
2017-09-12,66,False
2017-09-13,61,False
2017-09-14,63,False
2017-09-15,62,False
2017-09-16,54,False
2017-09-17,46,False
2017-09-18,66,False
2017-09-19,67,False
2017-09-20,64,False
2017-09-21,64,False
2017-09-22,57,False
2017-09-23,46,False
2017-09-24,53,False
2017-09-25,71,False
2017-09-26,69,False
2017-09-27,71,False
2017-09-28,66,False
2017-09-29,64,False
2017-09-30,48,False
2017-10-01,51,False
2017-10-02,66,False
2017-10-03,69,False
2017-10-04,67,False
2017-10-05,64,False
2017-10-06,66,False
