date,GOOG,isPartial
2013-06-29,46,False
2013-06-30,50,False
2013-07-01,54,False
2013-07-02,50,False
2013-07-03,51,False
2013-07-04,47,False
2013-07-05,53,False
2013-07-06,49,False
2013-07-07,46,False
2013-07-08,53,False
2013-07-09,56,False
2013-07-10,50,False
2013-07-11,54,False
2013-07-12,52,False
2013-07-13,53,False
2013-07-14,50,False
2013-07-15,51,False
2013-07-16,49,False
2013-07-17,52,False
2013-07-18,61,False
2013-07-19,62,False
2013-07-20,51,False
2013-07-21,48,False
2013-07-22,55,False
2013-07-23,54,False
2013-07-24,53,False
2013-07-25,53,False
2013-07-26,54,False
2013-07-27,49,False
2013-07-28,50,False
2013-07-29,52,False
2013-07-30,52,False
2013-07-31,53,False
2013-08-01,54,False
2013-08-02,54,False
2013-08-03,53,False
2013-08-04,51,False
2013-08-05,54,False
2013-08-06,53,False
2013-08-07,47,False
2013-08-08,53,False
2013-08-09,52,False
2013-08-10,52,False
2013-08-11,50,False
2013-08-12,54,False
2013-08-13,49,False
2013-08-14,54,False
2013-08-15,58,False
2013-08-16,54,False
2013-08-17,52,False
2013-08-18,52,False
2013-08-19,56,False
2013-08-20,53,False
2013-08-21,54,False
2013-08-22,51,False
2013-08-23,53,False
2013-08-24,48,False
2013-08-25,48,False
2013-08-26,51,False
2013-08-27,51,False
2013-08-28,51,False
2013-08-29,51,False
2013-08-30,52,False
2013-08-31,49,False
2013-09-01,45,False
2013-09-02,44,False
2013-09-03,50,False
2013-09-04,53,False
2013-09-05,50,False
2013-09-06,54,False
2013-09-07,51,False
2013-09-08,50,False
2013-09-09,51,False
2013-09-10,53,False
2013-09-11,51,False
2013-09-12,54,False
2013-09-13,52,False
2013-09-14,50,False
2013-09-15,45,False
2013-09-16,55,False
2013-09-17,51,False
2013-09-18,55,False
2013-09-19,57,False
2013-09-20,58,False
2013-09-21,55,False
2013-09-22,52,False
2013-09-23,60,False
2013-09-24,55,False
2013-09-25,65,False
2013-09-26,63,False
2013-09-27,68,False
2013-09-28,58,False
2013-09-29,61,False
2013-09-30,66,False
2013-10-01,65,False
2013-10-02,66,False
2013-10-03,64,False
2013-10-04,64,False
2013-10-05,59,False
2013-10-06,58,False
2013-10-07,63,False
2013-10-08,65,False
2013-10-09,61,False
2013-10-10,64,False
2013-10-11,63,False
2013-10-12,59,False
2013-10-13,57,False
