date,value
2012-10-12,59.013521324897575
2012-10-13,12.703332179858947
2012-10-14,0.8789663009943671
2012-10-15,10.646920722665106
2012-10-16,23.50049937614061
2012-10-17,0.8789663009943671
2012-10-18,43.401271656178
2012-10-19,23.2015169979285
2012-10-20,28.973450926579215
2012-10-21,0.8789663009943671
2012-10-22,12.189732838567483
2012-10-23,21.443584395939766
2012-10-24,0.8789663009943671
2012-10-25,22.322550696934126
2012-10-26,47.64736725655427
2012-10-27,29.338314363275124
2012-10-28,0.8789663009943671
2012-10-29,12.189732838567483
2012-10-30,0.8789663009943671
2012-10-31,22.322550696934126
2012-11-01,23.2015169979285
2012-11-02,11.161023586963568
2012-11-03,0.8789663009943671
2012-11-04,12.189229315560489
2012-11-05,10.132817858366646
2012-11-06,19.900772280037387
2012-11-07,11.824869401871574
2012-11-08,29.668726701708128
2012-11-09,11.161023586963568
2012-11-10,12.189229315560489
2012-11-11,0.8789663009943671
2012-11-12,12.189732838567483
2012-11-13,44.57922033538446
2012-11-14,10.646920722665106
2012-11-15,10.646920722665106
2012-11-16,44.130998529569816
2012-11-17,0.8789663009943671
2012-11-18,14.01405002204702
2012-11-19,30.8466753809146
2012-11-20,0.8789663009943671
2012-11-21,33.268453797811354
2012-11-22,30.69693243030505
2012-11-23,11.161023586963568
2012-11-24,34.809755344692725
2012-11-25,12.189229315560489
2012-11-26,0.8789663009943671
2012-11-27,41.278475617493356
2012-11-28,34.08153904032191
2012-11-29,19.386669415738925
2012-11-30,22.322550696934126
2012-12-01,12.189229315560489
2012-12-02,0.8789663009943671
2012-12-03,0.8789663009943671
2012-12-04,42.60566372430237
2012-12-05,21.078720959243856
2012-12-06,53.46820845606085
2012-12-07,0.8789663009943671
2012-12-08,36.99943948787517
2012-12-09,11.675126451262026
2012-12-10,30.33257251661614
2012-12-11,32.02462406012107
2012-12-12,50.897190611561534
2012-12-13,21.443584395939766
2012-12-14,23.865362812836512
2012-12-15,25.32431303661314
2012-12-16,14.01405002204702
2012-12-17,11.824869401871574
2012-12-18,72.12515099840796
2012-12-19,41.493596103579705
2012-12-20,21.957687260238227
2012-12-21,0.8789663009943671
2012-12-22,37.878405788869536
2012-12-23,0.8789663009943671
2012-12-24,28.973450926579215
2012-12-25,0.8789663009943671
2012-12-26,13.649186585351114
2012-12-27,0.8789663009943671
2012-12-28,0.8789663009943671
2012-12-29,0.8789663009943671
2012-12-30,12.189229315560489
2012-12-31,12.189229315560489
2013-01-01,15.108640332134742
2013-01-02,21.957687260238227
2013-01-03,32.02462406012107
2013-01-04,10.646920722665106
2013-01-05,11.675126451262026
2013-01-06,0.8789663009943671
2013-01-07,21.078720959243856
2013-01-08,38.70745777299405
2013-01-09,20.713857522547947
2013-01-10,29.45360621562177
2013-01-11,30.8466753809146
2013-01-12,11.675126451262026
2013-01-13,11.161023586963568
2013-01-14,22.041045629356976
2013-01-15,28.939503351323317
2013-01-16,20.19975465824949
2013-01-17,30.780794322430797
2013-01-18,19.386669415738925
2013-01-19,0.8789663009943671
2013-01-20,11.161023586963568
2013-01-21,0.8789663009943671
2013-01-22,32.62208529353828
2013-01-23,11.460005965175672
2013-01-24,10.132817858366646
2013-01-25,41.278475617493356
2013-01-26,0.8789663009943671
2013-01-27,12.919459711959298
2013-01-28,19.834891221553587
2013-01-29,0.8789663009943671
2013-01-30,11.095142528479764
2013-01-31,68.09518293013203
2013-02-01,11.824869401871574
2013-02-02,25.689679996316052
2013-02-03,12.919459711959298
2013-02-04,35.83796107328964
2013-02-05,0.8789663009943671
2013-02-06,9.618714994068187
2013-02-07,27.612315244514285
2013-02-08,11.824869401871574
2013-02-09,26.05454343301195
2013-02-10,21.957183737231226
2013-02-11,10.132817858366646
2013-02-12,20.713857522547947
2013-02-13,18.358463687142013
2013-02-14,31.659760623425164
2013-02-15,41.278475617493356
2013-02-16,44.644597870861276
2013-02-17,0.8789663009943671
2013-02-18,0.8789663009943671
2013-02-19,19.834891221553587
2013-02-20,0.7297268733918141
2013-02-21,21.891806201754427
2013-02-22,0.7297268733918141
2013-02-23,25.54044056871349
2013-02-24,24.810713695321677
2013-02-25,0.7297268733918141
2013-02-26,0.7297268733918141
2013-02-27,0.7297268733918141
2013-02-28,21.162079328362612
2013-03-01,22.621533075146235
2013-03-02,24.810713695321677
2013-03-03,0.7297268733918141
2013-03-04,41.594431783333405
2013-03-05,21.162079328362612
2013-03-06,42.324158656725224
2013-03-07,21.162079328362612
2013-03-08,21.891806201754427
2013-03-09,0.7297268733918141
2013-03-10,24.810713695321677
2013-03-11,40.864704909941594
2013-03-12,20.432352454970797
2013-03-13,0.7297268733918141
2013-03-14,0.7297268733918141
2013-03-15,0.7297268733918141
2013-03-16,0.7297268733918141
2013-03-17,0.7297268733918141
2013-03-18,20.432352454970797
2013-03-19,0.7297268733918141
2013-03-20,21.162079328362612
2013-03-21,41.594431783333405
2013-03-22,0.7297268733918141
2013-03-23,24.810713695321677
2013-03-24,48.891700517251536
2013-03-25,41.594431783333405
2013-03-26,0.7297268733918141
2013-03-27,42.324158656725224
2013-03-28,0.7297268733918141
2013-03-29,24.080986821929866
2013-03-30,0.7297268733918141
2013-03-31,0.7297268733918141
2013-04-01,21.891806201754427
2013-04-02,21.162079328362612
2013-04-03,0.7297268733918141
2013-04-04,21.162079328362612
2013-04-05,21.891806201754427
2013-04-06,24.810713695321677
2013-04-07,24.810713695321677
2013-04-08,40.134978036549775
2013-04-09,0.7297268733918141
2013-04-10,21.162079328362612
2013-04-11,41.594431783333405
2013-04-12,21.891806201754427
