stock,OPEN,average,Weighted Ave,Ind average,Self,Ind Self,ranked average,ranked Ind average,ranked 2 weeks,1 week,2 weeks,4 weeks,8 weeks,price
ACN,1.41232352191488,1.0114341551480608,0.9955507957830029,1.0141837831092329,64,18,50.62068965517241,11.478260869565217,56,1.04184605674784,1.01463748106456,1.04640950583902,1.0178233165819,116.139999
AVP,0.448979499169278,1.0279691132519635,1.0122802675054445,1.0018459815733627,86,5,34.59770114942529,3,86,1.07949125565978,0.898251192050874,0.891891892308426,0.833068362572337,6.29
AMGN,1.21286803249809,1.019368317220054,1.0031209421327612,1.0137833708640949,26,7,38.86206896551724,6.583333333333333,28,1.002138144,1.05808573291463,1.0461834155744,1.05288288840205,140.309998
AMZN,2.01402917660949,1.008336146633539,0.9923860796366955,1.017928232483768,77,8,53.06896551724138,5.8,79,1.00996262053102,0.952610610128805,0.982090265521962,0.977765881025799,783.929993
ATVI,1.95822343515108,1.0131856316587058,0.997029537623355,1.0201077401313432,39,13,48.11494252873563,10.695652173913043,84,1.02439589436822,0.918132725636108,0.892094724469487,0.862068945558149,42.630001
AVGO,2.10689254478357,1.0105957871705247,0.9944642243424872,1.009738632112393,85,18,47.42528735632184,12.15,69,1.02955294625443,0.968712024107333,1.02353821058061,1.05245498734971,172.910004
BIDU,1.11402265177848,1.0238155651128344,1.0078482410087486,1.0145761339344619,3,1,38,11.304347826086957,70,1,0.967905462719545,0.986689726109363,0.948545042716901,173.550003
BIIB,1.203164174817,1.0140390426995338,0.9980784062617624,1.0021102453878545,76,11,43.60919540229885,8.833333333333334,9,1.05936739481014,1.1446636546384,1.08894483091949,1.02150121142657,282.309998
BMRN,1.20303424632022,1.0253879930873309,1.0094035312220047,1.022950376914848,14,4,33.793103448275865,5.916666666666667,14,1.02682688809691,1.12466624648263,1.06822048119042,1.04394274241898,82.379997
CA,1.09845796337383,1.0151942154843567,0.9990810155315867,1.011592771951747,55,10,44.298850574712645,11.782608695652174,45,1.02794015456996,1.02729044753093,1.06302793772294,1.04710847788471,30.780001
CELG,1.36801118621861,1.025180016911007,1.0084980780886488,1.0374521013033713,55,11,38.60919540229885,5.083333333333333,5,1.05197306000869,1.16641000592563,1.18575548298276,1.14870063263273,207.248676
CERN,1.07658321038862,1.0202095864331244,1.004138967514486,1.0183373163380092,30,5,38.39080459770115,6.583333333333333,83,1.018695082,0.922228456446404,0.95550568458884,0.911759173176869,210.5375518
CHKP,1.25134112392168,1.0069016725258462,0.9910701694316739,1.0076648453436947,73,22,55.12643678160919,13.130434782608695,52,1.01602412015673,1.02108433715064,0.999036120794691,1.03566263832308,83.0
CHTR,1.79440275604258,1.002154611616,0.9860072615500822,1.0003293122319976,50,8,50.264367816091955,7.153846153846154,23,1.07952358451996,1.07418986191695,1.12860920748196,1.17488771237341,249.360001
CMCSA,1.31039474765683,1.0173535073454871,1.0012810264080931,1.0123888031657466,68,11,41.96551724137931,7.230769230769231,19,1.02542367993135,1.10316168314122,1.14439373988928,1.15840940137438,61.360001
COST,1.22351504756537,1.0111898757030096,0.9952984426087443,1.025868201672402,52,5,49.39080459770115,4.6,42,1.006214594,1.03803870333459,1.03954113388391,1.11090627412045,146.429993
CSCO,1.28926777180877,1.014302270506854,0.9982079594618893,1.0080701489557817,69,15,45.95402298850575,13.391304347826088,35,1.02530400912729,1.04666447564344,0.989155438911074,1.00558659244576,30.43
CSX,1.1121670617292,1.0183698343084775,1.002288734086762,1.012358432432585,18,2,42.59770114942529,6.2,10,1.05273494774342,1.13887975341694,1.15263668074023,1.205699305869,90.46201796
CTRP,1.65318736123762,1.0160540774866798,0.9999892159514012,0.9824459458464235,52,3,43.45977011494253,3.5,74,1.0093950505341,0.964711250148636,1.05316223773955,0.920485768179103,86.7460551
CTSH,1.10774291630214,1.0200262626639183,1.003833226655497,1.0221023309717512,87,23,42.12643678160919,9.26086956521739,29,1.07302384700847,1.05671000053463,1.1060399844503,1.10506894155905,103.2303303
CTXS,1.19523609893841,1.0180386476523873,1.0020443661446898,1.0088555647982564,75,20,42.05747126436781,12.826086956521738,58,1.00988705250857,1.01447738966766,1.0421375482154,1.0710923035727,84.959998
DISCA,0.826512436220421,1.0235637109158888,1.0076197005235494,1.0295513481705325,31,7,34.172413793103445,5.923076923076923,18,1.03308680326345,1.10354219138918,1.07668349298775,1.10042813971433,49.31292096
DISCK,0.862066912586487,1.0216148335057569,1.0057325142306728,1.0232137981844227,15,5,34.632183908045974,6,17,1.02790133484435,1.10553983019143,1.09664379318321,1.11443586752929,48.78724125
DISH,1.20715188612235,1.0165379979300342,1.00073461342426,1.024600400601926,9,2,43.35632183908046,7,75,1.000174677,0.95843525895321,1.0129235419285,1.03964374880416,57.259998
DLTR,1.28914081991173,1.0113600025252034,0.9954515482817073,1.0029638151293747,8,3,46.28735632183908,6.4,30,1.01318951502905,1.05582203771485,1.20716764441277,1.06861179161913,149.8499515
EA,1.96526337944081,1.0115979563012052,0.9955971258514557,1.0153809652801586,44,12,47.4367816091954,10.652173913043478,61,1.04592153901638,0.994798883349007,1.03628060244351,1.02904986651453,78.830002
EBAY,1.32067247201212,1.02524352744985,1.009134880134579,1.0145690283291897,34,4,32,4.3,55,1.009560907,1.01876770555253,1.02018410075553,1.05594900837458,69.61805925
ESRX,1.00617735188031,1.0198051775719432,1.0036531302927612,1.0241850587074184,39,6,41.81609195402299,5.333333333333333,7,1.05077949716762,1.1465479331849,1.15070530550043,1.02628069824635,67.349998
EXPE,1.70488671980725,1.006406871072872,0.9906453067247927,0.9884900875855043,45,2,56.14942528735632,3,63,1.01277778602611,0.990158746302967,1.00579367416804,0.911190459958617,126.0
FAST,0.885099036786463,1.0181313406004264,1.0020970763428978,1.0213428800634106,23,7,41.229885057471265,8.95,3,1.06680530092138,1.17650108725713,1.22563038107523,1.25474392373555,77.49429199
FISV,1.59030137195029,1.0125238542169606,0.9967161583439216,1.0119736222392932,77,17,49.310344827586206,12.478260869565217,43,1.01916445873838,1.03153518483207,1.08700054465861,1.09714047516024,196.7194871
FOX,0.962245007146286,1.014414860699467,0.9984483298998232,1.0052311199051958,82,11,44.02298850574713,8.615384615384615,33,1.05684860945066,1.04845482776655,1.08431900377849,1.06066387065943,26.209999
FOXA,0.963820298055457,1.0147623060421922,0.9988096244942523,1.0051485146525159,56,10,42.37931034482759,8.384615384615385,32,1.05936068988125,1.04984775258684,1.08523587973151,1.08371380968745,26.280001
GILD,1.14884841512979,1.0146063092994697,0.9986110625257503,1.0093883489047981,69,10,44.67816091954023,6.583333333333333,40,1.00959458171325,1.04202704035086,1.0189189463784,0.998513500079508,146.596104
GOOG,1.53633907878104,1.0147860898161996,0.9988666426280473,1.0098222855869798,59,15,43.95402298850575,12.826086956521738,65,1.02240167560928,0.982287334378214,1.00038548873239,1.01868411393505,1550.874251
GOOGL,1.56446489911925,1.0149496453406837,0.9989661229960761,1.0097964712660366,19,8,44.2183908045977,12.608695652173912,72,1.01150276093865,0.967127745742455,0.987208081697156,1.00521835620098,1597.08619
HSIC,1.33484225036961,1.0126372177028742,0.9965705300518586,1.0051193789913146,73,18,48.689655172413794,13.8,34,1.063686732,1.04792988088024,1.01252643138327,1.01292198082963,151.679993
ILMN,1.19640435561792,1.020424464216367,1.0043370607796491,1.0083160632162709,56,8,41.52873563218391,7.666666666666667,57,1.02714294628698,1.01449590130602,1.0169365646632,0.956955789713464,209.748857
INCY,1.65961319315517,1.0279269518470278,1.011844684211866,1.0420734133355094,77,10,35.18390804597701,4.083333333333333,4,1.04422225537014,1.16688885568857,1.18333333378429,1.14622226711259,90.0
INTC,1.23698362882848,1.0197734054401855,1.003562359998759,1.0155515115366223,75,21,44.87356321839081,13.304347826086957,53,1.010115694,1.01994228393064,1.03005783410739,1.06878618915209,34.599998
INTU,1.37411429586093,1.0130295445239148,0.9971224010499968,1.012026000642649,37,8,48.747126436781606,12.26086956521739,41,1.01415134476222,1.04105759050496,1.08583923943019,1.09347353768478,107.410004
ISRG,1.35337755106086,1.0153561966431028,0.9993702060432895,1.0169605959229495,34,6,45.3448275862069,10.85,76,1.02653715493075,0.957740360996814,0.97671472127586,0.961663516076384,670.380005
LBTYA,0.899900912901684,1.0225839034560111,1.0066505769747323,1.022405281516476,62,7,40.367816091954026,5.6923076923076925,78,1.03097893550885,0.956939279905896,1.0080545847149,0.966233022806853,62.08872913
LRCX,1.54565396049375,1.009393601486063,0.9934056927626874,1.0029053260701775,9,1,52.52873563218391,13.3,27,1.03942838099144,1.05830808185096,1.12861159524947,1.12777719423923,95.870003
MAR,1.24577378200255,1.0084861320803749,0.9922774939227059,0.9904244091043785,37,1,53.37931034482759,2.25,11,1.07660814132725,1.13815783214451,1.16345028773563,1.23055548989231,68.400002
MAT,0.959515845444022,1.022003903716207,1.0060847864035267,1.0280254051157383,42,9,34.241379310344826,7.25,38,1.006756789,1.04440151186977,1.02059198874035,0.916666666664333,31.08
