stock,OPEN,average,Weighted Ave,Ind average,Self,Ind Self,ranked average,ranked Ind average,ranked 2 weeks,1 week,2 weeks,4 weeks,8 weeks,price
ACN,1.51495840106562,0.999924697372348,0.9915023864883068,0.9972073365535633,54,16,56.35632183908046,15.478260869565217,83,0.952239485299125,0.946781145059904,0.942687430725538,0.942847945692038,124.580002
AVP,0.389734191647736,1.032306048401888,1.0243026381916087,1.0134721771231214,3,1,27.873563218390803,2.6,86,1.01465201437729,0.941391941391941,1.02930402882967,1.07142857128205,5.46
AMGN,1.3045830207971,1.0086090265875793,0.9997057353589132,0.9840463586888482,54,8,42.632183908045974,8.666666666666666,58,0.97144184261657,0.985621534615529,1.04167777041006,1.11178104433516,150.919998
AMZN,1.96539529532487,1.00439828499086,0.9954524050954012,1.0164486654348057,79,9,51.60919540229885,6.9,27,1.00811767570348,1.00313728635045,1.07405231876305,1.07843137241082,765.0
ATVI,1.70190416636687,1.006624270537782,0.9980398935181024,1.0003458554856504,60,13,46.64367816091954,13.565217391304348,57,0.997031038577568,0.986774682912102,1.062348234187,1.07368421282683,37.049999
AVGO,2.20242217720167,0.9986683985321501,0.9900167291224883,1.0090589814264503,4,1,55.03448275862069,13.9,38,1.01244813307951,1.00082984239523,1.00016596921576,1.14904565386961,180.75
BIDU,1.06825493676845,1.01641553059596,1.0078537263466785,1.0115816652841505,7,3,34.241379310344826,9.73913043478261,23,0.993089808954209,1.0048671917373,1.07384935153046,1.10239159477211,166.419998
BIIB,1.22579461016838,1.0142554682371907,1.0056250326874818,0.9998329194575564,66,12,38.5632183908046,7.25,26,0.984528259440894,1.00326821185029,1.00778801908353,0.942771743409639,287.619995
BMRN,1.24596850733123,1.0196561187093447,1.0111342882669396,1.0244829279011478,2,1,32.735632183908045,4.583333333333333,68,0.998710724632822,0.981481457747795,1.03293479845778,1.08052041747101,85.32
CA,1.16733455867984,1.0105834278690429,1.0017166554663535,1.0054050837451358,54,13,41.827586206896555,10.08695652173913,50,0.989911402932174,0.991439956448791,1.01620308869346,0.976459858283191,32.709999
CELG,1.54483880808798,1.0121667705555637,1.0031831093871493,0.9788813261924784,38,8,41.89655172413793,8.416666666666666,33,1.00528419796022,1.00187506115293,1.01167642544591,0.996505548673169,234.037412
CERN,0.990037858575198,1.014769472102697,1.0061684745329695,1.0001832797886194,46,10,36.264367816091955,6.416666666666667,69,0.986176032107163,0.980890444359385,1.04797723232857,1.10002037169672,193.6126673
CHKP,1.28842905059043,1.0050027059205453,0.9960752604770715,0.9937353656357167,43,15,48.241379310344826,15.304347826086957,32,1.00596772785488,1.00198921153451,1.07921839529715,1.17633980982565,85.459999
CHTR,2.10570309350122,0.9858153950698708,0.9773807203837294,1.004831970852048,38,9,53.06896551724138,6.846153846153846,36,0.997163604626056,1.00126442132269,1.02545968188241,1.11564485190067,292.619995
CMCSA,1.49939394431547,1.0032576585407222,0.9942927807042147,0.9939615557645413,21,4,52.67816091954023,8.923076923076923,43,1.01153678990572,0.997721178885232,1.03888339289109,1.07164220262986,70.209999
COST,1.34099532533162,0.9971166549128379,0.9885240506804119,1.0033210908299597,23,4,57.14942528735632,8,28,1.0198142743926,1.00311545884479,1.01021870504528,1.06810388611463,160.490005
CSCO,1.30070725875113,1.0072468203972877,0.9985891132609277,1.0027062615902456,18,5,47.88505747126437,12.91304347826087,45,0.992833843933751,0.996742638254998,0.984364756463689,1.03224755600008,30.700001
CSX,1.33328892626596,1.0027231008653577,0.9938706606546558,1.0150732333196189,44,5,53.40229885057471,6,46,1.00273232171392,0.99453562732096,1.06065579530467,1.31557389655794,108.4477422
CTRP,1.57439207071384,1.0119824060649985,1.0031634444996258,1.010585385394719,7,2,39.71264367816092,1.75,66,0.975216506840362,0.981713138332951,1.05486041729521,1.05365736189726,82.61150824
CTSH,1.2191840446069,1.007844302460962,0.9993996273743546,1.0024028009957993,76,21,47.2183908045977,12.73913043478261,44,0.997706070402971,0.997176636110669,1.00794072671768,1.03070411201131,113.6155057
CTXS,1.29793410426339,1.0104925637524147,1.0019482733412275,1.002012953867727,47,12,43.18390804597701,11.652173913043478,64,0.990678516930799,0.982441003599859,0.998482582054941,0.860394532880934,92.259997
DISCA,0.931073172440969,1.0127062739079002,1.0043178818776493,1.0049954050806131,82,11,39.11494252873563,7.846153846153846,82,0.983413891794827,0.958880409455237,0.9495507619554,0.977539738477449,55.55141792
DISCK,0.96873596293297,1.0099578809220033,1.001569253502082,1.003951434174318,29,7,38.88505747126437,6.769230769230769,74,0.993882692132983,0.974811048332529,0.968693739734047,0.98812515307036,54.82399851
DISH,1.2372990825003,1.0084400343501498,1.0000632474577307,1.0064849821008943,85,13,40.06896551724138,7.3076923076923075,37,1.01363099325245,1.00102233764921,1.0729255765196,1.04566365717141,58.689999
DLTR,1.47033506297384,1.0028762234361763,0.994031414625055,1.0031601514740456,3,1,47.89655172413793,6.1,87,0.981427356942264,0.907837870141154,0.907721038010233,0.932718105896631,170.9120016
EA,2.03033172004976,1.0113795086289235,1.0025462171860096,1.0053248405940685,76,21,44.160919540229884,12.08695652173913,54,0.984160118412773,0.98919445016713,0.997789784011449,1.02406679669943,81.440002
EBAY,1.39035384529757,1.017784268559793,1.009210958340586,1.0276848746328349,38,3,35.241379310344826,4.7,6,0.998990952118119,1.02186340400671,1.02085435548165,1.12176246226007,73.29125005
