stock,OPEN,average,Weighted Ave,Ind average,Self,Ind Self,ranked average,ranked Ind average,ranked 2 weeks,1 week,2 weeks,4 weeks,8 weeks,price
ACN,1.37596358451248,1.0258610500290977,0.9998602018657023,1.0251829295335286,68,21,44.52873563218391,13.347826086956522,22,1.02651347721585,1.06204150168784,1.09845337039941,1.05877155009822,113.150002
AVP,0.401868772706365,1.061130615330436,1.0341714998030465,1.0701366615490044,11,2,20.333333333333332,2.6,41,1.01953818777265,1.04085257590409,0.813499112220249,0.765541740522203,5.63
AMGN,1.38073842734605,1.0214948917071685,0.9954921391074146,1.007184684129989,85,12,50.5632183908046,8.666666666666666,8,1.05396613154301,1.07681715566406,1.12489825025727,1.04307271763269,159.729996
AMZN,2.14932039631569,1.0116690557352344,0.9860751974669268,1.0074884766365961,18,3,57.40229885057471,8.4,73,0.981938528244112,1.00743490957011,1.02180278166304,1.016387908428,836.590027
ATVI,1.85854366336959,1.0219933781663924,0.996024348745887,1.0206389714132853,42,9,47.275862068965516,11.869565217391305,3,0.991596638368737,1.12778057683563,1.16979740901665,1.22738510201771,40.459999
AVGO,2.46098594374464,1.0132847253391564,0.9874600016093973,1.0175305870652969,63,12,52.57471264367816,12.75,59,1.03356933654873,1.0246076202662,1.06644550199031,1.09016186520888,201.970001
BIDU,1.11376583923176,1.0348182715430836,1.0086482686162868,1.033764983035265,23,7,33.333333333333336,8.73913043478261,15,1.05129392642194,1.06702786156625,1.018903798455,0.983632084304711,173.509995
BIIB,1.12410682239236,1.026794634296056,1.0006392405380284,1.0277362767758562,54,7,44.28735632183908,6.333333333333333,5,1.01990445793575,1.11044132509777,1.11529421430012,1.04909759051473,263.76001
BMRN,1.292407558589,1.0340211713417826,1.0079761114391665,1.038145339096536,22,3,36.42528735632184,4.333333333333333,45,1.0308474913043,1.03661014712848,1.07887009027119,0.998418090291766,88.5
CA,1.10059917121019,1.0326672826307952,1.0064348780956207,1.0290003199648843,43,11,39.47126436781609,11.478260869565217,54,1.02626459164164,1.03015564248823,1.06647208168483,1.03015564183521,30.84
CELG,1.53180378154971,1.0247336378307657,0.9989848046841787,1.0249538691156386,27,2,44.839080459770116,5.666666666666667,43,0.998710727063355,1.03687468736238,1.07263198606202,1.08294655616077,232.0626533
CERN,1.08302377022429,1.0226873536525247,0.9968162192857879,1.0190131490695256,83,12,46.298850574712645,7.333333333333333,56,0.997212395747914,1.0273183050876,1.03307933319188,1.10555660432435,211.7970733
