stock,OPEN,average,Weighted Ave,Ind average,Self,Ind Self,ranked average,ranked Ind average,ranked 2 weeks,1 week,2 weeks,4 weeks,8 weeks,price
ACN,1.45841192906547,1.000537675532096,0.9978429759638587,0.9913835239059167,55,19,46.45977011494253,14.173913043478262,25,1.02318017993258,1.03752188728435,1.04219126131444,0,119.93
AVP,0.385451398332926,1.027671466349451,1.024900242172744,1.0393439694656088,4,1,28.74712643678161,1.4,87,0.831481481481482,0.846296296066667,0.812962962814815,0,5.4
AMGN,1.48299935995749,0.9939087614402611,0.9913596273486929,0.9946092871055298,80,11,53.37931034482759,7.666666666666667,19,1.01428070060365,1.0425507294108,1.07373518954693,0,171.559998
AMZN,2.16280840324439,0.9883496254094508,0.985685908084764,1.0071965721875922,30,5,57.18390804597701,7.2,43,1.02259331646697,1.01541858234208,1.01497907502388,0,841.840027
ATVI,2.08408616491895,0.9868226019376573,0.9841847998174571,0.9870427021721339,55,18,57.367816091954026,14.695652173913043,21,1.00044081992405,1.04187791602443,1.08970685706574,0,45.369999
AVGO,2.51569625517019,0.9872281532184041,0.9845249929752319,0.974018770496983,61,13,57.50574712643678,14.8,4,1.04601375408315,1.08970254962687,1.09779127316466,0,206.460007
BIDU,1.17866223113491,1.0131197529098839,1.0104218493195347,1.007128316358182,30,8,32.37931034482759,9.782608695652174,83,1.02679445661814,0.961169860233316,0.943851446921889,0,183.619995
BIIB,1.24659248211951,1.0062240238334912,1.0034848009086579,1.0153447136890175,36,6,43.06896551724138,5.416666666666667,45,0.984991401823932,1.01514527509354,1.00704272865238,0,292.5
BMRN,1.3401608788078,1.0077763576046284,1.0051057719785073,1.018222583668522,51,5,39.275862068965516,5.666666666666667,18,0.987468736555829,1.04380520979531,1.00904436084252,0,91.769997
CA,1.13057658054277,1.0055671021308286,1.002929072869982,0.9993589052665106,45,7,42.96551724137931,12.347826086956522,30,1.02335852321212,1.0344065653548,1.03377525288995,0,31.68
CELG,1.58210035065175,1.004138467207552,1.001737423284053,0.9997898711490988,62,6,46.32183908045977,6.583333333333333,31,0.998252272318395,1.03362177780411,1.0605858671465,0,239.682399
CERN,1.1118051314028,1.001431503781417,0.9986440564433263,1.0039335932626914,73,12,45.195402298850574,7.75,56,1.00597389467988,1.00651694434424,1.01086165747988,0,217.4255814
CHKP,1.51819334246855,1.0064339778017006,1.0037819354717015,1.0026045627215567,78,20,40.87356321839081,11.130434782608695,74,1.00357498481631,0.988778579571547,1.0014895825608,0,100.699997
CHTR,2.30273050862567,0.989896039541561,0.9872361219455088,1.0297411974346096,3,1,51.58620689655172,5.076923076923077,46,1.0190625187019,1.014624978125,1.02153129714836,0,320.0
CMCSA,1.63265438224455,0.9990537680834358,0.9964374148966794,1.0061371189296469,53,11,49.632183908045974,8.384615384615385,82,0.988586989667858,0.972784079745139,0.980037939898678,0,76.449997
COST,1.4630711084565,0.994534007080172,0.9918459737763324,1.0168042424206032,56,9,54.13793103448276,6.3,41,1.01107930813471,1.01798968516312,0.951113576349559,0,175.100006
CSCO,1.40917001353349,1.0025964500080857,0.999901309635044,1.0022349465012923,73,21,44.160919540229884,11.565217391304348,24,1.0306675003408,1.03818403689892,1.03277210034859,0,33.259998
CSX,1.73108997832542,1.0067300679019429,1.0043086399948802,1.0256877957978197,68,10,40.95402298850575,4.6,26,1.02483167163045,1.03661611924795,1.0138888889813,0,140.8042893
CTRP,1.7331192372657,1.0104196597842563,1.0075450269465211,1.0121135913347121,4,1,35.47126436781609,2.5,15,1.10098358460078,1.0487431692465,1.08546448048063,0,90.94024088
CTSH,1.25317580897233,1.0021622233720258,0.9993128711788939,0.996974102617547,52,10,43.275862068965516,10.869565217391305,27,1.01819744249371,1.03570818905447,1.0206008753908,0,116.7831911
CTXS,1.13150708216373,1.0043836245182445,1.0017845828611538,1.0070976630059016,40,11,38.3448275862069,10.130434782608695,64,1.00049733897103,0.99962702971528,1.0346885612347,0,80.43
DISCA,0.91916930267704,1.0085871664038084,1.0058202462418604,1.0151382389166999,42,6,36.7816091954023,6.384615384615385,66,1.04690234511101,0.997899894526541,0.983549177253017,0,54.84118712
