stock,OPEN,average,Weighted Ave,Ind average,Self,Ind Self,ranked average,ranked Ind average,ranked 2 weeks,1 week,2 weeks,4 weeks,8 weeks,price
ACN,1.41718775678897,1.0071960817606025,0.9965513247042586,1.0085159313868437,56,18,48.94252873563219,13.304347826086957,70,1.00085805762178,0.978376489100328,1.02067956063268,1.06684400968427,116.540001
AVP,0.4161447504224,1.0319542809775297,1.021018930093213,1.0239674658400726,81,5,27,3.4,51,0.98113207509434,1.01029159487136,1.03430531709777,0.739279587970841,5.83
AMGN,1.34581590119732,1.0092321596694713,0.9983677707811721,1.0151539162293746,13,2,48.42528735632184,7.666666666666667,52,0.982722062862101,1.00815726742601,1.08073731670155,1.16853998802856,155.690002
AMZN,2.07972221119671,1.00321779024203,0.9925008164826343,1.0260812086759983,86,10,56.14942528735632,6.6,46,1.0178999254651,1.02160591720198,1.04138357043854,1.05911053200865,809.5
ATVI,1.79147811821285,1.0078906444136577,0.9972023276304813,1.0152343727220092,55,15,46.827586206896555,10.434782608695652,36,1.00384620472053,1.0328204868835,1.19743592278809,1.27102564121078,39.0
AVGO,2.19767007514531,1.0066136915710862,0.995953145301547,0.9939095802381219,76,16,47.804597701149426,14.85,4,1.10689730501558,1.12258815633961,1.14831448166506,1.25532270332212,180.360001
BIDU,1.14637451734891,1.0201464714135378,1.0092798480837606,1.0216776503073566,6,2,33.10344827586207,9.347826086956522,66,1.00229578406314,0.98650538640899,1.03835604564883,0.973794769663487,178.589996
BIIB,1.21373362120392,1.0210741404772588,1.0103116747644927,1.0246050932847444,48,8,33.18390804597701,5.916666666666667,72,0.977562362883637,0.976157839710848,0.982337867011915,1.03198842903958,284.790009
BMRN,1.2586735599955,1.0263074911989034,1.0153431105756703,1.0357109407113922,28,5,26.977011494252874,4.833333333333333,45,0.979463928539281,1.02216029685186,1.05511080089215,1.07437052804282,86.190002
CA,1.17018962141963,1.012004561618231,1.0013089789137908,1.0106981986469608,48,12,41.50574712643678,11.956521739130435,82,1.0103690145688,0.957913969198774,0.978956907804289,0.992375724746303,32.790001
CELG,1.51547720665871,1.0106152382529041,0.9997554521121987,1.0078677267248255,82,10,43.666666666666664,7.916666666666667,50,0.981755012936936,1.01059949653875,1.01520417086417,1.09904432841552,229.5892371
CERN,1.06289695828923,1.006464805684679,0.9957202808385498,1.014357534057104,65,7,48.59770114942529,6.416666666666667,47,0.972164344031407,1.01779963959642,0.995076652288716,1.05055858570248,207.8610564
CHKP,1.37044470683328,1.0069189457900969,0.9962979842974036,1.002896636527215,74,21,48.98850574712644,14.608695652173912,10,1.09306929400948,1.09328927144759,1.11958190055925,1.1005500416045,90.900002
